GEOID,NAME,variable,estimate,moe
471570001001,"Block Group 1, Census Tract 1, Shelby County, Tennessee",B11003_001,137,74
471570001001,"Block Group 1, Census Tract 1, Shelby County, Tennessee",B11003_002,105,66
471570001001,"Block Group 1, Census Tract 1, Shelby County, Tennessee",B11003_003,34,48
471570001001,"Block Group 1, Census Tract 1, Shelby County, Tennessee",B11003_004,0,13
471570001001,"Block Group 1, Census Tract 1, Shelby County, Tennessee",B11003_005,0,13
471570001001,"Block Group 1, Census Tract 1, Shelby County, Tennessee",B11003_006,34,48
471570001001,"Block Group 1, Census Tract 1, Shelby County, Tennessee",B11003_007,71,48
471570001001,"Block Group 1, Census Tract 1, Shelby County, Tennessee",B11003_008,32,35
471570001001,"Block Group 1, Census Tract 1, Shelby County, Tennessee",B11003_009,16,25
471570001001,"Block Group 1, Census Tract 1, Shelby County, Tennessee",B11003_010,0,13
471570001001,"Block Group 1, Census Tract 1, Shelby County, Tennessee",B11003_011,0,13
471570001001,"Block Group 1, Census Tract 1, Shelby County, Tennessee",B11003_012,0,13
471570001001,"Block Group 1, Census Tract 1, Shelby County, Tennessee",B11003_013,0,13
471570001001,"Block Group 1, Census Tract 1, Shelby County, Tennessee",B11003_014,16,25
471570001001,"Block Group 1, Census Tract 1, Shelby County, Tennessee",B11003_015,16,25
471570001001,"Block Group 1, Census Tract 1, Shelby County, Tennessee",B11003_016,0,13
471570001001,"Block Group 1, Census Tract 1, Shelby County, Tennessee",B11003_017,0,13
471570001001,"Block Group 1, Census Tract 1, Shelby County, Tennessee",B11003_018,0,13
471570001001,"Block Group 1, Census Tract 1, Shelby County, Tennessee",B11003_019,0,13
471570001001,"Block Group 1, Census Tract 1, Shelby County, Tennessee",B11003_020,16,25
471570001002,"Block Group 2, Census Tract 1, Shelby County, Tennessee",B11003_001,421,182
471570001002,"Block Group 2, Census Tract 1, Shelby County, Tennessee",B11003_002,285,98
471570001002,"Block Group 2, Census Tract 1, Shelby County, Tennessee",B11003_003,114,65
471570001002,"Block Group 2, Census Tract 1, Shelby County, Tennessee",B11003_004,114,65
471570001002,"Block Group 2, Census Tract 1, Shelby County, Tennessee",B11003_005,0,13
471570001002,"Block Group 2, Census Tract 1, Shelby County, Tennessee",B11003_006,0,13
471570001002,"Block Group 2, Census Tract 1, Shelby County, Tennessee",B11003_007,171,80
471570001002,"Block Group 2, Census Tract 1, Shelby County, Tennessee",B11003_008,136,155
471570001002,"Block Group 2, Census Tract 1, Shelby County, Tennessee",B11003_009,101,151
471570001002,"Block Group 2, Census Tract 1, Shelby County, Tennessee",B11003_010,101,151
471570001002,"Block Group 2, Census Tract 1, Shelby County, Tennessee",B11003_011,0,13
471570001002,"Block Group 2, Census Tract 1, Shelby County, Tennessee",B11003_012,101,151
471570001002,"Block Group 2, Census Tract 1, Shelby County, Tennessee",B11003_013,0,13
471570001002,"Block Group 2, Census Tract 1, Shelby County, Tennessee",B11003_014,0,13
471570001002,"Block Group 2, Census Tract 1, Shelby County, Tennessee",B11003_015,35,38
471570001002,"Block Group 2, Census Tract 1, Shelby County, Tennessee",B11003_016,16,25
471570001002,"Block Group 2, Census Tract 1, Shelby County, Tennessee",B11003_017,0,13
471570001002,"Block Group 2, Census Tract 1, Shelby County, Tennessee",B11003_018,0,13
471570001002,"Block Group 2, Census Tract 1, Shelby County, Tennessee",B11003_019,16,25
471570001002,"Block Group 2, Census Tract 1, Shelby County, Tennessee",B11003_020,19,29
471570001003,"Block Group 3, Census Tract 1, Shelby County, Tennessee",B11003_001,583,210
471570001003,"Block Group 3, Census Tract 1, Shelby County, Tennessee",B11003_002,549,205
471570001003,"Block Group 3, Census Tract 1, Shelby County, Tennessee",B11003_003,64,53
471570001003,"Block Group 3, Census Tract 1, Shelby County, Tennessee",B11003_004,26,45
471570001003,"Block Group 3, Census Tract 1, Shelby County, Tennessee",B11003_005,0,13
471570001003,"Block Group 3, Census Tract 1, Shelby County, Tennessee",B11003_006,38,24
471570001003,"Block Group 3, Census Tract 1, Shelby County, Tennessee",B11003_007,485,200
471570001003,"Block Group 3, Census Tract 1, Shelby County, Tennessee",B11003_008,34,40
471570001003,"Block Group 3, Census Tract 1, Shelby County, Tennessee",B11003_009,13,21
471570001003,"Block Group 3, Census Tract 1, Shelby County, Tennessee",B11003_010,13,21
471570001003,"Block Group 3, Census Tract 1, Shelby County, Tennessee",B11003_011,13,21
471570001003,"Block Group 3, Census Tract 1, Shelby County, Tennessee",B11003_012,0,13
471570001003,"Block Group 3, Census Tract 1, Shelby County, Tennessee",B11003_013,0,13
471570001003,"Block Group 3, Census Tract 1, Shelby County, Tennessee",B11003_014,0,13
471570001003,"Block Group 3, Census Tract 1, Shelby County, Tennessee",B11003_015,21,34
471570001003,"Block Group 3, Census Tract 1, Shelby County, Tennessee",B11003_016,21,34
471570001003,"Block Group 3, Census Tract 1, Shelby County, Tennessee",B11003_017,0,13
471570001003,"Block Group 3, Census Tract 1, Shelby County, Tennessee",B11003_018,0,13
471570001003,"Block Group 3, Census Tract 1, Shelby County, Tennessee",B11003_019,21,34
471570001003,"Block Group 3, Census Tract 1, Shelby County, Tennessee",B11003_020,0,13
471570002001,"Block Group 1, Census Tract 2, Shelby County, Tennessee",B11003_001,186,54
471570002001,"Block Group 1, Census Tract 2, Shelby County, Tennessee",B11003_002,53,26
471570002001,"Block Group 1, Census Tract 2, Shelby County, Tennessee",B11003_003,22,22
471570002001,"Block Group 1, Census Tract 2, Shelby County, Tennessee",B11003_004,0,13
471570002001,"Block Group 1, Census Tract 2, Shelby County, Tennessee",B11003_005,0,13
471570002001,"Block Group 1, Census Tract 2, Shelby County, Tennessee",B11003_006,22,22
471570002001,"Block Group 1, Census Tract 2, Shelby County, Tennessee",B11003_007,31,23
471570002001,"Block Group 1, Census Tract 2, Shelby County, Tennessee",B11003_008,133,51
471570002001,"Block Group 1, Census Tract 2, Shelby County, Tennessee",B11003_009,46,41
471570002001,"Block Group 1, Census Tract 2, Shelby County, Tennessee",B11003_010,0,13
471570002001,"Block Group 1, Census Tract 2, Shelby County, Tennessee",B11003_011,0,13
471570002001,"Block Group 1, Census Tract 2, Shelby County, Tennessee",B11003_012,0,13
471570002001,"Block Group 1, Census Tract 2, Shelby County, Tennessee",B11003_013,0,13
471570002001,"Block Group 1, Census Tract 2, Shelby County, Tennessee",B11003_014,46,41
471570002001,"Block Group 1, Census Tract 2, Shelby County, Tennessee",B11003_015,87,48
471570002001,"Block Group 1, Census Tract 2, Shelby County, Tennessee",B11003_016,55,35
471570002001,"Block Group 1, Census Tract 2, Shelby County, Tennessee",B11003_017,0,13
471570002001,"Block Group 1, Census Tract 2, Shelby County, Tennessee",B11003_018,34,25
471570002001,"Block Group 1, Census Tract 2, Shelby County, Tennessee",B11003_019,21,26
471570002001,"Block Group 1, Census Tract 2, Shelby County, Tennessee",B11003_020,32,28
471570003001,"Block Group 1, Census Tract 3, Shelby County, Tennessee",B11003_001,96,41
471570003001,"Block Group 1, Census Tract 3, Shelby County, Tennessee",B11003_002,7,9
471570003001,"Block Group 1, Census Tract 3, Shelby County, Tennessee",B11003_003,0,13
471570003001,"Block Group 1, Census Tract 3, Shelby County, Tennessee",B11003_004,0,13
471570003001,"Block Group 1, Census Tract 3, Shelby County, Tennessee",B11003_005,0,13
471570003001,"Block Group 1, Census Tract 3, Shelby County, Tennessee",B11003_006,0,13
471570003001,"Block Group 1, Census Tract 3, Shelby County, Tennessee",B11003_007,7,9
471570003001,"Block Group 1, Census Tract 3, Shelby County, Tennessee",B11003_008,89,41
471570003001,"Block Group 1, Census Tract 3, Shelby County, Tennessee",B11003_009,49,25
471570003001,"Block Group 1, Census Tract 3, Shelby County, Tennessee",B11003_010,4,6
471570003001,"Block Group 1, Census Tract 3, Shelby County, Tennessee",B11003_011,0,13
471570003001,"Block Group 1, Census Tract 3, Shelby County, Tennessee",B11003_012,0,13
471570003001,"Block Group 1, Census Tract 3, Shelby County, Tennessee",B11003_013,4,6
471570003001,"Block Group 1, Census Tract 3, Shelby County, Tennessee",B11003_014,45,24
471570003001,"Block Group 1, Census Tract 3, Shelby County, Tennessee",B11003_015,40,35
471570003001,"Block Group 1, Census Tract 3, Shelby County, Tennessee",B11003_016,33,34
471570003001,"Block Group 1, Census Tract 3, Shelby County, Tennessee",B11003_017,0,13
471570003001,"Block Group 1, Census Tract 3, Shelby County, Tennessee",B11003_018,0,13
471570003001,"Block Group 1, Census Tract 3, Shelby County, Tennessee",B11003_019,33,34
471570003001,"Block Group 1, Census Tract 3, Shelby County, Tennessee",B11003_020,7,8
471570004001,"Block Group 1, Census Tract 4, Shelby County, Tennessee",B11003_001,92,44
471570004001,"Block Group 1, Census Tract 4, Shelby County, Tennessee",B11003_002,11,13
471570004001,"Block Group 1, Census Tract 4, Shelby County, Tennessee",B11003_003,6,10
471570004001,"Block Group 1, Census Tract 4, Shelby County, Tennessee",B11003_004,0,13
471570004001,"Block Group 1, Census Tract 4, Shelby County, Tennessee",B11003_005,6,10
471570004001,"Block Group 1, Census Tract 4, Shelby County, Tennessee",B11003_006,0,13
471570004001,"Block Group 1, Census Tract 4, Shelby County, Tennessee",B11003_007,5,8
471570004001,"Block Group 1, Census Tract 4, Shelby County, Tennessee",B11003_008,81,43
471570004001,"Block Group 1, Census Tract 4, Shelby County, Tennessee",B11003_009,5,9
471570004001,"Block Group 1, Census Tract 4, Shelby County, Tennessee",B11003_010,0,13
471570004001,"Block Group 1, Census Tract 4, Shelby County, Tennessee",B11003_011,0,13
471570004001,"Block Group 1, Census Tract 4, Shelby County, Tennessee",B11003_012,0,13
471570004001,"Block Group 1, Census Tract 4, Shelby County, Tennessee",B11003_013,0,13
471570004001,"Block Group 1, Census Tract 4, Shelby County, Tennessee",B11003_014,5,9
471570004001,"Block Group 1, Census Tract 4, Shelby County, Tennessee",B11003_015,76,43
471570004001,"Block Group 1, Census Tract 4, Shelby County, Tennessee",B11003_016,46,41
471570004001,"Block Group 1, Census Tract 4, Shelby County, Tennessee",B11003_017,0,13
471570004001,"Block Group 1, Census Tract 4, Shelby County, Tennessee",B11003_018,0,13
471570004001,"Block Group 1, Census Tract 4, Shelby County, Tennessee",B11003_019,46,41
471570004001,"Block Group 1, Census Tract 4, Shelby County, Tennessee",B11003_020,30,23
471570004002,"Block Group 2, Census Tract 4, Shelby County, Tennessee",B11003_001,140,50
471570004002,"Block Group 2, Census Tract 4, Shelby County, Tennessee",B11003_002,51,26
471570004002,"Block Group 2, Census Tract 4, Shelby County, Tennessee",B11003_003,0,13
471570004002,"Block Group 2, Census Tract 4, Shelby County, Tennessee",B11003_004,0,13
471570004002,"Block Group 2, Census Tract 4, Shelby County, Tennessee",B11003_005,0,13
471570004002,"Block Group 2, Census Tract 4, Shelby County, Tennessee",B11003_006,0,13
471570004002,"Block Group 2, Census Tract 4, Shelby County, Tennessee",B11003_007,51,26
471570004002,"Block Group 2, Census Tract 4, Shelby County, Tennessee",B11003_008,89,52
471570004002,"Block Group 2, Census Tract 4, Shelby County, Tennessee",B11003_009,8,11
471570004002,"Block Group 2, Census Tract 4, Shelby County, Tennessee",B11003_010,7,10
471570004002,"Block Group 2, Census Tract 4, Shelby County, Tennessee",B11003_011,0,13
471570004002,"Block Group 2, Census Tract 4, Shelby County, Tennessee",B11003_012,7,10
471570004002,"Block Group 2, Census Tract 4, Shelby County, Tennessee",B11003_013,0,13
471570004002,"Block Group 2, Census Tract 4, Shelby County, Tennessee",B11003_014,1,2
471570004002,"Block Group 2, Census Tract 4, Shelby County, Tennessee",B11003_015,81,53
471570004002,"Block Group 2, Census Tract 4, Shelby County, Tennessee",B11003_016,29,30
471570004002,"Block Group 2, Census Tract 4, Shelby County, Tennessee",B11003_017,0,13
471570004002,"Block Group 2, Census Tract 4, Shelby County, Tennessee",B11003_018,0,13
471570004002,"Block Group 2, Census Tract 4, Shelby County, Tennessee",B11003_019,29,30
471570004002,"Block Group 2, Census Tract 4, Shelby County, Tennessee",B11003_020,52,44
471570006001,"Block Group 1, Census Tract 6, Shelby County, Tennessee",B11003_001,170,88
471570006001,"Block Group 1, Census Tract 6, Shelby County, Tennessee",B11003_002,84,73
471570006001,"Block Group 1, Census Tract 6, Shelby County, Tennessee",B11003_003,0,13
471570006001,"Block Group 1, Census Tract 6, Shelby County, Tennessee",B11003_004,0,13
471570006001,"Block Group 1, Census Tract 6, Shelby County, Tennessee",B11003_005,0,13
471570006001,"Block Group 1, Census Tract 6, Shelby County, Tennessee",B11003_006,0,13
471570006001,"Block Group 1, Census Tract 6, Shelby County, Tennessee",B11003_007,84,73
471570006001,"Block Group 1, Census Tract 6, Shelby County, Tennessee",B11003_008,86,56
471570006001,"Block Group 1, Census Tract 6, Shelby County, Tennessee",B11003_009,29,37
471570006001,"Block Group 1, Census Tract 6, Shelby County, Tennessee",B11003_010,0,13
471570006001,"Block Group 1, Census Tract 6, Shelby County, Tennessee",B11003_011,0,13
471570006001,"Block Group 1, Census Tract 6, Shelby County, Tennessee",B11003_012,0,13
471570006001,"Block Group 1, Census Tract 6, Shelby County, Tennessee",B11003_013,0,13
471570006001,"Block Group 1, Census Tract 6, Shelby County, Tennessee",B11003_014,29,37
471570006001,"Block Group 1, Census Tract 6, Shelby County, Tennessee",B11003_015,57,51
471570006001,"Block Group 1, Census Tract 6, Shelby County, Tennessee",B11003_016,28,40
471570006001,"Block Group 1, Census Tract 6, Shelby County, Tennessee",B11003_017,0,13
471570006001,"Block Group 1, Census Tract 6, Shelby County, Tennessee",B11003_018,0,13
471570006001,"Block Group 1, Census Tract 6, Shelby County, Tennessee",B11003_019,28,40
471570006001,"Block Group 1, Census Tract 6, Shelby County, Tennessee",B11003_020,29,34
471570006002,"Block Group 2, Census Tract 6, Shelby County, Tennessee",B11003_001,169,83
471570006002,"Block Group 2, Census Tract 6, Shelby County, Tennessee",B11003_002,3,7
471570006002,"Block Group 2, Census Tract 6, Shelby County, Tennessee",B11003_003,0,13
471570006002,"Block Group 2, Census Tract 6, Shelby County, Tennessee",B11003_004,0,13
471570006002,"Block Group 2, Census Tract 6, Shelby County, Tennessee",B11003_005,0,13
471570006002,"Block Group 2, Census Tract 6, Shelby County, Tennessee",B11003_006,0,13
471570006002,"Block Group 2, Census Tract 6, Shelby County, Tennessee",B11003_007,3,7
471570006002,"Block Group 2, Census Tract 6, Shelby County, Tennessee",B11003_008,166,82
471570006002,"Block Group 2, Census Tract 6, Shelby County, Tennessee",B11003_009,8,14
471570006002,"Block Group 2, Census Tract 6, Shelby County, Tennessee",B11003_010,0,13
471570006002,"Block Group 2, Census Tract 6, Shelby County, Tennessee",B11003_011,0,13
471570006002,"Block Group 2, Census Tract 6, Shelby County, Tennessee",B11003_012,0,13
471570006002,"Block Group 2, Census Tract 6, Shelby County, Tennessee",B11003_013,0,13
471570006002,"Block Group 2, Census Tract 6, Shelby County, Tennessee",B11003_014,8,14
471570006002,"Block Group 2, Census Tract 6, Shelby County, Tennessee",B11003_015,158,82
471570006002,"Block Group 2, Census Tract 6, Shelby County, Tennessee",B11003_016,78,57
471570006002,"Block Group 2, Census Tract 6, Shelby County, Tennessee",B11003_017,31,39
471570006002,"Block Group 2, Census Tract 6, Shelby County, Tennessee",B11003_018,29,29
471570006002,"Block Group 2, Census Tract 6, Shelby County, Tennessee",B11003_019,18,30
471570006002,"Block Group 2, Census Tract 6, Shelby County, Tennessee",B11003_020,80,56
471570007001,"Block Group 1, Census Tract 7, Shelby County, Tennessee",B11003_001,226,133
471570007001,"Block Group 1, Census Tract 7, Shelby County, Tennessee",B11003_002,0,13
471570007001,"Block Group 1, Census Tract 7, Shelby County, Tennessee",B11003_003,0,13
471570007001,"Block Group 1, Census Tract 7, Shelby County, Tennessee",B11003_004,0,13
471570007001,"Block Group 1, Census Tract 7, Shelby County, Tennessee",B11003_005,0,13
471570007001,"Block Group 1, Census Tract 7, Shelby County, Tennessee",B11003_006,0,13
471570007001,"Block Group 1, Census Tract 7, Shelby County, Tennessee",B11003_007,0,13
471570007001,"Block Group 1, Census Tract 7, Shelby County, Tennessee",B11003_008,226,133
471570007001,"Block Group 1, Census Tract 7, Shelby County, Tennessee",B11003_009,78,100
471570007001,"Block Group 1, Census Tract 7, Shelby County, Tennessee",B11003_010,0,13
471570007001,"Block Group 1, Census Tract 7, Shelby County, Tennessee",B11003_011,0,13
471570007001,"Block Group 1, Census Tract 7, Shelby County, Tennessee",B11003_012,0,13
471570007001,"Block Group 1, Census Tract 7, Shelby County, Tennessee",B11003_013,0,13
471570007001,"Block Group 1, Census Tract 7, Shelby County, Tennessee",B11003_014,78,100
471570007001,"Block Group 1, Census Tract 7, Shelby County, Tennessee",B11003_015,148,112
471570007001,"Block Group 1, Census Tract 7, Shelby County, Tennessee",B11003_016,71,86
471570007001,"Block Group 1, Census Tract 7, Shelby County, Tennessee",B11003_017,0,13
471570007001,"Block Group 1, Census Tract 7, Shelby County, Tennessee",B11003_018,0,13
471570007001,"Block Group 1, Census Tract 7, Shelby County, Tennessee",B11003_019,71,86
471570007001,"Block Group 1, Census Tract 7, Shelby County, Tennessee",B11003_020,77,73
471570007002,"Block Group 2, Census Tract 7, Shelby County, Tennessee",B11003_001,233,138
471570007002,"Block Group 2, Census Tract 7, Shelby County, Tennessee",B11003_002,41,50
471570007002,"Block Group 2, Census Tract 7, Shelby County, Tennessee",B11003_003,0,13
471570007002,"Block Group 2, Census Tract 7, Shelby County, Tennessee",B11003_004,0,13
471570007002,"Block Group 2, Census Tract 7, Shelby County, Tennessee",B11003_005,0,13
471570007002,"Block Group 2, Census Tract 7, Shelby County, Tennessee",B11003_006,0,13
471570007002,"Block Group 2, Census Tract 7, Shelby County, Tennessee",B11003_007,41,50
471570007002,"Block Group 2, Census Tract 7, Shelby County, Tennessee",B11003_008,192,127
471570007002,"Block Group 2, Census Tract 7, Shelby County, Tennessee",B11003_009,31,33
471570007002,"Block Group 2, Census Tract 7, Shelby County, Tennessee",B11003_010,4,7
471570007002,"Block Group 2, Census Tract 7, Shelby County, Tennessee",B11003_011,0,13
471570007002,"Block Group 2, Census Tract 7, Shelby County, Tennessee",B11003_012,0,13
471570007002,"Block Group 2, Census Tract 7, Shelby County, Tennessee",B11003_013,4,7
471570007002,"Block Group 2, Census Tract 7, Shelby County, Tennessee",B11003_014,27,32
471570007002,"Block Group 2, Census Tract 7, Shelby County, Tennessee",B11003_015,161,125
471570007002,"Block Group 2, Census Tract 7, Shelby County, Tennessee",B11003_016,132,119
471570007002,"Block Group 2, Census Tract 7, Shelby County, Tennessee",B11003_017,39,62
471570007002,"Block Group 2, Census Tract 7, Shelby County, Tennessee",B11003_018,55,90
471570007002,"Block Group 2, Census Tract 7, Shelby County, Tennessee",B11003_019,38,52
471570007002,"Block Group 2, Census Tract 7, Shelby County, Tennessee",B11003_020,29,34
471570007003,"Block Group 3, Census Tract 7, Shelby County, Tennessee",B11003_001,111,88
471570007003,"Block Group 3, Census Tract 7, Shelby County, Tennessee",B11003_002,0,13
471570007003,"Block Group 3, Census Tract 7, Shelby County, Tennessee",B11003_003,0,13
471570007003,"Block Group 3, Census Tract 7, Shelby County, Tennessee",B11003_004,0,13
471570007003,"Block Group 3, Census Tract 7, Shelby County, Tennessee",B11003_005,0,13
471570007003,"Block Group 3, Census Tract 7, Shelby County, Tennessee",B11003_006,0,13
471570007003,"Block Group 3, Census Tract 7, Shelby County, Tennessee",B11003_007,0,13
471570007003,"Block Group 3, Census Tract 7, Shelby County, Tennessee",B11003_008,111,88
471570007003,"Block Group 3, Census Tract 7, Shelby County, Tennessee",B11003_009,0,13
471570007003,"Block Group 3, Census Tract 7, Shelby County, Tennessee",B11003_010,0,13
471570007003,"Block Group 3, Census Tract 7, Shelby County, Tennessee",B11003_011,0,13
471570007003,"Block Group 3, Census Tract 7, Shelby County, Tennessee",B11003_012,0,13
471570007003,"Block Group 3, Census Tract 7, Shelby County, Tennessee",B11003_013,0,13
471570007003,"Block Group 3, Census Tract 7, Shelby County, Tennessee",B11003_014,0,13
471570007003,"Block Group 3, Census Tract 7, Shelby County, Tennessee",B11003_015,111,88
471570007003,"Block Group 3, Census Tract 7, Shelby County, Tennessee",B11003_016,77,65
471570007003,"Block Group 3, Census Tract 7, Shelby County, Tennessee",B11003_017,56,65
471570007003,"Block Group 3, Census Tract 7, Shelby County, Tennessee",B11003_018,0,13
471570007003,"Block Group 3, Census Tract 7, Shelby County, Tennessee",B11003_019,21,33
471570007003,"Block Group 3, Census Tract 7, Shelby County, Tennessee",B11003_020,34,51
471570007004,"Block Group 4, Census Tract 7, Shelby County, Tennessee",B11003_001,349,175
471570007004,"Block Group 4, Census Tract 7, Shelby County, Tennessee",B11003_002,208,156
471570007004,"Block Group 4, Census Tract 7, Shelby County, Tennessee",B11003_003,0,13
471570007004,"Block Group 4, Census Tract 7, Shelby County, Tennessee",B11003_004,0,13
471570007004,"Block Group 4, Census Tract 7, Shelby County, Tennessee",B11003_005,0,13
471570007004,"Block Group 4, Census Tract 7, Shelby County, Tennessee",B11003_006,0,13
471570007004,"Block Group 4, Census Tract 7, Shelby County, Tennessee",B11003_007,208,156
471570007004,"Block Group 4, Census Tract 7, Shelby County, Tennessee",B11003_008,141,86
471570007004,"Block Group 4, Census Tract 7, Shelby County, Tennessee",B11003_009,0,13
471570007004,"Block Group 4, Census Tract 7, Shelby County, Tennessee",B11003_010,0,13
471570007004,"Block Group 4, Census Tract 7, Shelby County, Tennessee",B11003_011,0,13
471570007004,"Block Group 4, Census Tract 7, Shelby County, Tennessee",B11003_012,0,13
471570007004,"Block Group 4, Census Tract 7, Shelby County, Tennessee",B11003_013,0,13
471570007004,"Block Group 4, Census Tract 7, Shelby County, Tennessee",B11003_014,0,13
471570007004,"Block Group 4, Census Tract 7, Shelby County, Tennessee",B11003_015,141,86
471570007004,"Block Group 4, Census Tract 7, Shelby County, Tennessee",B11003_016,34,56
471570007004,"Block Group 4, Census Tract 7, Shelby County, Tennessee",B11003_017,0,13
471570007004,"Block Group 4, Census Tract 7, Shelby County, Tennessee",B11003_018,0,13
471570007004,"Block Group 4, Census Tract 7, Shelby County, Tennessee",B11003_019,34,56
471570007004,"Block Group 4, Census Tract 7, Shelby County, Tennessee",B11003_020,107,73
471570008001,"Block Group 1, Census Tract 8, Shelby County, Tennessee",B11003_001,347,154
471570008001,"Block Group 1, Census Tract 8, Shelby County, Tennessee",B11003_002,32,31
471570008001,"Block Group 1, Census Tract 8, Shelby County, Tennessee",B11003_003,0,13
471570008001,"Block Group 1, Census Tract 8, Shelby County, Tennessee",B11003_004,0,13
471570008001,"Block Group 1, Census Tract 8, Shelby County, Tennessee",B11003_005,0,13
471570008001,"Block Group 1, Census Tract 8, Shelby County, Tennessee",B11003_006,0,13
471570008001,"Block Group 1, Census Tract 8, Shelby County, Tennessee",B11003_007,32,31
471570008001,"Block Group 1, Census Tract 8, Shelby County, Tennessee",B11003_008,315,153
471570008001,"Block Group 1, Census Tract 8, Shelby County, Tennessee",B11003_009,16,22
471570008001,"Block Group 1, Census Tract 8, Shelby County, Tennessee",B11003_010,16,22
471570008001,"Block Group 1, Census Tract 8, Shelby County, Tennessee",B11003_011,0,13
471570008001,"Block Group 1, Census Tract 8, Shelby County, Tennessee",B11003_012,0,13
471570008001,"Block Group 1, Census Tract 8, Shelby County, Tennessee",B11003_013,16,22
471570008001,"Block Group 1, Census Tract 8, Shelby County, Tennessee",B11003_014,0,13
471570008001,"Block Group 1, Census Tract 8, Shelby County, Tennessee",B11003_015,299,154
471570008001,"Block Group 1, Census Tract 8, Shelby County, Tennessee",B11003_016,212,147
471570008001,"Block Group 1, Census Tract 8, Shelby County, Tennessee",B11003_017,131,150
471570008001,"Block Group 1, Census Tract 8, Shelby County, Tennessee",B11003_018,81,86
471570008001,"Block Group 1, Census Tract 8, Shelby County, Tennessee",B11003_019,0,13
471570008001,"Block Group 1, Census Tract 8, Shelby County, Tennessee",B11003_020,87,61
471570008002,"Block Group 2, Census Tract 8, Shelby County, Tennessee",B11003_001,90,58
471570008002,"Block Group 2, Census Tract 8, Shelby County, Tennessee",B11003_002,22,21
471570008002,"Block Group 2, Census Tract 8, Shelby County, Tennessee",B11003_003,0,13
471570008002,"Block Group 2, Census Tract 8, Shelby County, Tennessee",B11003_004,0,13
471570008002,"Block Group 2, Census Tract 8, Shelby County, Tennessee",B11003_005,0,13
471570008002,"Block Group 2, Census Tract 8, Shelby County, Tennessee",B11003_006,0,13
471570008002,"Block Group 2, Census Tract 8, Shelby County, Tennessee",B11003_007,22,21
471570008002,"Block Group 2, Census Tract 8, Shelby County, Tennessee",B11003_008,68,55
471570008002,"Block Group 2, Census Tract 8, Shelby County, Tennessee",B11003_009,38,44
471570008002,"Block Group 2, Census Tract 8, Shelby County, Tennessee",B11003_010,24,39
471570008002,"Block Group 2, Census Tract 8, Shelby County, Tennessee",B11003_011,0,13
471570008002,"Block Group 2, Census Tract 8, Shelby County, Tennessee",B11003_012,0,13
471570008002,"Block Group 2, Census Tract 8, Shelby County, Tennessee",B11003_013,24,39
471570008002,"Block Group 2, Census Tract 8, Shelby County, Tennessee",B11003_014,14,22
471570008002,"Block Group 2, Census Tract 8, Shelby County, Tennessee",B11003_015,30,36
471570008002,"Block Group 2, Census Tract 8, Shelby County, Tennessee",B11003_016,0,13
471570008002,"Block Group 2, Census Tract 8, Shelby County, Tennessee",B11003_017,0,13
471570008002,"Block Group 2, Census Tract 8, Shelby County, Tennessee",B11003_018,0,13
471570008002,"Block Group 2, Census Tract 8, Shelby County, Tennessee",B11003_019,0,13
471570008002,"Block Group 2, Census Tract 8, Shelby County, Tennessee",B11003_020,30,36
471570008003,"Block Group 3, Census Tract 8, Shelby County, Tennessee",B11003_001,36,31
471570008003,"Block Group 3, Census Tract 8, Shelby County, Tennessee",B11003_002,7,15
471570008003,"Block Group 3, Census Tract 8, Shelby County, Tennessee",B11003_003,0,13
471570008003,"Block Group 3, Census Tract 8, Shelby County, Tennessee",B11003_004,0,13
471570008003,"Block Group 3, Census Tract 8, Shelby County, Tennessee",B11003_005,0,13
471570008003,"Block Group 3, Census Tract 8, Shelby County, Tennessee",B11003_006,0,13
471570008003,"Block Group 3, Census Tract 8, Shelby County, Tennessee",B11003_007,7,15
471570008003,"Block Group 3, Census Tract 8, Shelby County, Tennessee",B11003_008,29,30
471570008003,"Block Group 3, Census Tract 8, Shelby County, Tennessee",B11003_009,14,23
471570008003,"Block Group 3, Census Tract 8, Shelby County, Tennessee",B11003_010,0,13
471570008003,"Block Group 3, Census Tract 8, Shelby County, Tennessee",B11003_011,0,13
471570008003,"Block Group 3, Census Tract 8, Shelby County, Tennessee",B11003_012,0,13
471570008003,"Block Group 3, Census Tract 8, Shelby County, Tennessee",B11003_013,0,13
471570008003,"Block Group 3, Census Tract 8, Shelby County, Tennessee",B11003_014,14,23
471570008003,"Block Group 3, Census Tract 8, Shelby County, Tennessee",B11003_015,15,22
471570008003,"Block Group 3, Census Tract 8, Shelby County, Tennessee",B11003_016,0,13
471570008003,"Block Group 3, Census Tract 8, Shelby County, Tennessee",B11003_017,0,13
471570008003,"Block Group 3, Census Tract 8, Shelby County, Tennessee",B11003_018,0,13
471570008003,"Block Group 3, Census Tract 8, Shelby County, Tennessee",B11003_019,0,13
471570008003,"Block Group 3, Census Tract 8, Shelby County, Tennessee",B11003_020,15,22
471570009001,"Block Group 1, Census Tract 9, Shelby County, Tennessee",B11003_001,82,56
471570009001,"Block Group 1, Census Tract 9, Shelby County, Tennessee",B11003_002,55,45
471570009001,"Block Group 1, Census Tract 9, Shelby County, Tennessee",B11003_003,0,13
471570009001,"Block Group 1, Census Tract 9, Shelby County, Tennessee",B11003_004,0,13
471570009001,"Block Group 1, Census Tract 9, Shelby County, Tennessee",B11003_005,0,13
