PARCELID,YRBLT,GRADE,COND,CDU,USER1,TAXDIST
055034 A00003,1987,45,3,GD,Y,MEMPHIS
055034 A00004,1986,50,3,VG,Y,MEMPHIS
055034 A00001,1955,65,3,EX,Y,MEMPHIS
046017  00042,1930,25,3,AV,NA,MEMPHIS
045021  00035,1945,20,3,FR,Y,MEMPHIS
045021  00025,1924,25,1,PR,Y,MEMPHIS
045021  00024,1945,25,3,FR,Y,MEMPHIS
054024  00065,1952,25,3,AV,Y,MEMPHIS
045021  00015,1946,25,3,FR,Y,MEMPHIS
045021  00013,1930,25,1,PR,Y,MEMPHIS
045021  00046,1942,25,1,PR,N,MEMPHIS
045021  00012,1930,25,3,FR,Y,MEMPHIS
045021  00011,1925,25,3,FR,Y,MEMPHIS
045021  00023,1948,25,3,FR,Y,MEMPHIS
045021  00021,1950,25,3,FR,Y,MEMPHIS
045021  00020,1943,25,3,FR,Y,MEMPHIS
045021  00010,1925,25,3,FR,Y,MEMPHIS
045021  00049,1952,25,3,PR,NA,MEMPHIS
045021  00006,1930,25,3,FR,Y,MEMPHIS
045021  00007,1930,25,3,FR,Y,MEMPHIS
045021  00008,1930,25,3,FR,Y,MEMPHIS
045021  00009,1924,25,1,PR,Y,MEMPHIS
054024  00092,1951,25,3,AV,Y,MEMPHIS
045021  00003,1965,25,3,PR,NA,MEMPHIS
045021  00028,1940,25,2,FR,NA,MEMPHIS
045021  00032,1945,25,1,PR,Y,MEMPHIS
045021  00033,1945,20,2,PR,Y,MEMPHIS
045021  00034,1945,20,3,PR,Y,MEMPHIS
045021  00027,1940,25,3,FR,Y,MEMPHIS
068066  00003,1961,30,3,FR,Y,MEMPHIS
055027  00012,1950,30,3,GD,Y,MEMPHIS
044029  00021,1949,20,3,FR,Y,MEMPHIS
064036  00015,1958,30,3,AV,Y,MEMPHIS
066028  00019,1952,30,2,FR,Y,MEMPHIS
066055  00001,1953,30,3,FR,Y,MEMPHIS
030001 A00006,1984,40,4,VG,Y,MEMPHIS
030001  00022,1912,45,3,VG,Y,MEMPHIS
030001  00023,1910,45,4,GD,Y,MEMPHIS
030001  00025C,1918,35,3,GD,Y,MEMPHIS
030001 A00003,1984,45,4,EX,Y,MEMPHIS
045021  00014,1927,25,3,FR,Y,MEMPHIS
045021  00045,1950,20,3,PR,Y,MEMPHIS
045021  00036,1930,20,2,PR,Y,MEMPHIS
045021  00026,1945,25,3,FR,Y,MEMPHIS
045021  00037,1930,25,3,PR,Y,MEMPHIS
045021  00022,1947,25,3,FR,Y,MEMPHIS
045021  00019,1943,25,3,FR,Y,MEMPHIS
045021  00041,1947,25,3,FR,Y,MEMPHIS
045021  00018,1943,25,3,FR,Y,MEMPHIS
045021  00042,1922,20,1,PR,Y,MEMPHIS
045021  00017,1943,25,3,FR,Y,MEMPHIS
045021  00043,1952,25,2,FR,NA,MEMPHIS
045021  00043,1952,25,2,FR,NA,MEMPHIS
045021  00016,1943,25,3,FR,Y,MEMPHIS
045021  00050,1951,25,3,PR,Y,MEMPHIS
054024  00093,1951,25,3,FR,Y,MEMPHIS
030007  00008C,1910,55,4,VG,Y,MEMPHIS
030007  00010,1912,30,3,AV,Y,MEMPHIS
053051  00001,1955,20,3,FR,Y,MEMPHIS
053052  00005,1945,20,3,FR,Y,MEMPHIS
053052  00006,1970,20,3,FR,NA,MEMPHIS
053070  00001,1940,20,3,FR,Y,MEMPHIS
053070  00004,1945,20,3,AV,N,MEMPHIS
053051  00015,1953,20,3,FR,Y,MEMPHIS
053051  00014,1953,20,3,AV,Y,MEMPHIS
053051  00010,1953,20,3,FR,Y,MEMPHIS
053070  00009,1945,15,3,FR,Y,MEMPHIS
053070  00010,1945,20,3,AV,Y,MEMPHIS
053070  00076,1930,15,3,AV,Y,MEMPHIS
053070  00076,1930,20,3,FR,Y,MEMPHIS
053054  00001,1953,20,3,FR,Y,MEMPHIS
053052  00022,1966,20,3,AV,Y,MEMPHIS
053096  00004,1953,20,3,AV,Y,MEMPHIS
053054  00005,1953,20,3,FR,Y,MEMPHIS
053052  00014,1950,20,3,FR,Y,MEMPHIS
053052  00015,1950,15,3,FR,Y,MEMPHIS
053070  00075,1953,20,3,FR,Y,MEMPHIS
053070  00074,1953,20,3,FR,Y,MEMPHIS
053099  00002,1953,20,3,AV,Y,MEMPHIS
053096  00014,1953,20,3,AV,Y,MEMPHIS
053099  00003,1953,20,3,AV,Y,MEMPHIS
053054  00011,1953,20,3,FR,Y,MEMPHIS
053096  00013,1953,20,3,FR,Y,MEMPHIS
053053  00001,1950,20,3,FR,Y,MEMPHIS
053053  00003,1950,20,3,FR,Y,MEMPHIS
053053  00007,1950,20,3,FR,Y,MEMPHIS
053097  00005,1952,20,3,FR,Y,MEMPHIS
053070  00071,1954,20,3,AV,Y,MEMPHIS
053070  00051,1952,20,3,FR,Y,MEMPHIS
053098  00006,1952,20,3,FR,Y,MEMPHIS
053070  00049,1952,20,3,AV,Y,MEMPHIS
053098  00008,1952,30,3,AV,Y,MEMPHIS
053070  00042,1952,20,3,FR,Y,MEMPHIS
053053  00015,1953,20,3,PR,Y,MEMPHIS
053098  00009,1952,20,3,FR,Y,MEMPHIS
053097  00007,1952,20,3,FR,Y,MEMPHIS
053053  00013,1953,20,3,FR,Y,MEMPHIS
053070  00039,1952,20,3,FR,Y,MEMPHIS
053053  00012,1953,20,3,FR,NA,MEMPHIS
053053  00010,1952,20,3,FR,Y,MEMPHIS
053070  00038,1952,20,3,FR,Y,MEMPHIS
053070  00036,1952,20,3,FR,Y,MEMPHIS
053054 A00008,1972,25,3,FR,NA,MEMPHIS
053098  00019,1952,20,3,AV,Y,MEMPHIS
053054  00016,1953,20,3,FR,Y,MEMPHIS
053053  00011,1953,20,3,FR,Y,MEMPHIS
053070  00067,1953,20,3,AV,Y,MEMPHIS
053098  00017,1952,20,3,AV,Y,MEMPHIS
053070  00034,1952,20,3,AV,NA,MEMPHIS
053098  00016,1952,20,3,AV,Y,MEMPHIS
053098  00013,1952,20,3,AV,Y,MEMPHIS
053097  00009,1952,20,3,FR,Y,MEMPHIS
053098  00018,1952,20,3,AV,Y,MEMPHIS
053054 A00010,1972,25,3,FR,NA,MEMPHIS
053099  00009,1952,20,3,FR,Y,MEMPHIS
053054 A00011,1972,25,3,FR,NA,MEMPHIS
053070  00054,1952,20,3,FR,Y,MEMPHIS
053054  00020,1953,20,3,FR,Y,MEMPHIS
053069  00002,1952,20,1,PR,Y,MEMPHIS
053069  00004,1952,15,3,AV,Y,MEMPHIS
053070  00065,1953,20,3,FR,Y,MEMPHIS
053069  00005,1962,20,3,FR,Y,MEMPHIS
053069  00007,1952,20,3,AV,Y,MEMPHIS
053054  00026,1953,20,3,FR,Y,MEMPHIS
053069  00008,1952,20,3,FR,Y,MEMPHIS
053069  00009,1952,15,3,AV,Y,MEMPHIS
053070  00055,1952,20,3,FR,Y,MEMPHIS
053070  00056,1952,20,3,FR,Y,MEMPHIS
053100  00005,1952,20,3,AV,Y,MEMPHIS
053070  00026,1952,20,3,AV,Y,MEMPHIS
053100  00006,1952,20,3,FR,Y,MEMPHIS
053099  00012,1952,20,3,FR,Y,MEMPHIS
053103  00031,1951,20,3,FR,Y,MEMPHIS
053069  00024,1952,20,3,FR,Y,MEMPHIS
053069  00023,1952,20,3,FR,Y,MEMPHIS
053070  00057,1952,20,3,FR,Y,MEMPHIS
053054  00031,1933,20,2,FR,Y,MEMPHIS
053069  00019,1952,20,3,FR,Y,MEMPHIS
053070  00030,1952,25,3,GD,Y,MEMPHIS
053070  00080,1970,25,3,FR,NA,MEMPHIS
053103  00004,1952,20,3,FR,Y,MEMPHIS
053103  00029,1940,20,3,AV,Y,MEMPHIS
053100  00013,1952,20,3,FR,Y,MEMPHIS
053100  00010,1952,20,3,AV,Y,MEMPHIS
053100  00014,1952,20,3,FR,Y,MEMPHIS
053099  00015,1952,20,3,FR,Y,MEMPHIS
053056  00007,1954,20,3,FR,Y,MEMPHIS
053056  00008,1954,20,3,FR,Y,MEMPHIS
053068  00004,1952,20,3,FR,Y,MEMPHIS
053099  00016,1952,20,3,AV,Y,MEMPHIS
053068  00003,1953,20,3,FR,Y,MEMPHIS
053055  00001,1953,20,3,FR,Y,MEMPHIS
053103  00006,1952,20,3,FR,Y,MEMPHIS
053055  00002,1953,20,3,GD,Y,MEMPHIS
053068  00010,1953,20,3,FR,Y,MEMPHIS
053068  00001,1953,20,3,FR,Y,MEMPHIS
053067  00003,1953,20,3,FR,Y,MEMPHIS
053103  00027,1947,20,3,FR,Y,MEMPHIS
053101  00001,1953,20,3,PR,Y,MEMPHIS
053056  00016,1954,20,3,FR,Y,MEMPHIS
053055  00030,1954,20,3,AV,Y,MEMPHIS
053101  00006,1952,20,3,FR,Y,MEMPHIS
053068  00020,1953,15,3,FR,Y,MEMPHIS
053067  00022,1952,20,3,FR,Y,MEMPHIS
053101  00014,1952,20,3,FR,Y,MEMPHIS
053099  00020,1952,20,3,FR,Y,MEMPHIS
053101  00012,1951,20,3,AV,Y,MEMPHIS
053055  00027,1954,20,3,FR,Y,MEMPHIS
053101  00010,1951,20,3,FR,Y,MEMPHIS
053056  00024,1954,20,3,FR,Y,MEMPHIS
053056  00025,1954,20,3,FR,Y,MEMPHIS
053056  00026,1954,20,3,FR,Y,MEMPHIS
053055  00008,1952,20,3,FR,Y,MEMPHIS
053066  00006,1952,20,3,AV,Y,MEMPHIS
053067  00019,1952,25,3,GD,Y,MEMPHIS
053056  00028,1954,20,3,FR,Y,MEMPHIS
053066  00023,1953,20,3,FR,Y,MEMPHIS
053102  00001,1952,20,3,FR,Y,MEMPHIS
053066  00019,1953,20,3,AV,Y,MEMPHIS
053102  00002,1952,20,3,FR,Y,MEMPHIS
053066  00018,1953,20,3,FR,Y,MEMPHIS
053066  00015,1953,20,3,FR,Y,MEMPHIS
053102  00005,1951,20,3,FR,Y,MEMPHIS
053066  00027,1953,20,3,FR,Y,MEMPHIS
053067  00016,1952,20,3,FR,Y,MEMPHIS
053067  00014,1952,20,3,FR,Y,MEMPHIS
053067  00012,1953,15,3,FR,Y,MEMPHIS
053067  00012,1960,20,2,PR,NA,MEMPHIS
053103  00021,1951,20,3,FR,Y,MEMPHIS
053103  00014,1951,20,3,FR,Y,MEMPHIS
053099  00024,1952,20,3,FR,Y,MEMPHIS
053055  00012,1953,20,3,AV,Y,MEMPHIS
053103  00015,1951,20,3,AV,Y,MEMPHIS
053055  00021,1953,20,3,FR,Y,MEMPHIS
053099  00025,1952,20,3,FR,Y,MEMPHIS
053056  00032,1954,20,3,FR,Y,MEMPHIS
053103  00018,1951,20,3,AV,Y,MEMPHIS
053103  00017,1951,20,3,FR,Y,MEMPHIS
053065  00001,1953,20,3,FR,Y,MEMPHIS
053102  00012,1950,20,3,AV,Y,MEMPHIS
053102  00010,1950,20,3,AV,Y,MEMPHIS
053099  00026,1952,20,3,FR,Y,MEMPHIS
053102  00008,1951,20,3,FR,Y,MEMPHIS
053064  00001,1953,20,3,FR,Y,MEMPHIS
053064  00002,1953,20,3,FR,Y,MEMPHIS
053099  00027,1952,20,3,FR,Y,MEMPHIS
053065  00028,1953,20,3,FR,Y,MEMPHIS
053065  00027,1952,20,3,FR,Y,MEMPHIS
053099  00028,1952,20,3,FR,Y,MEMPHIS
053065  00025,1952,20,3,AV,Y,MEMPHIS
053065  00024,1952,20,3,AV,Y,MEMPHIS
053065  00020,1952,20,3,FR,Y,MEMPHIS
053104  00003,1951,20,3,VG,Y,MEMPHIS
053065  00017,1952,20,3,FR,Y,MEMPHIS
053104  00005,1952,20,3,FR,Y,MEMPHIS
053055  00017,1953,20,3,FR,Y,MEMPHIS
053056  00038,1954,20,3,FR,Y,MEMPHIS
053064  00010,1953,20,3,FR,Y,MEMPHIS
053099  00029,1952,20,3,FR,Y,MEMPHIS
053064  00009,1953,20,3,FR,Y,MEMPHIS
053064  00007,1953,20,3,FR,Y,MEMPHIS
053062  00001,1952,20,3,FR,Y,MEMPHIS
053062  00004,1952,20,3,FR,Y,MEMPHIS
053062  00006,1952,20,3,FR,Y,MEMPHIS
053062  00010,1952,25,3,AV,Y,MEMPHIS
053115  00001,1953,30,3,FR,Y,MEMPHIS
053062  00012,1952,20,3,FR,Y,MEMPHIS
053063  00003,1952,20,3,AV,Y,MEMPHIS
053063  00004,1952,20,3,FR,Y,MEMPHIS
053099  00042,1954,25,3,FR,Y,MEMPHIS
053099  00032,1954,25,3,FR,Y,MEMPHIS
053115  00002,1953,30,3,FR,Y,MEMPHIS
053105  00007,1954,25,3,FR,Y,MEMPHIS
053099  00033,1954,25,3,FR,Y,MEMPHIS
053115  00012,1961,30,3,FR,Y,MEMPHIS
053105  00008,1953,25,3,FR,Y,MEMPHIS
053056  00046,1954,25,0,FR,Y,MEMPHIS
053063  00027,1954,25,3,FR,Y,MEMPHIS
053099  00034,1954,25,3,FR,Y,MEMPHIS
053104  00024,1955,25,3,AV,Y,MEMPHIS
053063  00007,1954,25,3,FR,Y,MEMPHIS
053104  00019,1955,25,3,FR,Y,MEMPHIS
053056  00047,1954,25,3,FR,Y,MEMPHIS
053062  00016,1954,25,3,FR,Y,MEMPHIS
053063  00026,1954,25,3,FR,Y,MEMPHIS
053105  00014,1955,25,3,FR,Y,MEMPHIS
053063  00008,1954,25,3,FR,Y,MEMPHIS
053061  00005,1954,25,3,FR,Y,MEMPHIS
053063  00025,1954,25,3,FR,Y,MEMPHIS
053105  00012,1955,25,3,FR,Y,MEMPHIS
053105  00010,1954,25,3,FR,Y,MEMPHIS
053115  00008,1961,30,3,FR,Y,MEMPHIS
053123  00001,1963,30,3,AV,Y,MEMPHIS
053124  00005,1960,30,3,FR,Y,MEMPHIS
053107  00006,1954,25,3,FR,Y,MEMPHIS
053063  00010,1954,25,3,FR,Y,MEMPHIS
053062  00019,1954,25,3,FR,Y,MEMPHIS
053107  00007,1954,25,3,FR,Y,MEMPHIS
053056  00051,1954,25,3,FR,Y,MEMPHIS
053124  00027,1963,30,3,FR,Y,MEMPHIS
053063  00022,1954,25,3,FR,Y,MEMPHIS
053107  00033,1954,25,3,FR,Y,MEMPHIS
053114  00002,1953,30,3,FR,Y,MEMPHIS
053062  00021,1954,25,3,FR,Y,MEMPHIS
053063  00012,1954,25,3,AV,Y,MEMPHIS
053114  00003,1960,30,3,FR,Y,MEMPHIS
053107  00009,1954,25,3,FR,Y,MEMPHIS
053124  00020,1961,30,3,FR,Y,MEMPHIS
053061  00010,1954,25,3,FR,Y,MEMPHIS
053056  00053,1959,25,3,FR,Y,MEMPHIS
053123  00004,1963,30,3,FR,Y,MEMPHIS
053062  00027,1954,25,3,FR,Y,MEMPHIS
053116  00001,1960,30,3,FR,Y,MEMPHIS
053107  00010,1954,25,3,FR,Y,MEMPHIS
053106  00020,1954,25,3,AV,Y,MEMPHIS
053106  00005,1953,25,3,AV,Y,MEMPHIS
053113  00016,1953,25,3,FR,Y,MEMPHIS
053061  00014,1954,25,3,FR,Y,MEMPHIS
053113  00004,1952,30,3,FR,Y,MEMPHIS
053107  00030,1945,25,3,FR,NA,MEMPHIS
053116  00005,1960,30,3,FR,Y,MEMPHIS
053106  00006,1953,25,3,FR,Y,MEMPHIS
053116  00007,1961,30,3,PR,Y,MEMPHIS
053106  00018,1954,25,3,AV,Y,MEMPHIS
053116  00011,1961,30,3,FR,Y,MEMPHIS
053116  00012,1961,30,3,FR,Y,MEMPHIS
053107  00015,1954,25,3,FR,Y,MEMPHIS
053114  00016,1953,30,3,AV,Y,MEMPHIS
053106  00007,1953,25,3,FR,Y,MEMPHIS
053123  00053,1961,30,3,FR,Y,MEMPHIS
053113  00006,1952,30,3,FR,Y,MEMPHIS
053107  00018,1954,25,3,FR,Y,MEMPHIS
053107  00029,1940,25,3,FR,Y,MEMPHIS
053114  00015,1953,30,3,FR,Y,MEMPHIS
053107  00017,1954,25,3,FR,Y,MEMPHIS
053116  00024,1960,30,3,AV,Y,MEMPHIS
053116  00025,1960,30,3,FR,Y,MEMPHIS
053106  00016,1954,25,3,FR,Y,MEMPHIS
053116  00020,1961,30,3,FR,Y,MEMPHIS
053056  00059,1954,25,3,FR,Y,MEMPHIS
053114  00007,1960,30,3,FR,Y,MEMPHIS
053116  00017,1960,30,3,FR,Y,MEMPHIS
053123  00052,1961,30,3,FR,Y,MEMPHIS
053107  00019,1954,25,3,FR,Y,MEMPHIS
053106  00015,1954,25,3,AV,Y,MEMPHIS
053056  00068,1954,25,3,FR,Y,MEMPHIS
053056  00070,1954,25,3,AV,Y,MEMPHIS
053117  00011,1961,30,3,FR,Y,MEMPHIS
053114  00008,1960,30,3,FR,Y,MEMPHIS
053117  00009,1961,30,3,FR,Y,MEMPHIS
053107  00024,1954,25,3,FR,Y,MEMPHIS
053113  00010,1952,30,3,FR,Y,MEMPHIS
053113  00008,1952,30,3,FR,Y,MEMPHIS
053107  00022,1952,25,3,FR,Y,MEMPHIS
053107  00020,1952,25,3,AV,Y,MEMPHIS
053117  00006,1962,30,3,FR,Y,MEMPHIS
053114  00013,1952,30,3,FR,Y,MEMPHIS
053106  00014,1953,25,3,AV,Y,MEMPHIS
053114  00009,1960,30,3,FR,Y,MEMPHIS
053119  00001,1961,30,3,FR,Y,MEMPHIS
053056  00077,1948,25,3,FR,Y,MEMPHIS
053113  00009,1952,30,3,FR,Y,MEMPHIS
053114  00012,1948,30,3,FR,Y,MEMPHIS
053119  00006,1961,30,3,FR,Y,MEMPHIS
053119  00010,1961,30,3,FR,Y,MEMPHIS
053119  00012,1961,30,3,FR,Y,MEMPHIS
053118  00001,1961,30,3,FR,Y,MEMPHIS
053118  00002,1961,30,3,FR,Y,MEMPHIS
053119  00026,1961,30,3,FR,Y,MEMPHIS
053118  00004,1961,30,3,FR,Y,MEMPHIS
053108  00001,1951,25,3,FR,Y,MEMPHIS
053119  00022,1961,30,3,FR,Y,MEMPHIS
053108  00003,1951,25,3,FR,Y,MEMPHIS
053108  00005,1951,25,3,AV,Y,MEMPHIS
053118  00006,1961,30,3,FR,Y,MEMPHIS
053119  00016,1961,30,3,FR,Y,MEMPHIS
053110  00001,1952,25,3,FR,Y,MEMPHIS
053111  00003,1951,30,3,FR,Y,MEMPHIS
053110  00004,1951,25,3,FR,Y,MEMPHIS
053118  00013,1961,30,3,AV,Y,MEMPHIS
053118  00012,1961,30,3,FR,Y,MEMPHIS
053056  00080,1948,20,3,FR,Y,MEMPHIS
053118  00009,1961,30,3,AV,Y,MEMPHIS
053110  00022,1951,25,3,FR,NA,MEMPHIS
053111  00004,1951,30,3,FR,Y,MEMPHIS
053118  00008,1963,30,3,FR,Y,MEMPHIS
053112  00023,1952,30,3,FR,Y,MEMPHIS
053110  00005,1951,25,3,FR,Y,MEMPHIS
053120  00004,1960,30,3,FR,Y,MEMPHIS
053120  00010,1961,30,3,FR,Y,MEMPHIS
053120  00011,1961,30,3,FR,Y,MEMPHIS
053121  00001,1961,30,3,FR,Y,MEMPHIS
053110  00021,1951,25,3,FR,NA,MEMPHIS
053108  00016,1952,25,3,FR,Y,MEMPHIS
053112  00022,1952,25,3,FR,Y,MEMPHIS
053060  00004,1948,25,3,FR,Y,MEMPHIS
053112  00005,1960,30,3,FR,Y,MEMPHIS
053123  00042,1962,30,3,FR,Y,MEMPHIS
053111  00020,1951,25,3,FR,Y,MEMPHIS
053110  00007,1951,25,3,FR,Y,MEMPHIS
053060  00009,1948,20,3,FR,Y,MEMPHIS
053120  00023,1961,30,3,FR,Y,MEMPHIS
053056  00083,1948,20,3,FR,Y,MEMPHIS
053120  00021,1961,30,3,FR,Y,MEMPHIS
053120  00018,1961,30,3,FR,Y,MEMPHIS
053120  00016,1960,30,3,FR,Y,MEMPHIS
053121  00008,1961,30,3,FR,Y,MEMPHIS
053112  00020,1940,25,3,FR,Y,MEMPHIS
053060  00006,1948,25,3,FR,Y,MEMPHIS
053109  00001,1951,25,3,FR,Y,MEMPHIS
053109  00002,1953,25,3,FR,NA,MEMPHIS
053121  00017,1960,30,3,FR,Y,MEMPHIS
053109  00003,1953,25,3,FR,NA,MEMPHIS
053121  00010,1961,30,3,FR,Y,MEMPHIS
053111  00018,1951,25,3,FR,Y,MEMPHIS
053109  00006,1953,25,3,FR,NA,MEMPHIS
053121  00016,1961,30,3,FR,Y,MEMPHIS
053109  00007,1953,25,3,FR,NA,MEMPHIS
053121  00012,1964,30,3,FR,Y,MEMPHIS
053110  00010,1951,25,3,FR,Y,MEMPHIS
053122  00002,1963,30,3,FR,Y,MEMPHIS
053122  00006,1963,30,3,FR,Y,MEMPHIS
053122  00007,1963,30,3,FR,Y,MEMPHIS
053109  00008,1953,25,3,FR,NA,MEMPHIS
053111  00016,1952,25,3,FR,Y,MEMPHIS
053111  00011,1961,30,3,FR,Y,MEMPHIS
053110  00015,1952,25,3,FR,Y,MEMPHIS
053111  00015,1952,30,3,AV,Y,MEMPHIS
054001 B00012,1975,30,3,FR,NA,MEMPHIS
054001 B00013,1975,30,3,FR,NA,MEMPHIS
054001 B00014,1975,30,3,FR,NA,MEMPHIS
054001 B00016,1975,30,3,FR,NA,MEMPHIS
054010  00002,1950,25,3,FR,Y,MEMPHIS
063073  00002,1965,25,3,AV,Y,MEMPHIS
053111  00012,1961,30,0,FR,Y,MEMPHIS
053122  00010,1963,30,3,FR,Y,MEMPHIS
063073  00003,1965,25,3,FR,Y,MEMPHIS
054001 B00006,1975,30,3,FR,NA,MEMPHIS
054001 B00020,1975,30,3,FR,NA,MEMPHIS
063073  00005,1965,25,3,AV,Y,MEMPHIS
054012  00002,1950,25,3,FR,Y,MEMPHIS
054002  00060,1950,25,3,AV,Y,MEMPHIS
063073  00007,1964,25,3,FR,Y,MEMPHIS
054001  00045,1981,25,3,AV,Y,MEMPHIS
054010  00055,1950,25,3,FR,Y,MEMPHIS
054011  00054,1950,25,3,AV,Y,MEMPHIS
063073  00009,1965,25,3,FR,Y,MEMPHIS
063073  00035,1964,25,3,GD,Y,MEMPHIS
054001 B00037,1975,30,3,FR,NA,MEMPHIS
054012  00008,1951,25,3,FR,Y,MEMPHIS
054030  00009,1954,25,3,FR,Y,MEMPHIS
054010  00006,1950,25,3,FR,Y,MEMPHIS
054001 B00030,1975,30,3,GD,NA,MEMPHIS
054011  00053,1955,25,3,AV,Y,MEMPHIS
054002  00058,1950,25,3,FR,Y,MEMPHIS
063001  00006,1950,30,3,FR,Y,MEMPHIS
054002  00007,1950,25,3,AV,Y,MEMPHIS
054001  00047,1982,30,3,AV,Y,MEMPHIS
063016  00004,1951,25,3,FR,Y,MEMPHIS
054030  00045,1951,25,3,FR,Y,MEMPHIS
063073  00032,1964,25,3,FR,Y,MEMPHIS
