PARCELID,YRBLT,GRADE,COND,CDU,USER1,TAXDIST
001091  00016,1903,30,2,VP,NA,MEMPHIS
001091  00015,1913,25,2,FR,Y,MEMPHIS
001091  00002,1903,30,2,FR,Y,MEMPHIS
001091  00003,1913,20,2,PR,Y,MEMPHIS
069077 E00030,2002,40,3,GD,Y,MEMPHIS
069077 E00037,2002,40,3,GD,NA,MEMPHIS
069001  00024,1952,25,3,FR,Y,MEMPHIS
069001  00025,1952,25,0,UN,Y,MEMPHIS
069001  00022,1952,25,2,PR,Y,MEMPHIS
069001  00026,1952,25,3,PR,Y,MEMPHIS
069001  00027,1952,25,2,FR,Y,MEMPHIS
069001  00028,1952,25,3,PR,Y,MEMPHIS
069001  00029,1952,25,3,FR,Y,MEMPHIS
069001  00021,1952,25,3,FR,Y,MEMPHIS
069001  00030,1952,25,3,FR,Y,MEMPHIS
069001  00031,1952,25,3,FR,Y,MEMPHIS
069001  00032,1952,25,3,FR,Y,MEMPHIS
069001  00034,1952,25,3,FR,Y,MEMPHIS
069001  00035,1952,25,3,FR,Y,MEMPHIS
069001  00036,1952,25,0,UN,Y,MEMPHIS
069001  00037,1952,25,3,FR,Y,MEMPHIS
069001  00039,1952,25,3,PR,Y,MEMPHIS
069001  00040,1952,25,3,PR,Y,MEMPHIS
069001  00041,1952,25,3,FR,Y,MEMPHIS
069001  00044,1952,25,2,FR,Y,MEMPHIS
069001  00045,1952,25,3,FR,Y,MEMPHIS
069001  00046,1952,25,3,AV,Y,MEMPHIS
069001  00047,1952,25,3,FR,Y,MEMPHIS
069001  00048,1952,30,3,FR,Y,MEMPHIS
069001  00050C,1952,25,3,FR,Y,MEMPHIS
069001  00019,1952,25,3,FR,Y,MEMPHIS
069001  00053,1952,20,3,FR,Y,MEMPHIS
069048  00005,1952,25,3,FR,Y,MEMPHIS
069048  00003,1952,25,0,PR,Y,MEMPHIS
069048  00007,1952,25,0,UN,Y,MEMPHIS
069048  00008,1952,25,3,FR,Y,MEMPHIS
069048  00002,1952,25,3,UN,Y,MEMPHIS
069048  00009,1952,25,3,FR,Y,MEMPHIS
069048  00010,1952,25,2,FR,Y,MEMPHIS
069048  00011,1952,25,3,FR,Y,MEMPHIS
069048  00012,1952,25,3,PR,Y,MEMPHIS
069048  00013,1952,25,3,FR,Y,MEMPHIS
069048  00015,1952,25,0,UN,Y,MEMPHIS
069001  00054,1952,25,3,FR,Y,MEMPHIS
069049  00001,1952,25,3,FR,Y,MEMPHIS
069001  00004,1952,25,2,FR,Y,MEMPHIS
069049  00002,1952,25,3,FR,Y,MEMPHIS
069049  00003,1952,25,3,FR,Y,MEMPHIS
069001  00006,1952,25,3,FR,Y,MEMPHIS
069049  00004,1952,25,3,FR,Y,MEMPHIS
069001  00007,1952,25,3,FR,Y,MEMPHIS
069049  00006,1952,25,3,FR,Y,MEMPHIS
069001  00009,1952,25,3,FR,Y,MEMPHIS
069001  00010,1952,25,3,FR,Y,MEMPHIS
069051  00005,1952,25,3,FR,Y,MEMPHIS
069001  00012,1952,25,3,FR,Y,MEMPHIS
069051  00006,1960,25,3,FR,Y,MEMPHIS
069001  00013,1952,25,3,FR,Y,MEMPHIS
069001  00014,1960,25,3,FR,Y,MEMPHIS
069051  00008,1959,25,3,FR,Y,MEMPHIS
069001  00015,1952,25,3,FR,Y,MEMPHIS
069051  00009,1948,25,3,FR,Y,MEMPHIS
069051  00010,1959,25,3,FR,Y,MEMPHIS
069051  00012,1950,25,3,FR,Y,MEMPHIS
069051  00013,1947,25,3,FR,Y,MEMPHIS
069051  00014,1947,25,3,FR,Y,MEMPHIS
069051  00015,1947,25,3,FR,Y,MEMPHIS
069051  00016,1958,30,3,PR,Y,MEMPHIS
069048  00017,1952,25,2,PR,Y,MEMPHIS
069048  00033,1952,25,2,FR,Y,MEMPHIS
069048  00029,1952,25,3,FR,Y,MEMPHIS
069048  00027,1952,25,3,FR,Y,MEMPHIS
069049  00018,1962,20,3,FR,Y,MEMPHIS
069048  00026,1952,25,3,AV,Y,MEMPHIS
069048  00025,1952,25,3,AV,Y,MEMPHIS
069048  00031,1952,25,3,GD,Y,MEMPHIS
069048  00024,1952,25,3,FR,Y,MEMPHIS
069048  00023,1952,25,3,FR,Y,MEMPHIS
069048  00022,1952,25,3,FR,Y,MEMPHIS
069049  00009,1952,25,3,FR,Y,MEMPHIS
069048  00019,1952,25,3,FR,Y,MEMPHIS
069052  00001,1949,25,3,FR,Y,MEMPHIS
069049  00016,1954,25,3,FR,Y,MEMPHIS
069052  00002,1950,25,3,FR,Y,MEMPHIS
069049  00015,1952,25,3,FR,Y,MEMPHIS
069049  00012,1952,25,3,FR,Y,MEMPHIS
069052  00005,1950,25,2,FR,Y,MEMPHIS
069049  00011,1952,25,3,PR,Y,MEMPHIS
069052  00006,1950,25,3,FR,Y,MEMPHIS
069052  00007,1950,25,3,FR,Y,MEMPHIS
069052  00008,1971,30,3,FR,Y,MEMPHIS
069049  00017,1952,25,3,FR,Y,MEMPHIS
069052  00009,1961,25,3,FR,Y,MEMPHIS
069048  00018,1952,25,3,FR,Y,MEMPHIS
069052  00010,1950,25,0,UN,Y,MEMPHIS
069052  00011,1948,30,3,FR,Y,MEMPHIS
069004  00001,1950,25,0,UN,Y,MEMPHIS
069052  00013,1950,25,3,FR,Y,MEMPHIS
069004  00002,1957,25,3,PR,Y,MEMPHIS
069052  00014,1950,25,3,FR,Y,MEMPHIS
069050  00006,1952,20,1,FR,Y,MEMPHIS
069004  00004,1996,25,3,FR,Y,MEMPHIS
069003  00002,1952,25,3,FR,Y,MEMPHIS
069050  00007,1952,25,3,FR,Y,MEMPHIS
069002  00002,1952,25,3,FR,Y,MEMPHIS
069050  00005,1952,25,3,FR,Y,MEMPHIS
069052  00029,1954,30,3,FR,Y,MEMPHIS
069047  00001,1951,25,3,AV,Y,MEMPHIS
069052  00028,1952,30,3,FR,Y,MEMPHIS
069047  00002,1951,25,3,FR,Y,MEMPHIS
069047  00003,1951,25,4,FR,Y,MEMPHIS
069052  00026,1950,25,3,FR,Y,MEMPHIS
069047  00004,1951,25,3,AV,Y,MEMPHIS
069052  00025,1950,25,3,FR,Y,MEMPHIS
069047  00005,1951,25,3,FR,Y,MEMPHIS
069047  00006,1951,25,3,FR,Y,MEMPHIS
069052  00023,1946,25,3,FR,Y,MEMPHIS
069047  00007,1951,25,3,AV,Y,MEMPHIS
069004  00178,2007,30,3,AV,NA,MEMPHIS
069052  00022,1947,25,3,PR,Y,MEMPHIS
069047  00008,1951,25,3,FR,Y,MEMPHIS
069052  00021,1948,25,3,FR,Y,MEMPHIS
069047  00009,1951,25,1,PR,Y,MEMPHIS
069052  00020,1947,30,3,FR,Y,MEMPHIS
069047  00010,1951,25,3,FR,Y,MEMPHIS
069047  00011,1951,25,3,AV,Y,MEMPHIS
069047  00012,1951,25,3,FR,Y,MEMPHIS
069052  00018,1950,25,3,FR,Y,MEMPHIS
069004  00005,1952,25,2,FR,Y,MEMPHIS
069047  00013,1951,25,3,FR,Y,MEMPHIS
069047  00014,1951,25,3,FR,Y,MEMPHIS
069047  00015,1951,25,3,FR,Y,MEMPHIS
069003  00003,1952,25,3,FR,Y,MEMPHIS
069047  00016,1951,25,3,FR,Y,MEMPHIS
069002  00020,1952,25,3,FR,Y,MEMPHIS
069002  00003,1952,25,3,FR,Y,MEMPHIS
069046  00001,1951,25,3,FR,Y,MEMPHIS
069046  00002,1951,25,2,FR,Y,MEMPHIS
069046  00003,1951,25,3,FR,Y,MEMPHIS
069046  00004,1951,25,3,FR,Y,MEMPHIS
069046  00006,1951,25,3,PR,Y,MEMPHIS
069046  00007,1951,25,3,FR,Y,MEMPHIS
069047  00038,1951,25,3,FR,Y,MEMPHIS
069045  00002,1952,25,3,FR,Y,MEMPHIS
069003  00019,1952,25,3,PR,Y,MEMPHIS
069045  00003,1952,25,3,FR,Y,MEMPHIS
069003  00004,1952,25,1,VP,Y,MEMPHIS
069053  00001,1960,25,3,PR,Y,MEMPHIS
069002  00019,1952,25,3,FR,Y,MEMPHIS
069053  00002,1950,25,3,FR,Y,MEMPHIS
069047  00035,1951,25,3,FR,Y,MEMPHIS
069047  00034,1951,25,3,FR,Y,MEMPHIS
069047  00033,1951,25,3,AV,Y,MEMPHIS
069047  00032,1951,25,2,FR,Y,MEMPHIS
069053  00008,1951,25,3,FR,Y,MEMPHIS
069047  00031,1948,25,3,FR,Y,MEMPHIS
069053  00009,1947,30,3,FR,Y,MEMPHIS
069047  00030,1951,25,3,FR,Y,MEMPHIS
069047  00029,1951,25,4,FR,Y,MEMPHIS
069045  00023,1952,25,3,FR,Y,MEMPHIS
069053  00018,1951,30,3,FR,Y,MEMPHIS
069047  00037,1951,25,3,AV,Y,MEMPHIS
069047  00026,1951,25,3,FR,Y,MEMPHIS
069047  00025,1951,25,3,FR,Y,MEMPHIS
069046  00009,1951,25,3,FR,Y,MEMPHIS
069003  00005,1952,25,3,FR,Y,MEMPHIS
069047  00022,1951,25,3,FR,Y,MEMPHIS
069062  00002,1948,30,3,FR,Y,MEMPHIS
069062  00004,1948,30,3,FR,NA,MEMPHIS
069002  00005,1952,25,3,FR,Y,MEMPHIS
069062  00005,1948,30,3,PR,NA,MEMPHIS
069046  00016,1951,25,3,FR,Y,MEMPHIS
069004  00009,1952,25,3,FR,Y,MEMPHIS
069046  00015,1951,25,3,PR,Y,MEMPHIS
070001  00072,1960,25,3,FR,Y,MEMPHIS
069046  00014,1951,25,3,FR,Y,MEMPHIS
069063  00001,1950,25,3,FR,Y,MEMPHIS
069046  00013,1951,25,3,FR,Y,MEMPHIS
069046  00012,1951,25,3,VP,Y,MEMPHIS
069046  00011,1951,25,3,FR,Y,MEMPHIS
069045  00005,1952,25,3,FR,Y,MEMPHIS
069003  00017,1952,25,3,FR,Y,MEMPHIS
069002  00017,1952,25,3,AV,Y,MEMPHIS
069045  00021,1952,25,3,FR,Y,MEMPHIS
069045  00006,1952,25,3,FR,Y,MEMPHIS
069062  00018,1960,35,3,FR,Y,MEMPHIS
069063  00014,1949,25,3,FR,Y,MEMPHIS
069062  00006,1948,25,3,FR,Y,MEMPHIS
069043  00001,1952,25,3,FR,Y,MEMPHIS
069043  00002,1952,25,3,FR,Y,MEMPHIS
069043  00003,1952,25,2,FR,Y,MEMPHIS
069003  00016,1952,25,3,VP,Y,MEMPHIS
069043  00005,1952,25,3,FR,Y,MEMPHIS
069063  00003,1950,20,3,FR,Y,MEMPHIS
069003  00007,1952,25,3,FR,Y,MEMPHIS
069043  00009,1952,25,3,FR,Y,MEMPHIS
069002  00016,1952,25,3,FR,Y,MEMPHIS
069053  00016,1947,30,3,FR,NA,MEMPHIS
069043  00011,1952,25,3,FR,Y,MEMPHIS
069002  00007,1952,25,3,FR,Y,MEMPHIS
069043  00015,1952,25,3,FR,Y,MEMPHIS
069043  00016,1952,25,3,FR,Y,MEMPHIS
069043  00017,1952,25,2,PR,Y,MEMPHIS
069063  00013,1949,25,3,FR,Y,MEMPHIS
069043  00018,1952,25,3,FR,Y,MEMPHIS
069045  00019,1952,25,3,FR,Y,MEMPHIS
069044  00001,1951,25,3,FR,Y,MEMPHIS
069004  00013,1952,25,3,FR,Y,MEMPHIS
069062  00007,1948,30,3,FR,Y,MEMPHIS
069044  00004,1951,25,3,FR,Y,MEMPHIS
069063  00004,1950,30,3,FR,Y,MEMPHIS
069044  00006,1951,25,3,FR,Y,MEMPHIS
069043  00038,1952,25,3,FR,Y,MEMPHIS
069045  00008,1952,30,3,FR,Y,MEMPHIS
069044  00008,1951,25,3,FR,Y,MEMPHIS
069002  00008,1952,25,3,FR,Y,MEMPHIS
069045  00018,1952,25,3,FR,Y,MEMPHIS
069004  00014,1952,25,3,FR,Y,MEMPHIS
069043  00036,1952,25,3,FR,Y,MEMPHIS
069062  00017,1968,25,3,FR,Y,MEMPHIS
069043  00035,1952,25,3,UN,Y,MEMPHIS
069062  00008,1948,25,3,FR,Y,MEMPHIS
069043  00033,1952,25,3,FR,Y,MEMPHIS
069045  00009,1952,30,3,FR,Y,MEMPHIS
069043  00032,1952,25,3,FR,Y,MEMPHIS
069063  00005,1950,25,4,FR,Y,MEMPHIS
069043  00031,1952,25,3,FR,Y,MEMPHIS
069045  00017,1952,25,3,FR,Y,MEMPHIS
069003  00009,1952,25,3,GD,Y,MEMPHIS
069043  00030,1956,25,3,FR,Y,MEMPHIS
069043  00029,1952,25,3,FR,Y,MEMPHIS
069044  00018,1951,25,3,FR,Y,MEMPHIS
069043  00028,1952,25,3,FR,Y,MEMPHIS
069043  00027,1952,25,3,FR,Y,MEMPHIS
069062  00019,1948,25,3,FR,Y,MEMPHIS
069043  00037,1952,25,3,VP,Y,MEMPHIS
069002  00009,1952,25,3,FR,Y,MEMPHIS
069043  00025,1952,25,3,FR,Y,MEMPHIS
069044  00009,1951,25,3,FR,Y,MEMPHIS
069062  00016,1970,25,3,AV,Y,MEMPHIS
069063  00011,1949,25,3,AV,Y,MEMPHIS
069045  00010,1953,30,3,FR,Y,MEMPHIS
069062  00009,1948,30,3,FR,Y,MEMPHIS
069044  00016,1951,25,3,FR,Y,MEMPHIS
069003  00013,1952,25,3,FR,Y,MEMPHIS
069044  00012,1951,25,3,PR,Y,MEMPHIS
069044  00011,1951,25,2,FR,Y,MEMPHIS
069003  00010,1952,25,3,FR,Y,MEMPHIS
069062  00020,1947,20,3,FR,Y,MEMPHIS
069044  00017,1982,25,2,AV,Y,MEMPHIS
069045  00011,1952,30,3,FR,Y,MEMPHIS
069044  00010,1951,25,3,FR,Y,MEMPHIS
069062  00025,1947,30,2,FR,Y,MEMPHIS
069062  00024,1947,25,2,FR,Y,MEMPHIS
069062  00023,1947,25,3,FR,Y,MEMPHIS
069063  00007,1950,25,3,FR,Y,MEMPHIS
069062  00022,1947,25,3,FR,Y,MEMPHIS
069062  00021,1950,25,3,FR,Y,MEMPHIS
069003  00012,1952,25,3,FR,Y,MEMPHIS
069062  00014,1970,25,3,FR,Y,MEMPHIS
069003  00011,1952,25,3,FR,Y,MEMPHIS
069045  00014,1952,25,3,PR,Y,MEMPHIS
069042  00001,1952,25,3,FR,Y,MEMPHIS
069042  00002,1952,25,3,FR,Y,MEMPHIS
069002  00011,1952,25,1,PR,Y,MEMPHIS
069042  00003,1952,25,3,FR,Y,MEMPHIS
069045  00012,1952,30,3,FR,Y,MEMPHIS
069042  00004,1952,25,3,FR,Y,MEMPHIS
069042  00005,1952,25,2,VP,Y,MEMPHIS
069042  00006,1952,25,3,FR,Y,MEMPHIS
069063  00009,1949,25,3,FR,Y,MEMPHIS
069062  00013,1970,25,3,FR,Y,MEMPHIS
069041  00001,1952,25,3,FR,Y,MEMPHIS
069063  00008,1948,25,3,FR,Y,MEMPHIS
069041  00005,1952,20,3,FR,Y,MEMPHIS
069041  00006,1952,25,1,PR,Y,MEMPHIS
069041  00008,1952,25,3,FR,Y,MEMPHIS
069041  00009,1952,25,3,FR,Y,MEMPHIS
069042  00007,1952,25,2,FR,Y,MEMPHIS
069040  00002,1952,25,3,FR,Y,MEMPHIS
069040  00003,1952,25,3,PR,Y,MEMPHIS
069004  00021,1952,25,3,FR,Y,MEMPHIS
069004  00022,1952,25,3,FR,Y,MEMPHIS
069040  00005,1952,25,3,AV,Y,MEMPHIS
069004  00023,1952,25,3,FR,Y,MEMPHIS
069061  00001,1950,30,3,FR,Y,MEMPHIS
069040  00006,1956,25,3,FR,Y,MEMPHIS
069004  00025,1952,25,2,FR,Y,MEMPHIS
069041  00032,1952,25,3,FR,Y,MEMPHIS
069004  00026,1952,25,3,FR,Y,MEMPHIS
069040  00008,1959,25,3,FR,Y,MEMPHIS
069004  00029,1952,20,3,FR,Y,MEMPHIS
069039  00001,1952,25,3,FR,Y,MEMPHIS
069004  00030,1952,25,2,PR,Y,MEMPHIS
069039  00002,1952,25,3,FR,Y,MEMPHIS
069004  00031,1952,25,3,FR,Y,MEMPHIS
069039  00003,1952,30,3,AV,Y,MEMPHIS
069060  00002,1950,30,3,FR,Y,MEMPHIS
069060  00003,1949,25,3,FR,Y,MEMPHIS
069042  00008,1952,25,3,FR,Y,MEMPHIS
069060  00004,1949,30,3,FR,Y,MEMPHIS
069041  00030,2005,25,3,AV,NA,MEMPHIS
069041  00010,1952,25,3,FR,Y,MEMPHIS
069040  00009,1956,25,0,AV,Y,MEMPHIS
069056  00002,1950,25,3,AV,Y,MEMPHIS
069040  00020,1952,25,2,FR,Y,MEMPHIS
070001 B00019,1974,25,2,FR,NA,MEMPHIS
069039  00004,1952,30,3,FR,Y,MEMPHIS
069061  00017,1947,25,3,FR,Y,MEMPHIS
069041  00012,1952,25,3,FR,Y,MEMPHIS
069041  00016,1952,20,3,FR,Y,MEMPHIS
069041  00017,1952,25,3,FR,Y,MEMPHIS
069040  00010,1959,25,3,FR,Y,MEMPHIS
069040  00018,1952,25,3,FR,Y,MEMPHIS
069040  00017,1952,25,3,FR,Y,MEMPHIS
069041  00018,1952,25,3,FR,Y,MEMPHIS
069040  00015,1952,20,3,FR,Y,MEMPHIS
069039  00022,1952,25,3,FR,Y,MEMPHIS
069056  00003,1948,25,3,FR,Y,MEMPHIS
069054  00021,1953,30,3,AV,NA,MEMPHIS
069041  00027,1952,25,3,AV,Y,MEMPHIS
069040  00011,1958,25,3,FR,Y,MEMPHIS
069060  00006,1951,30,3,FR,Y,MEMPHIS
069060  00005,1949,25,3,AV,Y,MEMPHIS
069041  00019,1985,20,3,FR,Y,MEMPHIS
069039  00021,1952,25,3,FR,Y,MEMPHIS
069041  00026,1952,25,3,AV,Y,MEMPHIS
070001  00058,1964,30,3,FR,Y,MEMPHIS
070001  00023,1955,25,3,FR,Y,MEMPHIS
069039  00006,1952,30,3,FR,Y,MEMPHIS
069004  00036,1952,20,3,AV,Y,MEMPHIS
069056  00004,1948,25,3,FR,Y,MEMPHIS
069040  00012,1959,25,3,FR,Y,MEMPHIS
070001 B00011,1974,25,3,FR,NA,MEMPHIS
069061  00014,1952,25,3,FR,Y,MEMPHIS
069041  00020,1952,25,3,FR,Y,MEMPHIS
069061  00013,1952,25,3,FR,Y,MEMPHIS
069061  00012,1953,25,3,FR,Y,MEMPHIS
069054  00020,1959,30,3,FR,Y,MEMPHIS
069061  00011,1950,25,3,FR,Y,MEMPHIS
069039  00020,1952,20,3,FR,Y,MEMPHIS
069061  00010,1950,30,3,FR,Y,MEMPHIS
069041  00025,1952,25,3,FR,Y,MEMPHIS
069061  00009,1950,25,3,FR,Y,MEMPHIS
069004  00037,1952,25,3,FR,Y,MEMPHIS
069061  00007,1952,25,3,FR,Y,MEMPHIS
069054  00010,1950,25,3,FR,Y,MEMPHIS
069060  00007,1948,30,3,AV,Y,MEMPHIS
069041  00021,1952,25,3,FR,Y,MEMPHIS
069039  00007,1952,25,3,FR,Y,MEMPHIS
069060  00016,1971,25,3,FR,Y,MEMPHIS
069056  00005,1948,30,3,FR,Y,MEMPHIS
069060  00011,1949,25,3,FR,Y,MEMPHIS
069004  00038,1952,25,3,AV,Y,MEMPHIS
069038  00009,1950,20,3,FR,Y,MEMPHIS
069038  00006,1950,25,3,FR,Y,MEMPHIS
069038  00011,1950,25,3,FR,Y,MEMPHIS
069038  00012,1950,25,3,FR,Y,MEMPHIS
069038  00013,1950,25,3,FR,NA,MEMPHIS
069041  00022,1952,25,2,PR,Y,MEMPHIS
070001  00022,1955,25,3,FR,Y,MEMPHIS
069038  00005,1950,20,3,FR,Y,MEMPHIS
070001 B00009,1974,25,3,FR,NA,MEMPHIS
069038  00015,1950,25,3,PR,Y,MEMPHIS
069004  00039,1952,25,3,FR,Y,MEMPHIS
069041  00024,1952,25,3,PR,Y,MEMPHIS
069054  00013,1942,30,3,FR,Y,MEMPHIS
070001  00060,1964,25,3,FR,Y,MEMPHIS
069038  00018,1950,25,3,FR,Y,MEMPHIS
070001 B00005,1974,25,3,FR,NA,MEMPHIS
069038  00019,1950,25,3,FR,Y,MEMPHIS
069039  00008,1952,30,3,FR,Y,MEMPHIS
069038  00020,1950,25,3,FR,Y,MEMPHIS
069056  00006,1948,25,3,FR,Y,MEMPHIS
069039  00018,1952,20,3,FR,Y,MEMPHIS
069038  00004,1950,25,3,FR,Y,MEMPHIS
070001  00021,1955,30,3,FR,Y,MEMPHIS
070001 B00008,1974,25,2,PR,NA,MEMPHIS
070002  00001,1956,25,3,AV,Y,MEMPHIS
069059  00002,1948,25,3,FR,Y,MEMPHIS
069060  00008,1949,30,3,FR,Y,MEMPHIS
069054  00018,1948,30,3,FR,Y,MEMPHIS
069059  00003,1948,25,3,FR,Y,MEMPHIS
069059  00004,1948,25,3,FR,Y,MEMPHIS
070001  00020,1955,30,3,FR,Y,MEMPHIS
069039  00009,1952,30,3,FR,Y,MEMPHIS
070001 B00007,1974,25,2,FR,NA,MEMPHIS
069059  00005,1949,25,3,FR,Y,MEMPHIS
069059  00006,1949,25,3,FR,Y,MEMPHIS
069038  00003,1952,20,3,FR,Y,MEMPHIS
069059  00007,1948,25,3,AV,Y,MEMPHIS
069059  00008,1949,30,3,FR,Y,MEMPHIS
069056  00007,1948,25,3,FR,Y,MEMPHIS
069060  00013,1971,25,3,FR,Y,MEMPHIS
069059  00010,1949,25,3,FR,Y,MEMPHIS
070002  00029,1956,25,3,FR,Y,MEMPHIS
069038  00021,1950,25,3,FR,Y,MEMPHIS
070001  00062,1964,25,3,FR,Y,MEMPHIS
