PARCELID,YRBLT,GRADE,COND,CDU,USER1,TAXDIST
A0142C A00112,2008,45,3,VG,NA,ARLINGTON
A0142C A00110,2010,40,3,GD,NA,ARLINGTON
A0142C A00113,2007,45,3,VG,NA,ARLINGTON
M0115   00348,1923,30,2,FR,Y,MILLINGTON
A0141B A00068,2003,40,3,GD,NA,ARLINGTON
D0108H A00007,1988,30,3,AV,Y,SHELBY COUNTY
L0151S A00017,1991,40,3,GD,NA,LAKELAND
D0108   00199,1974,35,3,GD,Y,SHELBY COUNTY
D0135   00533,1991,35,3,FR,Y,SHELBY COUNTY
A0142L B00019,2014,45,3,VG,NA,ARLINGTON
A0142J C00015,1973,30,3,FR,Y,ARLINGTON
A0142C A00020,2011,45,3,VG,NA,ARLINGTON
A0142C A00016,2010,40,3,VG,NA,ARLINGTON
A0142C A00017,2011,40,3,VG,NA,ARLINGTON
A0142C A00068,2011,45,3,VG,NA,ARLINGTON
A0142C A00018,2010,45,3,VG,NA,ARLINGTON
A0142C A00067,2011,45,3,VG,NA,ARLINGTON
A0142C A00019,2012,45,3,GD,NA,ARLINGTON
D0103   00032C,1972,35,3,AV,Y,SHELBY COUNTY
D0108   00215,1990,35,3,AV,NA,SHELBY COUNTY
D0108   00526,1973,35,3,AV,Y,SHELBY COUNTY
D0104   00460,2007,40,3,GD,NA,SHELBY COUNTY
D0104   00466,1965,30,3,FR,Y,SHELBY COUNTY
D0107A A00023,2006,45,3,GD,NA,SHELBY COUNTY
D0107O A00012,2006,45,3,GD,NA,SHELBY COUNTY
D0109   00226,1987,35,3,AV,Y,SHELBY COUNTY
D0106   00041,1915,30,3,FR,Y,SHELBY COUNTY
D0106   00066C,1946,20,3,FR,Y,SHELBY COUNTY
D0108   00217,1980,30,3,GD,Y,SHELBY COUNTY
D0104   00344,1999,20,3,FR,Y,SHELBY COUNTY
D0127   00178,1970,30,3,FR,Y,SHELBY COUNTY
D0127   00179,1974,30,3,AV,Y,SHELBY COUNTY
D0113   00037,1955,20,2,PR,Y,SHELBY COUNTY
D0105   00122,1995,35,3,AV,Y,SHELBY COUNTY
D0106   00072,1950,30,3,FR,Y,SHELBY COUNTY
D0104   00353,1989,35,3,GD,NA,SHELBY COUNTY
D0104   00408,1997,30,3,AV,Y,SHELBY COUNTY
D0113   00427,1940,30,3,AV,Y,SHELBY COUNTY
D0117   00319,1998,40,3,AV,N,SHELBY COUNTY
D0114   00191,1986,35,3,AV,Y,SHELBY COUNTY
D0109   00155,1983,35,3,GD,Y,SHELBY COUNTY
D0104M A00006,1993,40,3,AV,Y,SHELBY COUNTY
D0104   00219,1958,30,3,AV,NA,SHELBY COUNTY
D0103   00105,1985,30,3,FR,Y,SHELBY COUNTY
D0108   00184,1980,30,3,AV,Y,SHELBY COUNTY
D0106  A00011,1999,45,3,GD,Y,SHELBY COUNTY
D0109   00128,1984,30,3,AV,Y,SHELBY COUNTY
D0104M A00005,1994,35,3,AV,Y,SHELBY COUNTY
A0152   00281,1997,20,NA,PR,NA,ARLINGTON
D0106  A00009,1981,35,3,GD,Y,SHELBY COUNTY
D0106  A00001,1983,30,3,GD,Y,SHELBY COUNTY
D0108   00395,1996,35,3,AV,Y,SHELBY COUNTY
D0104M B00012,1996,40,3,AV,Y,SHELBY COUNTY
D0103   00122,1997,35,3,AV,Y,SHELBY COUNTY
D0108   00213,1982,30,3,AV,Y,SHELBY COUNTY
D0103   00262,1961,35,3,AV,NA,SHELBY COUNTY
D0106   00040,1988,30,3,FR,Y,SHELBY COUNTY
D0107O A00002,2003,45,3,GD,NA,SHELBY COUNTY
D0110   00056,2000,40,3,GD,Y,SHELBY COUNTY
D0103   00220,1989,40,3,AV,Y,SHELBY COUNTY
D0109   00244,1925,10,0,UN,N,SHELBY COUNTY
D0114   00010C,1900,30,1,PR,Y,SHELBY COUNTY
D0104   00253,1988,40,3,AV,Y,SHELBY COUNTY
D0108   00380,1986,30,3,AV,Y,SHELBY COUNTY
D0108   00417,1978,30,3,AV,Y,SHELBY COUNTY
D0110   00014,1943,25,2,FR,Y,SHELBY COUNTY
D0104   00438,2000,35,3,AV,N,SHELBY COUNTY
D0104   00272,1961,20,3,AV,Y,SHELBY COUNTY
D0103   00239,1995,35,3,GD,NA,SHELBY COUNTY
D0107   00108,1996,35,3,AV,Y,SHELBY COUNTY
D0107   00122,2000,40,3,AV,NA,SHELBY COUNTY
D0107   00161,1935,35,3,AV,Y,SHELBY COUNTY
D0107   00106,1993,35,3,AV,NA,SHELBY COUNTY
D0109   00430,1970,40,3,GD,Y,SHELBY COUNTY
D0107   00128,2000,40,3,AV,Y,SHELBY COUNTY
D0104   00431,2000,35,3,GD,Y,SHELBY COUNTY
D0109   00105,1987,30,3,AV,Y,SHELBY COUNTY
D0104   00433,2008,45,3,GD,NA,SHELBY COUNTY
D0104   00265,1977,35,3,AV,NA,SHELBY COUNTY
D0103   00209,1952,30,3,AV,Y,SHELBY COUNTY
D0108   00066,1948,25,3,AV,Y,SHELBY COUNTY
D0104   00264,1999,35,3,AV,Y,SHELBY COUNTY
D0107A A00001,2006,40,3,GD,NA,SHELBY COUNTY
D0103   00203,1988,35,3,GD,Y,SHELBY COUNTY
D0109   00104,1987,30,3,AV,Y,SHELBY COUNTY
D0109   00103,1988,35,3,GD,Y,SHELBY COUNTY
D0109   00213,1993,30,3,AV,NA,SHELBY COUNTY
D0109   00270,1907,20,1,UN,NA,SHELBY COUNTY
D0109   00269,1998,40,3,GD,Y,SHELBY COUNTY
D0107   00045,1949,30,3,AV,Y,SHELBY COUNTY
D0108B A00005,2001,40,3,AV,NA,SHELBY COUNTY
D0103   00173,1990,30,3,GD,NA,SHELBY COUNTY
D0104   00425,1999,40,3,AV,Y,SHELBY COUNTY
D0103   00143,1969,30,3,FR,Y,SHELBY COUNTY
D0136   00135,1950,20,3,FR,Y,SHELBY COUNTY
D0136   00133,1951,20,3,FR,Y,SHELBY COUNTY
D0114   00410,2002,35,3,GD,NA,SHELBY COUNTY
D0108   00049,1934,25,3,AV,Y,SHELBY COUNTY
D0104   00267,1990,35,3,AV,Y,SHELBY COUNTY
D0108E A00009,1987,35,3,AV,Y,SHELBY COUNTY
D0107A A00004,2005,40,3,GD,NA,SHELBY COUNTY
D0108H A00002,1988,35,3,AV,Y,SHELBY COUNTY
D0104   00266,2012,35,3,AV,NA,SHELBY COUNTY
D0108B A00002,2001,35,3,AV,NA,SHELBY COUNTY
D0135   00117C,1975,20,3,FR,Y,SHELBY COUNTY
D0129   00465,2017,30,3,GD,NA,SHELBY COUNTY
M0126N B00007,1983,30,3,GD,Y,MILLINGTON
D0103   00186,1985,30,3,AV,Y,SHELBY COUNTY
D0136   00009,1947,30,3,AV,Y,SHELBY COUNTY
D0108   00236,1959,30,3,AV,Y,SHELBY COUNTY
D0129   00458,2016,35,3,GD,NA,SHELBY COUNTY
D0108   00233,1983,35,3,AV,NA,SHELBY COUNTY
D0108   00265,1988,35,3,GD,Y,SHELBY COUNTY
D0107A A00028,2010,45,3,GD,NA,SHELBY COUNTY
D0109   00210,1975,35,3,AV,Y,SHELBY COUNTY
D0107   00150,2000,35,3,AV,Y,SHELBY COUNTY
D0108B A00011,1999,40,3,AV,Y,SHELBY COUNTY
D0104   00310,1986,30,3,FR,Y,SHELBY COUNTY
D0103   00235,1968,30,3,AV,Y,SHELBY COUNTY
D0103   00235,1909,10,3,PR,N,SHELBY COUNTY
D0110   00043,1974,35,3,AV,Y,SHELBY COUNTY
D0108   00244,1942,35,3,AV,Y,SHELBY COUNTY
D0108E A00003,1987,35,3,AV,Y,SHELBY COUNTY
D0109   00204,1963,25,3,FR,NA,SHELBY COUNTY
D0108   00097,1930,35,3,GD,Y,SHELBY COUNTY
D0104   00308,1987,30,3,AV,Y,SHELBY COUNTY
D0105   00117,1987,35,3,GD,Y,SHELBY COUNTY
D0105   00125,1995,35,3,AV,Y,SHELBY COUNTY
D0106   00202,1995,25,3,FR,Y,SHELBY COUNTY
D0106   00222,1988,20,3,AV,Y,SHELBY COUNTY
M0105   00035,1988,30,3,FR,Y,MILLINGTON
D0105   00098,1999,35,3,AV,Y,SHELBY COUNTY
D0107A B00016,2005,40,4,GD,NA,SHELBY COUNTY
D0106   00237,1989,30,3,AV,Y,SHELBY COUNTY
D0105   00118,1987,30,3,AV,Y,SHELBY COUNTY
D0103   00255,1935,25,3,AV,Y,SHELBY COUNTY
D0114X A00029,1978,35,3,GD,Y,SHELBY COUNTY
D0118   00154,1977,35,3,AV,Y,SHELBY COUNTY
M0115   00022Z,1955,25,3,FR,Y,MILLINGTON
D0114X A00033,1977,35,3,AV,Y,SHELBY COUNTY
D0118   00476,1950,30,3,PR,NA,SHELBY COUNTY
D0107A B00015,2005,40,4,GD,NA,SHELBY COUNTY
D0105   00134,1988,30,3,AV,Y,SHELBY COUNTY
D0105   00102,1993,35,3,GD,Y,SHELBY COUNTY
M0105   00051,1974,30,3,FR,Y,MILLINGTON
D0134J C00019C,1998,25,3,FR,Y,SHELBY COUNTY
D0103   00063,1946,30,3,AV,Y,SHELBY COUNTY
M0105   00049,1969,30,3,FR,Y,MILLINGTON
D0107A B00024,2004,40,3,GD,NA,SHELBY COUNTY
D0118   00340,1928,30,3,AV,Y,SHELBY COUNTY
M0105   00048,1961,15,3,FR,Y,MILLINGTON
D0107A A00020,2003,40,3,GD,NA,SHELBY COUNTY
D0107A B00028,2015,45,4,VG,NA,SHELBY COUNTY
D0107A B00029,2020,40,3,GD,NA,SHELBY COUNTY
D0117   00370,1977,30,3,AV,Y,SHELBY COUNTY
D0117   00371,1950,35,4,GD,Y,SHELBY COUNTY
M0105   00055,1950,20,3,FR,Y,MILLINGTON
M0105   00055,1950,20,3,VP,Y,MILLINGTON
D0108   00315,1987,40,4,AV,Y,SHELBY COUNTY
D0107A B00033,2005,40,3,GD,NA,SHELBY COUNTY
D0107A A00019,2006,40,3,GD,NA,SHELBY COUNTY
D0118   00172C,1940,30,3,AV,Y,SHELBY COUNTY
A0142W B00019,2011,40,3,GD,NA,ARLINGTON
D0106   00105,1948,25,3,AV,Y,SHELBY COUNTY
D0107A B00037,2006,40,3,GD,NA,SHELBY COUNTY
D0104   00297,1990,30,3,AV,NA,SHELBY COUNTY
D0103C A00019,1995,30,3,AV,Y,SHELBY COUNTY
D0108   00372,1995,35,3,AV,Y,SHELBY COUNTY
D0107   00073,2019,40,3,GD,NA,SHELBY COUNTY
D0117   00101,1975,35,3,AV,Y,SHELBY COUNTY
D0108   00451,2007,40,4,GD,NA,SHELBY COUNTY
D0106   00102,1961,20,3,AV,Y,SHELBY COUNTY
D0117   00334,2003,40,3,AV,NA,SHELBY COUNTY
M0105   00043,1962,30,3,FR,Y,MILLINGTON
D0108   00452,2008,45,3,FR,NA,SHELBY COUNTY
D0106   00192,1979,30,3,AV,Y,SHELBY COUNTY
D0116   00012,1972,20,3,FR,Y,SHELBY COUNTY
M0115   00035,1952,25,3,FR,Y,MILLINGTON
D0118   00374,1995,40,3,AV,Y,SHELBY COUNTY
D0108   00453,2019,40,3,GD,NA,SHELBY COUNTY
D0118   00375,1995,35,3,AV,Y,SHELBY COUNTY
D0117   00099,1996,40,3,AV,Y,SHELBY COUNTY
M0115   00046,1955,30,3,GD,Y,MILLINGTON
D0118   00323,1988,30,3,AV,Y,SHELBY COUNTY
M0115   00539,1935,20,3,FR,Y,MILLINGTON
D0118   00322,1975,35,3,AV,Y,SHELBY COUNTY
D0116   00110,1950,25,3,FR,Y,SHELBY COUNTY
D0118   00321,2000,30,3,AV,N,SHELBY COUNTY
M0115   00041,1958,25,3,FR,Y,MILLINGTON
D0116   00011,1960,30,3,AV,Y,SHELBY COUNTY
D0116   00109,1968,30,3,AV,Y,SHELBY COUNTY
D0117   00093,1992,30,3,AV,Y,SHELBY COUNTY
D0114X A00025,1978,35,3,FR,Y,SHELBY COUNTY
D0114   00329,1997,40,3,AV,Y,SHELBY COUNTY
D0120Y B00002,2005,45,3,VG,NA,SHELBY COUNTY
A0152   00114,1987,25,3,FR,Y,ARLINGTON
D0117   00097,1988,35,3,AV,N,SHELBY COUNTY
D0114X A00021,1978,30,3,GD,Y,SHELBY COUNTY
M0115   00029,1953,25,3,FR,Y,MILLINGTON
M0115   00030,1953,25,3,FR,Y,MILLINGTON
D0114   00242,2008,45,3,AV,NA,SHELBY COUNTY
D0118   00152,1978,30,3,AV,Y,SHELBY COUNTY
D0118   00291,1973,30,3,AV,Y,SHELBY COUNTY
M0115   00031,1959,25,3,FR,Y,MILLINGTON
D0118   00153,1978,30,3,AV,Y,SHELBY COUNTY
D0114X A00028,1979,35,3,GD,Y,SHELBY COUNTY
D0114X A00011,1979,30,3,GD,Y,SHELBY COUNTY
A0141B B00021,2006,40,3,GD,NA,ARLINGTON
A0141B B00020,2006,40,3,GD,NA,ARLINGTON
A0141B B00013,2006,40,4,GD,NA,ARLINGTON
A0141B B00014,2006,45,4,GD,NA,ARLINGTON
A0141B B00016,2007,40,3,GD,NA,ARLINGTON
A0141B B00011,2006,40,3,GD,NA,ARLINGTON
A0141B B00010,2006,40,3,GD,NA,ARLINGTON
A0141B B00009,2006,40,3,GD,NA,ARLINGTON
A0141B B00008,2006,40,4,VG,NA,ARLINGTON
D0113   00527,1994,35,3,AV,Y,SHELBY COUNTY
D0120Y A00002,2010,45,3,VG,NA,SHELBY COUNTY
D0114X A00010,1976,35,3,GD,Y,SHELBY COUNTY
D0114X A00030,1976,30,3,GD,Y,SHELBY COUNTY
M0115W A00008,1968,30,3,AV,Y,MILLINGTON
M0115W A00010C,1965,30,3,FR,Y,MILLINGTON
D0114X A00032,1977,30,3,GD,Y,SHELBY COUNTY
D0114   00007,1977,25,3,GD,Y,SHELBY COUNTY
D0119   00308,1935,30,3,GD,Y,SHELBY COUNTY
D0118   00014,1957,30,3,AV,Y,SHELBY COUNTY
D0119   00309,1999,25,3,AV,Y,SHELBY COUNTY
D0114   00463,2007,35,3,AV,NA,SHELBY COUNTY
D0114   00206,1966,30,3,AV,Y,SHELBY COUNTY
D0114   00099,1988,35,3,AV,Y,SHELBY COUNTY
D0114X A00007,1986,30,3,GD,Y,SHELBY COUNTY
D0113   00377,1990,35,3,AV,NA,SHELBY COUNTY
D0114X A00039,1976,30,3,GD,Y,SHELBY COUNTY
D0114   00470,2007,40,3,AV,NA,SHELBY COUNTY
D0114  C00014,2006,35,4,AV,NA,SHELBY COUNTY
D0118   00159,1993,35,3,AV,NA,SHELBY COUNTY
D0115   00143,1939,30,3,AV,Y,SHELBY COUNTY
D0114X A00006,2001,35,3,VG,Y,SHELBY COUNTY
D0117   00020,1918,30,3,AV,Y,SHELBY COUNTY
D0117   00331,2017,40,3,VG,NA,SHELBY COUNTY
D0114   00321,1995,35,3,AV,Y,SHELBY COUNTY
D0114   00028,1931,20,3,PR,Y,SHELBY COUNTY
D0115   00142C,1980,30,3,FR,Y,SHELBY COUNTY
D0113   00062,2020,40,3,GD,NA,SHELBY COUNTY
D0117   00258,1910,30,3,AV,Y,SHELBY COUNTY
D0114X A00049,1978,35,3,GD,Y,SHELBY COUNTY
A0141A B00031,2001,35,3,GD,Y,ARLINGTON
D0114X A00050,1977,35,3,GD,Y,SHELBY COUNTY
D0117   00356,2020,30,3,AV,NA,SHELBY COUNTY
D0120   00041,1952,30,3,AV,Y,SHELBY COUNTY
D0124   00160,1955,30,3,AV,Y,SHELBY COUNTY
D0118   00195,1990,35,3,AV,NA,SHELBY COUNTY
D0127A A00009,2016,40,3,GD,NA,SHELBY COUNTY
D0118   00161,1978,30,3,AV,Y,SHELBY COUNTY
D0114V A00008,2003,35,3,GD,NA,SHELBY COUNTY
D0118   00388,1999,35,3,AV,NA,SHELBY COUNTY
D0127   00201,1986,35,3,GD,Y,SHELBY COUNTY
D0118   00179,1979,35,3,AV,Y,SHELBY COUNTY
D0114V A00009,2004,40,3,AV,NA,SHELBY COUNTY
M0115U C00022,2006,35,3,GD,NA,MILLINGTON
D0127   00181,1974,30,3,AV,Y,SHELBY COUNTY
D0116   00002,1976,30,3,AV,Y,SHELBY COUNTY
D0118   00177,2000,35,3,AV,Y,SHELBY COUNTY
D0120   00008C,1962,20,3,UN,Y,SHELBY COUNTY
D0113   00199,1974,30,3,AV,Y,SHELBY COUNTY
D0118   00181,1985,30,3,AV,Y,SHELBY COUNTY
D0114   00194,1949,30,3,AV,Y,SHELBY COUNTY
D0118   00182,1988,30,3,AV,Y,SHELBY COUNTY
D0114   00315,1998,35,3,AV,Y,SHELBY COUNTY
D0118   00185,1987,30,3,AV,Y,SHELBY COUNTY
D0118   00186,1987,30,3,AV,Y,SHELBY COUNTY
D0127   00192,1984,35,3,AV,Y,SHELBY COUNTY
D0114   00336,1996,35,3,AV,Y,SHELBY COUNTY
D0113   00202,1973,30,3,AV,Y,SHELBY COUNTY
D0118   00189,1984,35,3,GD,Y,SHELBY COUNTY
D0127   00182,1972,30,3,AV,Y,SHELBY COUNTY
M0125   00394,1989,30,3,FR,Y,MILLINGTON
M0125   00179,1943,25,3,FR,Y,MILLINGTON
D0128C A00015,1994,45,3,VG,Y,SHELBY COUNTY
D0113   00044,1962,25,3,AV,Y,SHELBY COUNTY
M0114   00166,1989,45,4,AV,Y,MILLINGTON
M0114   00174,1979,40,4,GD,Y,MILLINGTON
M0115J E00003,1996,45,3,GD,Y,MILLINGTON
M0115J F00030,2001,40,4,AV,N,MILLINGTON
D0107   00059,1941,30,3,AV,Y,SHELBY COUNTY
D0108   00225,1992,35,3,AV,Y,SHELBY COUNTY
D0113   00402,1991,30,3,AV,Y,SHELBY COUNTY
D0114   00202,1981,30,3,AV,Y,SHELBY COUNTY
D0114   00291,1993,30,3,AV,Y,SHELBY COUNTY
D0114   00065,1949,30,3,GD,Y,SHELBY COUNTY
D0115   00580,1960,30,3,FR,Y,SHELBY COUNTY
D0113   00148,1931,10,0,UN,Y,SHELBY COUNTY
D0114   00188,1954,30,3,GD,Y,SHELBY COUNTY
D0114   00210,1950,25,3,FR,NA,SHELBY COUNTY
D0113   00026,1910,30,3,AV,Y,SHELBY COUNTY
M0114K B00005,1994,35,3,GD,Y,MILLINGTON
M0115   00285,1950,35,3,GD,Y,MILLINGTON
D0117K A00006,1987,35,3,GD,Y,SHELBY COUNTY
D0118   00055,1940,30,3,AV,Y,SHELBY COUNTY
A0152I B00034C,2007,50,3,EX,NA,ARLINGTON
A0152I B00046,2008,50,3,VG,NA,ARLINGTON
A0152I B00045,2008,50,3,VG,NA,ARLINGTON
A0152I B00044,2008,50,3,VG,NA,ARLINGTON
D0113  B00003,1969,35,3,AV,Y,SHELBY COUNTY
D0114   00189,1954,30,2,AV,Y,SHELBY COUNTY
D0113   00478,1964,35,3,AV,Y,SHELBY COUNTY
D0114   00214,1981,25,3,AV,Y,SHELBY COUNTY
D0113   00167C,2016,40,3,AV,NA,SHELBY COUNTY
D0117   00114,1970,30,3,AV,Y,SHELBY COUNTY
M0115   00117,1945,30,3,FR,Y,MILLINGTON
D0118   00224,1980,35,3,VG,Y,SHELBY COUNTY
D0118   00354,1992,35,3,AV,Y,SHELBY COUNTY
D0115   00152,1927,25,3,AV,Y,SHELBY COUNTY
D0113   00033,1940,30,3,AV,Y,SHELBY COUNTY
D0117   00322,1997,30,3,AV,Y,SHELBY COUNTY
D0114   00221,1972,40,3,AV,Y,SHELBY COUNTY
M0115   00837,1998,40,3,AV,Y,MILLINGTON
D0113   00294,1988,30,3,AV,Y,SHELBY COUNTY
D0118   00233,1977,35,3,AV,Y,SHELBY COUNTY
M0115   00839,1999,35,3,AV,Y,MILLINGTON
D0117K A00002,1993,35,3,AV,Y,SHELBY COUNTY
D0117K A00004,1990,35,3,AV,NA,SHELBY COUNTY
D0118   00227,1978,30,3,GD,Y,SHELBY COUNTY
D0113   00293,1987,30,3,AV,Y,SHELBY COUNTY
D0113   00284,1987,30,3,AV,Y,SHELBY COUNTY
M0115   00212,1947,20,3,AV,Y,MILLINGTON
D0114   00388,1955,20,3,FR,Y,SHELBY COUNTY
M0115   00163,1956,25,3,FR,NA,MILLINGTON
M0115   00164,1956,25,3,FR,NA,MILLINGTON
M0114   00284,1991,30,3,AV,Y,MILLINGTON
M0115   00165,1956,25,3,FR,NA,MILLINGTON
M0114K B00001,2017,40,3,GD,NA,MILLINGTON
D0118   00349,1969,30,3,FR,NA,SHELBY COUNTY
M0115   00171,1951,30,3,FR,Y,MILLINGTON
D0117K B00013,2000,40,3,AV,Y,SHELBY COUNTY
M0115   00170,1955,25,3,FR,NA,MILLINGTON
M0115   00100,1946,20,3,FR,Y,MILLINGTON
D0114   00105,1951,25,3,AV,Y,SHELBY COUNTY
M0115   00169,1940,20,3,FR,Y,MILLINGTON
D0113   00473,1900,30,3,AV,Y,SHELBY COUNTY
D0114   00259,1993,35,3,VG,NA,SHELBY COUNTY
D0114   00049,1971,25,3,FR,Y,SHELBY COUNTY
D0114   00051,1983,30,3,FR,Y,SHELBY COUNTY
