PARCELID,YRBLT,GRADE,COND,CDU,USER1,TAXDIST
D0213Q H00040,2008,35,3,GD,NA,SHELBY COUNTY
D0213Q H00061,2006,35,3,GD,NA,SHELBY COUNTY
D0213P E00012,2010,40,3,GD,NA,SHELBY COUNTY
D0213P E00010,2009,40,3,GD,NA,SHELBY COUNTY
D0213P E00060,2014,40,3,GD,NA,SHELBY COUNTY
D0213P E00059,2009,40,3,GD,NA,SHELBY COUNTY
091023 A00079,2005,35,3,AV,NA,MEMPHIS
091023 A00016,2004,35,3,AV,NA,MEMPHIS
091023 A00015,2004,35,3,AV,NA,MEMPHIS
091022 A00008,2004,35,3,AV,NA,MEMPHIS
091022 A00005,2004,35,3,AV,NA,MEMPHIS
D0207G C00082,2001,35,3,AV,NA,SHELBY COUNTY
D0207G C00083,2001,35,3,AV,NA,SHELBY COUNTY
D0207G B00082,2001,35,3,AV,NA,SHELBY COUNTY
D0207G B00083,2001,35,3,AV,NA,SHELBY COUNTY
D0207G B00060,1999,35,3,AV,NA,SHELBY COUNTY
091022 A00020,2004,35,3,AV,NA,MEMPHIS
091022 A00032,2003,35,3,AV,NA,MEMPHIS
091022 A00033,2003,35,3,AV,NA,MEMPHIS
091022 A00034,2003,35,3,AV,NA,MEMPHIS
091022 A00035,2004,35,3,AV,NA,MEMPHIS
091022 A00036,2003,35,3,AV,NA,MEMPHIS
091022 A00010,2004,35,3,AV,NA,MEMPHIS
091022 A00014,2004,35,3,AV,NA,MEMPHIS
091022 A00042,2004,35,3,AV,NA,MEMPHIS
091022 A00043,2004,35,3,AV,NA,MEMPHIS
091022 A00009,2004,35,3,AV,NA,MEMPHIS
091011 E00002,2003,40,3,GD,NA,MEMPHIS
091011 E00001,2003,35,3,VG,NA,MEMPHIS
091011 E00003,2003,35,3,GD,NA,MEMPHIS
091011 E00064,2003,35,3,GD,NA,MEMPHIS
091011 E00063,2003,35,3,GD,NA,MEMPHIS
091011 E00062,2003,35,3,GD,NA,MEMPHIS
091011 E00111,2002,35,3,GD,NA,MEMPHIS
091011 E00034,2003,35,3,GD,NA,MEMPHIS
091011 E00035,2004,35,3,GD,NA,MEMPHIS
091011 E00036,2004,35,3,GD,NA,MEMPHIS
091011 E00037,2002,35,3,GD,NA,MEMPHIS
091011 E00038,2002,35,3,GD,NA,MEMPHIS
091011 E00070,2003,35,3,GD,NA,MEMPHIS
091011 E00047,2003,35,3,GD,NA,MEMPHIS
091011 E00069,2003,35,3,GD,NA,MEMPHIS
091011 E00068,2003,35,3,GD,NA,MEMPHIS
D0209A A00026,2004,40,3,GD,NA,SHELBY COUNTY
D0213U B00025,2004,35,3,GD,NA,SHELBY COUNTY
D0213U B00024,2005,35,3,GD,NA,SHELBY COUNTY
D0213U B00031,2005,35,3,GD,NA,SHELBY COUNTY
D0213U B00032,2004,35,3,GD,NA,SHELBY COUNTY
D0213U B00034,2004,35,3,GD,NA,SHELBY COUNTY
D0213U B00035,2005,35,3,GD,NA,SHELBY COUNTY
091019 A00114,2007,35,3,GD,NA,MEMPHIS
091019 A00116,2010,35,3,GD,NA,MEMPHIS
091019 A00117,2009,35,3,AV,NA,MEMPHIS
091019 A00120,2007,35,3,GD,NA,MEMPHIS
D0208E I00005,2008,40,3,GD,NA,SHELBY COUNTY
D0208E I00002,2008,40,3,AV,NA,SHELBY COUNTY
096900 A00009,2013,40,3,GD,NA,MEMPHIS
096900 A00008,2013,40,3,GD,NA,MEMPHIS
096900 A00038,2018,40,3,GD,NA,MEMPHIS
096900 A00050,2017,40,4,GD,NA,MEMPHIS
096900 A00061,2017,40,3,GD,NA,MEMPHIS
096900 A00035,2012,40,3,GD,NA,MEMPHIS
096900 A00033,2014,40,3,GD,NA,MEMPHIS
D0213P E00070,2008,40,3,GD,NA,SHELBY COUNTY
D0213P E00086,2009,40,3,GD,NA,SHELBY COUNTY
D0213P E00046,2013,40,3,GD,NA,SHELBY COUNTY
D0213P E00048,2008,40,3,GD,NA,SHELBY COUNTY
D0213P E00079,2010,40,3,GD,NA,SHELBY COUNTY
D0213P E00072,2011,40,3,GD,NA,SHELBY COUNTY
D0213P D00005,2014,35,3,GD,NA,SHELBY COUNTY
D0213P D00004,2007,35,3,AV,NA,SHELBY COUNTY
D0213P D00010,2008,35,3,GD,NA,SHELBY COUNTY
D0208E I00010,2007,40,3,GD,NA,SHELBY COUNTY
D0208E I00036,2007,40,3,GD,NA,SHELBY COUNTY
D0208E I00028,2007,40,3,GD,NA,SHELBY COUNTY
D0208E I00003,2007,40,3,GD,NA,SHELBY COUNTY
D0213U B00012,2005,35,3,GD,NA,SHELBY COUNTY
D0213Q G00009,2004,35,3,GD,NA,SHELBY COUNTY
D0213R A00008,1999,30,3,AV,Y,SHELBY COUNTY
D0213R A00011,1998,30,3,AV,NA,SHELBY COUNTY
096506 I00046,2004,40,3,GD,NA,MEMPHIS
D0207B B00019,1995,30,3,AV,NA,SHELBY COUNTY
D0209F B00043,2012,35,3,GD,NA,SHELBY COUNTY
D0215R G00014C,2020,45,3,VG,NA,SHELBY COUNTY
D0215M C00001,2012,45,3,VG,NA,SHELBY COUNTY
D0215R H00030,2009,40,3,GD,NA,SHELBY COUNTY
D0216Y B00046C,1979,30,3,GD,Y,SHELBY COUNTY
D0209S B00070,2013,40,3,GD,NA,SHELBY COUNTY
D0209S B00119,2017,40,3,GD,NA,SHELBY COUNTY
D0209S B00128,2012,40,3,GD,NA,SHELBY COUNTY
D0209S B00129,2014,40,3,GD,NA,SHELBY COUNTY
D0215T B00049,2004,35,3,GD,NA,SHELBY COUNTY
D0213P D00012,2014,35,3,GD,NA,SHELBY COUNTY
D0213P E00003,2011,45,3,GD,NA,SHELBY COUNTY
D0213P E00068,2010,40,3,GD,NA,SHELBY COUNTY
D0213P E00009,2009,40,3,GD,NA,SHELBY COUNTY
D0213P E00008,2013,40,3,GD,NA,SHELBY COUNTY
D0213P E00007,2012,40,3,GD,NA,SHELBY COUNTY
D0213P E00058,2008,40,3,GD,NA,SHELBY COUNTY
D0213P E00049,2018,40,3,GD,NA,SHELBY COUNTY
D0213P E00034,2009,40,3,GD,NA,SHELBY COUNTY
D0213P D00003,2007,35,3,AV,NA,SHELBY COUNTY
D0213P D00009,2007,35,3,AV,NA,SHELBY COUNTY
091023 A00012,2004,35,3,AV,NA,MEMPHIS
091051 D00001,2006,35,3,GD,NA,MEMPHIS
D0209F B00065,2006,40,3,GD,NA,SHELBY COUNTY
D0209A A00054,2004,40,3,GD,NA,SHELBY COUNTY
D0209A A00028,2004,40,3,GD,NA,SHELBY COUNTY
D0209A D00049,2006,40,3,GD,NA,SHELBY COUNTY
091022 A00016,2004,35,3,AV,NA,MEMPHIS
091022 A00017,2004,35,3,AV,NA,MEMPHIS
091019 A00099,2006,35,3,GD,NA,MEMPHIS
D0213P E00057,2008,40,3,GD,NA,SHELBY COUNTY
D0213Q H00039,2007,35,3,GD,NA,SHELBY COUNTY
D0213P E00011,2010,40,3,VG,NA,SHELBY COUNTY
D0213P E00063,2010,40,3,GD,NA,SHELBY COUNTY
D0213P E00069,2010,40,3,GD,NA,SHELBY COUNTY
D0213P E00080,2017,40,3,GD,NA,SHELBY COUNTY
D0213P D00011,2014,35,3,GD,NA,SHELBY COUNTY
D0209G E00102,2013,35,3,GD,NA,SHELBY COUNTY
D0209A C00008,2008,40,3,GD,NA,SHELBY COUNTY
096508 E00028,2005,35,3,GD,NA,MEMPHIS
091019 C00003,2018,35,3,GD,NA,MEMPHIS
D0221   00563,2016,70,3,EX,NA,SHELBY COUNTY
091003  00093,1984,35,3,GD,Y,MEMPHIS
D0213P C00025,1998,30,3,AV,N,SHELBY COUNTY
D0213P C00045,1998,30,3,AV,Y,SHELBY COUNTY
D0215R G00016,2005,45,3,VG,NA,SHELBY COUNTY
D0207  K00005,2003,25,3,FR,NA,SHELBY COUNTY
D0207  K00004,1985,30,3,AV,NA,SHELBY COUNTY
089026  00044,1980,25,3,FR,Y,MEMPHIS
089025  00014,1981,25,3,FR,Y,MEMPHIS
D0207G C00067,2000,35,3,AV,Y,SHELBY COUNTY
D0207G C00068,2001,35,3,GD,NA,SHELBY COUNTY
D0207G C00025,2001,30,3,AV,NA,SHELBY COUNTY
D0214T H00073,1997,40,3,GD,Y,SHELBY COUNTY
D0216Y B00045,2008,40,3,GD,NA,SHELBY COUNTY
D0210E A00058,1986,35,3,AV,Y,SHELBY COUNTY
D0216Y B00081,1976,35,3,GD,Y,SHELBY COUNTY
091022 A00012,2004,35,3,AV,NA,MEMPHIS
096923 A00041,1985,35,3,AV,Y,MEMPHIS
091008  00008,1958,35,3,AV,Y,MEMPHIS
D0213R C00027,2003,35,3,AV,NA,SHELBY COUNTY
D0207G C00008,2000,30,3,AV,NA,SHELBY COUNTY
D0213P E00074,2010,40,3,GD,NA,SHELBY COUNTY
D0213U B00003,2006,35,3,GD,NA,SHELBY COUNTY
D0213P E00071,2012,40,3,GD,NA,SHELBY COUNTY
D0213P D00006,2007,35,3,AV,NA,SHELBY COUNTY
D0213R E00003C,1940,30,3,FR,Y,SHELBY COUNTY
D0213P E00035,2009,40,3,GD,NA,SHELBY COUNTY
096900 A00024,2012,40,3,GD,NA,MEMPHIS
096900 A00001,2016,40,3,GD,NA,MEMPHIS
096922 B00021,2000,50,3,VG,NA,MEMPHIS
096900 A00014,2017,40,3,GD,NA,MEMPHIS
096900 A00020,2018,40,3,GD,NA,MEMPHIS
096900 A00049,2014,40,3,GD,NA,MEMPHIS
096900 A00043,2017,40,3,GD,NA,MEMPHIS
096900 A00042,2015,40,3,GD,NA,MEMPHIS
D0207  G00001C,1931,20,3,PR,Y,SHELBY COUNTY
D0210E A00007,2005,45,3,VG,NA,SHELBY COUNTY
D0210E A00008,2004,45,3,VG,NA,SHELBY COUNTY
096900 A00025,2014,40,3,GD,NA,MEMPHIS
096900 A00030,2013,40,3,GD,NA,MEMPHIS
D0213P E00065,2012,40,3,GD,NA,SHELBY COUNTY
D0209F B00036,2012,35,3,GD,NA,SHELBY COUNTY
D0209F B00049,2007,40,3,GD,NA,SHELBY COUNTY
D0209F B00029,2006,40,3,GD,NA,SHELBY COUNTY
091066 B00031,1997,35,3,GD,Y,MEMPHIS
D0209S B00009,2007,40,3,GD,NA,SHELBY COUNTY
091087  00005,1988,40,3,GD,Y,MEMPHIS
D0213R D00130,2004,35,3,GD,NA,SHELBY COUNTY
096900 A00021,2013,40,3,GD,NA,MEMPHIS
096900 A00022,2013,40,3,GD,NA,MEMPHIS
096900 A00005,2014,40,3,GD,NA,MEMPHIS
096900 A00037,2012,40,3,GD,NA,MEMPHIS
096900 A00023,2012,35,3,GD,NA,MEMPHIS
096900 A00004,2017,40,3,GD,NA,MEMPHIS
096900 A00036,2013,40,3,GD,NA,MEMPHIS
096900 A00003,2013,40,3,GD,NA,MEMPHIS
091011 A00127,1997,40,3,VG,Y,MEMPHIS
096900 A00012,2012,40,3,GD,NA,MEMPHIS
096900 A00011,2013,40,3,GD,NA,MEMPHIS
096900 A00006,2018,40,3,GD,NA,MEMPHIS
096900 A00007,2012,40,3,GD,NA,MEMPHIS
089024  00003,1961,35,3,AV,Y,MEMPHIS
089025  00009,1978,25,3,FR,Y,MEMPHIS
089026  00010,1981,25,3,FR,Y,MEMPHIS
089026  00025,1980,25,3,PR,Y,MEMPHIS
089026  00055,1980,25,3,AV,Y,MEMPHIS
089025  00012,1981,25,3,FR,Y,MEMPHIS
089025  00081,1980,25,3,FR,Y,MEMPHIS
089026  00012,1980,25,3,FR,Y,MEMPHIS
089026  00043,1980,25,3,FR,Y,MEMPHIS
089026  00028,1980,25,3,FR,Y,MEMPHIS
089026  00038,1980,25,3,FR,Y,MEMPHIS
095317 H00006,1983,30,3,FR,Y,MEMPHIS
089026  00023,1980,25,3,FR,Y,MEMPHIS
089026  00029,1980,25,3,FR,Y,MEMPHIS
089025  00015,1981,25,4,FR,Y,MEMPHIS
089026  00030,1980,25,3,FR,Y,MEMPHIS
095317 N00001,1984,30,3,FR,Y,MEMPHIS
095317 L00002,1983,30,3,FR,Y,MEMPHIS
089026  00015,1980,25,3,FR,Y,MEMPHIS
095317 L00004,1982,30,3,FR,Y,MEMPHIS
095317 L00005,1983,30,3,FR,Y,MEMPHIS
095317 K00002,1983,30,3,FR,Y,MEMPHIS
095317 N00002,1984,30,3,FR,Y,MEMPHIS
095317 K00003,1983,30,3,FR,Y,MEMPHIS
095317 M00001,1983,30,3,FR,Y,MEMPHIS
095317 M00006,1983,30,3,FR,Y,MEMPHIS
095317 M00010,1984,30,3,PR,Y,MEMPHIS
095317 B00001,1977,30,3,FR,Y,MEMPHIS
089026  00036,1980,25,3,FR,Y,MEMPHIS
095317 B00002,1982,30,3,FR,Y,MEMPHIS
095317 B00004,1981,30,3,FR,Y,MEMPHIS
095317 B00005,1977,30,3,FR,Y,MEMPHIS
095317 H00005,1983,30,3,FR,Y,MEMPHIS
089026  00050,1980,25,3,FR,Y,MEMPHIS
089025  00017,1980,25,3,FR,Y,MEMPHIS
095317 H00017,1983,30,3,FR,Y,MEMPHIS
095317 H00018,1983,30,3,FR,Y,MEMPHIS
095317 H00020,1984,30,3,FR,Y,MEMPHIS
095317 H00022,1983,30,3,FR,Y,MEMPHIS
095317 O00001,1984,30,3,FR,Y,MEMPHIS
095317 H00009,1983,30,3,FR,Y,MEMPHIS
095317 O00004,1984,30,3,FR,Y,MEMPHIS
095317 H00030,1984,30,3,FR,Y,MEMPHIS
095317 O00007,1984,30,3,FR,Y,MEMPHIS
095317 H00032,1984,30,3,FR,Y,MEMPHIS
089026  00034,1978,25,2,FR,Y,MEMPHIS
089026  00019,1980,25,3,FR,Y,MEMPHIS
095317 B00040C,1977,30,3,FR,Y,MEMPHIS
095317 B00038,1982,30,3,FR,Y,MEMPHIS
095317 N00006,1983,30,3,FR,Y,MEMPHIS
089026  00018,1980,25,3,FR,Y,MEMPHIS
089025  00074,1980,25,3,FR,Y,MEMPHIS
095318 B00009,1986,30,3,FR,Y,MEMPHIS
095317 H00004,1983,30,3,FR,Y,MEMPHIS
095317 P00005,1984,30,3,FR,Y,MEMPHIS
095317 B00035,1976,30,3,FR,Y,MEMPHIS
095317 P00006,1984,30,3,FR,Y,MEMPHIS
095317 H00051,1984,30,3,FR,Y,MEMPHIS
095317 N00008,1984,30,3,FR,Y,MEMPHIS
095317 P00008,1984,30,3,FR,Y,MEMPHIS
095317 H00050,1983,30,3,FR,Y,MEMPHIS
095317 B00010,1982,30,3,FR,Y,MEMPHIS
095317 R00005,1985,30,3,FR,Y,MEMPHIS
089025  00019,1980,25,3,AV,Y,MEMPHIS
089025  00073,1980,25,3,FR,Y,MEMPHIS
095317 P00007,1984,30,3,FR,Y,MEMPHIS
095317 H00040,1984,30,3,FR,Y,MEMPHIS
095317 B00030,1978,30,3,FR,Y,MEMPHIS
089027  00007,1980,25,3,FR,Y,MEMPHIS
095317 H00002,1984,30,3,FR,Y,MEMPHIS
095317 H00033,1983,30,3,FR,Y,MEMPHIS
089027  00012,1980,25,3,FR,Y,MEMPHIS
095318 A00005,1986,30,3,FR,Y,MEMPHIS
095317 R00002,1985,30,3,FR,Y,MEMPHIS
095317 N00011,1984,30,3,FR,Y,MEMPHIS
095317 B00012,1978,30,3,FR,Y,MEMPHIS
D0209T C00008,2005,45,3,VG,NA,SHELBY COUNTY
095318 A00004,1986,30,3,FR,Y,MEMPHIS
095317 N00012,1984,30,3,FR,Y,MEMPHIS
095317 G00006,1983,30,3,FR,Y,MEMPHIS
095318 B00004,1986,30,3,FR,Y,MEMPHIS
095317 B00013,1982,30,3,FR,Y,MEMPHIS
095317 H00035,1984,30,3,FR,Y,MEMPHIS
095317 G00007,1983,30,3,FR,Y,MEMPHIS
095317 Q00001,1985,30,3,FR,Y,MEMPHIS
095317 H00034,1984,30,3,FR,Y,MEMPHIS
095317 Q00003,1985,30,3,FR,Y,MEMPHIS
095317 G00011,1983,30,3,FR,Y,MEMPHIS
095317 Q00004,1985,30,3,FR,Y,MEMPHIS
095317 G00013,1982,30,3,FR,Y,MEMPHIS
095318 A00002,1986,30,3,FR,Y,MEMPHIS
095318 B00002,1986,30,1,PR,Y,MEMPHIS
095317 G00038,1983,30,3,FR,Y,MEMPHIS
D0209T C00038,2006,50,3,VG,NA,SHELBY COUNTY
095317 G00017,1982,30,3,FR,Y,MEMPHIS
D0209T C00031,1999,45,3,VG,Y,SHELBY COUNTY
095317 G00018,1982,35,3,FR,Y,MEMPHIS
095317 B00023,1983,30,3,FR,Y,MEMPHIS
089025 A00040,1983,25,3,AV,Y,MEMPHIS
095317 B00020,1978,30,3,FR,Y,MEMPHIS
089027  00014,1979,25,3,FR,Y,MEMPHIS
089027  00013,1980,25,3,FR,Y,MEMPHIS
089025 A00037,1984,25,3,FR,Y,MEMPHIS
089025 A00033,1983,30,3,FR,Y,MEMPHIS
089025 A00030,1984,30,3,GD,Y,MEMPHIS
089025 A00001,1987,25,3,FR,Y,MEMPHIS
095317 G00036,1983,30,3,FR,Y,MEMPHIS
D0209T C00037,2006,45,3,VG,NA,SHELBY COUNTY
089025 A00041,1984,25,3,FR,Y,MEMPHIS
D0209T C00045,1998,45,3,VG,Y,SHELBY COUNTY
D0209T C00002,2014,40,3,GD,NA,SHELBY COUNTY
096923 D00015,1987,35,3,AV,Y,MEMPHIS
D0209T C00001,2005,45,3,VG,NA,SHELBY COUNTY
089025 A00029,1984,25,3,FR,Y,MEMPHIS
089025 A00003,1987,25,3,FR,Y,MEMPHIS
095317 A00021,1976,30,3,FR,Y,MEMPHIS
095317 A00017,1974,30,3,FR,Y,MEMPHIS
089025  00070,1977,25,3,FR,Y,MEMPHIS
095317 A00015,1976,30,3,FR,Y,MEMPHIS
D0209T C00036,2006,45,3,VG,NA,SHELBY COUNTY
095317 A00008,1977,30,3,FR,Y,MEMPHIS
095317 A00007,1977,30,3,FR,Y,MEMPHIS
095317 E00054,1975,30,3,FR,Y,MEMPHIS
089030  00002,1976,25,3,FR,Y,MEMPHIS
089025 A00013,1986,25,3,FR,Y,MEMPHIS
089025 A00015,1985,25,3,FR,Y,MEMPHIS
089025 A00028,1984,25,3,FR,Y,MEMPHIS
089025 A00018,1986,25,3,FR,Y,MEMPHIS
089029  00002,1976,25,3,FR,Y,MEMPHIS
089025 A00020,1983,25,3,FR,Y,MEMPHIS
089025 A00005,1987,25,3,FR,Y,MEMPHIS
089025 A00027,1984,25,3,FR,Y,MEMPHIS
089025  00188,1978,30,3,FR,Y,MEMPHIS
095317 Z00001,1986,30,3,FR,Y,MEMPHIS
089025 A00026,1985,30,3,AV,Y,MEMPHIS
095317 F00025,1982,30,3,FR,Y,MEMPHIS
095317 X00006,1986,30,3,VP,Y,MEMPHIS
095317 E00056,1975,30,3,FR,Y,MEMPHIS
089025 A00025,1985,25,3,FR,Y,MEMPHIS
095317 F00020,1978,30,3,FR,Y,MEMPHIS
095317 Y00003,1986,30,3,FR,Y,MEMPHIS
095317 F00012,1982,30,3,FR,Y,MEMPHIS
089031  00003,1979,25,3,FR,Y,MEMPHIS
095317 F00010,1983,30,3,FR,Y,MEMPHIS
089030  00030,1977,25,2,FR,Y,MEMPHIS
095317 F00009,1982,30,3,FR,Y,MEMPHIS
089032  00009,1975,30,3,FR,NA,MEMPHIS
089025 A00011,1988,25,3,AV,Y,MEMPHIS
095317 F00007,1982,30,3,FR,Y,MEMPHIS
089032  00003,1980,30,3,FR,NA,MEMPHIS
095317 Z00006,1986,30,3,FR,Y,MEMPHIS
089029  00030,1979,25,3,FR,Y,MEMPHIS
089025 A00007,1986,25,3,FR,Y,MEMPHIS
089029  00003,1978,25,3,FR,Y,MEMPHIS
089031  00029,1979,25,3,FR,Y,MEMPHIS
089031  00004,1979,25,3,FR,Y,MEMPHIS
089025 A00008,1986,25,3,FR,Y,MEMPHIS
089030  00029,1978,25,3,AV,Y,MEMPHIS
089030  00004,1978,25,3,FR,Y,MEMPHIS
089029  00004,1977,25,3,FR,Y,MEMPHIS
095317 A00123,1974,30,3,FR,Y,MEMPHIS
095317 F00029,1982,30,3,FR,Y,MEMPHIS
089025  00156,1975,30,3,FR,NA,MEMPHIS
089031  00028,1978,25,3,FR,Y,MEMPHIS
089025 A00009,1986,25,3,FR,Y,MEMPHIS
095317 E00059,1976,30,3,FR,Y,MEMPHIS
089031  00005,1978,25,3,FR,Y,MEMPHIS
095317 A00138,1978,30,3,FR,Y,MEMPHIS
095317 F00022,1980,30,3,FR,Y,MEMPHIS
089030  00005,1978,25,3,FR,Y,MEMPHIS
095317 X00001,1986,30,3,FR,Y,MEMPHIS
095317 E00053,1976,30,3,FR,Y,MEMPHIS
089025  00066,1977,25,3,AV,Y,MEMPHIS
089029  00005,1978,25,3,FR,Y,MEMPHIS
095317 F00032,1980,30,3,FR,Y,MEMPHIS
089030  00006,1979,25,3,FR,Y,MEMPHIS
089029  00006,1978,25,3,FR,Y,MEMPHIS
095317 A00005,1982,30,3,FR,Y,MEMPHIS
095317 A00102,1975,30,3,FR,Y,MEMPHIS
095317 F00068,1981,30,3,FR,Y,MEMPHIS
095317 F00069,1980,30,3,AV,Y,MEMPHIS
095317 F00073,1982,30,3,FR,Y,MEMPHIS
095317 E00062,1975,30,3,FR,Y,MEMPHIS
089025  00129,1975,30,3,FR,NA,MEMPHIS
095317 F00075,1981,30,3,FR,Y,MEMPHIS
095317 A00119,1974,30,3,FR,Y,MEMPHIS
095317 F00076,1982,30,3,FR,Y,MEMPHIS
095317 A00127,1980,30,3,FR,Y,MEMPHIS
095317 F00077,1980,30,3,FR,Y,MEMPHIS
089025 B00003,1989,30,3,FR,Y,MEMPHIS
095317 F00064,1979,30,3,AV,Y,MEMPHIS
095317 T00060,1984,30,3,FR,Y,MEMPHIS
095317 A00003,1977,30,3,FR,Y,MEMPHIS
095317 F00083,1981,30,3,FR,NA,MEMPHIS
089025  00138,1975,30,3,FR,NA,MEMPHIS
095317 A00118,1974,30,3,FR,Y,MEMPHIS
089031  00025,1979,25,3,FR,Y,MEMPHIS
089030  00025,1978,25,3,FR,Y,MEMPHIS
