PARCELID,YRBLT,GRADE,COND,CDU,USER1,TAXDIST
D0217   00225,2017,50,3,EX,NA,SHELBY COUNTY
D0223E A00020,1991,40,3,GD,NA,SHELBY COUNTY
C0232P D00013,1994,50,3,VG,Y,COLLIERVILLE
G0231K B00006,1985,45,3,VG,Y,GERMANTOWN
C0245Y C00042,1989,40,3,GD,NA,COLLIERVILLE
D0258   00166,1978,45,3,EX,Y,SHELBY COUNTY
G0221D J00050,2013,45,3,VG,NA,GERMANTOWN
D0258   00398,2008,40,3,GD,NA,SHELBY COUNTY
G0221E E00019,2008,55,3,EX,NA,GERMANTOWN
C0243U B00026,2012,60,3,EX,NA,COLLIERVILLE
C0243U B00049,2011,55,3,EX,NA,COLLIERVILLE
C0244K D00009,2016,45,3,VG,NA,COLLIERVILLE
C0245J B00005,2000,25,3,FR,Y,COLLIERVILLE
C0258X A00035,2006,50,3,VG,NA,COLLIERVILLE
C0258X A00036,2008,45,3,VG,NA,COLLIERVILLE
C0258X A00012,2006,50,3,VG,NA,COLLIERVILLE
G0231P B00014,1978,40,3,GD,Y,GERMANTOWN
C0232T B00016,2019,60,3,EX,NA,COLLIERVILLE
C0232Q G00036,2002,55,3,EX,NA,COLLIERVILLE
C0243F E00012,2017,50,3,VG,NA,COLLIERVILLE
D0222   00541,2006,55,3,EX,NA,SHELBY COUNTY
C0258M C00049,2003,45,3,VG,NA,COLLIERVILLE
C0258R A00005,2005,50,3,VG,NA,COLLIERVILLE
G0221D K00030,2015,50,3,EX,NA,GERMANTOWN
C0258R B00027,2006,50,3,VG,NA,COLLIERVILLE
C0258R B00009,2013,50,3,VG,NA,COLLIERVILLE
D0216   00252,1950,25,3,PR,Y,SHELBY COUNTY
C0258R B00032,2012,45,3,VG,NA,COLLIERVILLE
C0243   00363C,1986,50,3,EX,Y,COLLIERVILLE
G0232   00553,1967,50,3,VG,Y,GERMANTOWN
G0231   00616,2015,70,3,EX,NA,GERMANTOWN
C0257U D00029,2004,40,3,GD,NA,COLLIERVILLE
C0258W B00017,2006,45,3,VG,NA,COLLIERVILLE
D0222R A00010,2007,70,3,EX,NA,SHELBY COUNTY
D0222R A00006,2017,70,3,EX,NA,SHELBY COUNTY
D0222R A00009,2007,70,3,EX,NA,SHELBY COUNTY
D0222R A00008,2006,70,3,EX,NA,SHELBY COUNTY
D0222R A00007,2015,65,3,EX,NA,SHELBY COUNTY
C0243U B00029,2016,60,3,EX,NA,COLLIERVILLE
C0257U D00001,2003,40,3,GD,NA,COLLIERVILLE
C0257U D00013,2004,40,3,GD,NA,COLLIERVILLE
C0258M C00092,2003,45,3,VG,NA,COLLIERVILLE
C0221A A00002,2005,45,3,VG,NA,COLLIERVILLE
C0221A A00003,2006,45,3,VG,NA,COLLIERVILLE
C0221A A00004,2007,45,3,VG,NA,COLLIERVILLE
C0221A A00005,2004,40,3,VG,NA,COLLIERVILLE
D0216X B00006,1997,45,3,VG,NA,SHELBY COUNTY
C0233H E00013,2014,55,3,EX,NA,COLLIERVILLE
C0258R B00036,2008,50,3,VG,NA,COLLIERVILLE
C0258R B00035,2007,50,3,VG,NA,COLLIERVILLE
G0221E E00044,2006,55,3,EX,NA,GERMANTOWN
G0221E E00020,2007,55,3,EX,NA,GERMANTOWN
G0221E E00021,2006,55,3,EX,NA,GERMANTOWN
C0233M K00002,2012,50,3,VG,NA,COLLIERVILLE
G0232E B00044,2003,45,3,VG,NA,GERMANTOWN
C0243Q A00023,2016,45,3,VG,NA,COLLIERVILLE
C0243Q A00029,2015,50,3,VG,NA,COLLIERVILLE
C0243Q A00028,2016,45,3,VG,NA,COLLIERVILLE
C0243Q A00033,2016,45,3,VG,NA,COLLIERVILLE
C0243Q A00034,2015,50,3,GD,NA,COLLIERVILLE
C0243Q A00038,2016,45,3,VG,NA,COLLIERVILLE
C0243Q A00049,2017,50,3,VG,NA,COLLIERVILLE
C0244K D00007,2017,50,3,VG,NA,COLLIERVILLE
C0244K D00006,2015,50,3,VG,NA,COLLIERVILLE
C0244   00152C,1965,30,3,AV,Y,COLLIERVILLE
D0223N A00071,2014,55,3,EX,NA,SHELBY COUNTY
D0223N C00004,2016,50,3,EX,NA,SHELBY COUNTY
D0223N A00070,2007,55,3,EX,NA,SHELBY COUNTY
D0223N C00002,2015,55,3,EX,NA,SHELBY COUNTY
D0223N A00076,2007,55,3,EX,NA,SHELBY COUNTY
D0223N C00001,2017,50,3,EX,NA,SHELBY COUNTY
D0223N B00005,2013,50,3,EX,NA,SHELBY COUNTY
D0223N B00003,2013,55,3,EX,NA,SHELBY COUNTY
D0223N B00004,2013,45,3,VG,NA,SHELBY COUNTY
D0223N A00077,2007,55,3,EX,NA,SHELBY COUNTY
D0223N C00016,2016,50,3,EX,NA,SHELBY COUNTY
D0223N B00006,2013,55,3,EX,NA,SHELBY COUNTY
D0223N B00001,2013,55,3,EX,NA,SHELBY COUNTY
D0223N C00017,2015,55,3,EX,NA,SHELBY COUNTY
D0223N A00067,2011,45,3,EX,NA,SHELBY COUNTY
D0223N A00066,2010,50,3,EX,NA,SHELBY COUNTY
D0223N A00043,2013,50,3,EX,NA,SHELBY COUNTY
D0223N A00041,2014,55,3,EX,NA,SHELBY COUNTY
D0223N A00064,2012,50,3,VG,NA,SHELBY COUNTY
D0223N A00046,2013,55,3,EX,NA,SHELBY COUNTY
D0223N A00038,2008,55,3,EX,NA,SHELBY COUNTY
D0223N A00036,2008,55,3,EX,NA,SHELBY COUNTY
D0223N A00037,2007,55,3,EX,NA,SHELBY COUNTY
D0223N A00063,2008,55,3,EX,NA,SHELBY COUNTY
D0223N A00035,2007,55,3,EX,NA,SHELBY COUNTY
D0223N A00030,2007,55,3,EX,NA,SHELBY COUNTY
D0223N A00015,2007,55,3,EX,NA,SHELBY COUNTY
D0223N A00012,2011,50,3,EX,NA,SHELBY COUNTY
D0223N A00034,2008,55,3,EX,NA,SHELBY COUNTY
D0223N A00033,2007,55,3,EX,NA,SHELBY COUNTY
D0223N A00010,2007,55,3,EX,NA,SHELBY COUNTY
D0223N A00008,2007,55,3,EX,NA,SHELBY COUNTY
D0223N A00049,2014,55,3,EX,NA,SHELBY COUNTY
D0223N A00007,2007,55,3,EX,NA,SHELBY COUNTY
D0223N A00050,2010,55,3,EX,NA,SHELBY COUNTY
D0223N A00053,2013,50,3,EX,NA,SHELBY COUNTY
D0223N A00027,2007,55,3,EX,NA,SHELBY COUNTY
D0223N A00003,2007,55,3,EX,NA,SHELBY COUNTY
D0223N A00018,2010,50,3,EX,NA,SHELBY COUNTY
D0223N A00060,2007,55,3,EX,NA,SHELBY COUNTY
D0223N D00001,2016,55,3,EX,NA,SHELBY COUNTY
D0223N A00005,2007,60,3,EX,NA,SHELBY COUNTY
D0223N A00004,2007,55,3,EX,NA,SHELBY COUNTY
D0223N A00026,2012,50,3,EX,NA,SHELBY COUNTY
D0223N A00055,2012,55,3,EX,NA,SHELBY COUNTY
D0223N A00057,2008,55,3,EX,NA,SHELBY COUNTY
D0223N D00004,2017,60,3,EX,NA,SHELBY COUNTY
D0223N D00017,2018,55,3,EX,NA,SHELBY COUNTY
D0223N A00024,2007,55,3,EX,NA,SHELBY COUNTY
D0223N A00106,2020,70,3,EX,NA,SHELBY COUNTY
D0223N A00083,2018,60,3,EX,NA,SHELBY COUNTY
D0223N A00020,2007,60,3,EX,NA,SHELBY COUNTY
C0244  A00189,1988,30,3,GD,Y,COLLIERVILLE
G0221D K00029,2015,55,3,EX,NA,GERMANTOWN
G0221D K00028,2015,50,3,VG,NA,GERMANTOWN
G0221D K00015,2015,55,3,EX,NA,GERMANTOWN
G0221D K00010,2015,55,3,EX,NA,GERMANTOWN
C0244U E00015,1979,40,3,GD,Y,COLLIERVILLE
C0244W F00031,1997,45,3,VG,Y,COLLIERVILLE
C0244Q D00004,1991,40,3,GD,Y,COLLIERVILLE
C0233G C00056,1995,40,3,GD,Y,COLLIERVILLE
C0258M C00058,2004,45,3,VG,NA,COLLIERVILLE
G0221E F00018,2013,60,3,EX,NA,GERMANTOWN
G0221E F00025,2015,60,3,EX,NA,GERMANTOWN
C0245J B00009,2000,25,3,AV,Y,COLLIERVILLE
C0245J B00010,2000,25,3,FR,Y,COLLIERVILLE
C0244  A00699,2018,50,3,VG,NA,COLLIERVILLE
C0244  A00672,2015,40,3,GD,NA,COLLIERVILLE
C0258M C00057,2005,45,3,VG,NA,COLLIERVILLE
G0221E E00017,2008,55,3,EX,NA,GERMANTOWN
G0221E E00018,2007,55,3,EX,NA,GERMANTOWN
D0222   00229,1986,45,3,VG,Y,SHELBY COUNTY
D0222   00379,1994,40,3,VG,Y,SHELBY COUNTY
D0222   00288,1990,45,3,VG,NA,SHELBY COUNTY
G0221D J00026,2012,45,3,VG,NA,GERMANTOWN
G0221D J00025,2011,45,3,VG,NA,GERMANTOWN
G0221D J00020,2012,45,3,VG,NA,GERMANTOWN
G0221E E00028,2007,55,3,EX,NA,GERMANTOWN
G0221E E00022,2007,55,3,EX,NA,GERMANTOWN
G0221D J00048,2012,45,3,EX,NA,GERMANTOWN
G0221D K00024,2016,55,3,EX,NA,GERMANTOWN
G0221D K00040,2015,55,3,EX,NA,GERMANTOWN
C0234D B00076,1996,40,3,VG,Y,COLLIERVILLE
G0231K B00014,1984,45,3,GD,Y,GERMANTOWN
C0233H E00028,2015,50,3,EX,NA,COLLIERVILLE
C0245   00297,1913,35,3,GD,Y,COLLIERVILLE
C0243R E00029,2004,45,3,VG,NA,COLLIERVILLE
C0243R D00038,2000,45,3,VG,Y,COLLIERVILLE
C0243R E00028,2006,45,3,VG,NA,COLLIERVILLE
C0243R E00027,2004,45,3,VG,NA,COLLIERVILLE
C0243R D00037,2001,45,3,VG,NA,COLLIERVILLE
C0243R E00026,2005,45,3,VG,NA,COLLIERVILLE
G0232C A00034,2000,55,3,EX,NA,GERMANTOWN
C0233A E00012,1992,40,3,GD,Y,COLLIERVILLE
G0221E F00008,2012,55,3,EX,NA,GERMANTOWN
G0221E F00009,2014,60,3,EX,NA,GERMANTOWN
D0221P B00009,2021,65,3,EX,NA,SHELBY COUNTY
D0221P B00020,2006,NA,3,GD,NA,SHELBY COUNTY
D0221P B00019,2005,70,3,EX,NA,SHELBY COUNTY
C0233N B00058,2003,45,3,VG,NA,COLLIERVILLE
C0258R A00043,2006,50,3,VG,NA,COLLIERVILLE
C0244K D00002,2014,45,3,VG,NA,COLLIERVILLE
G0221D K00017,2016,55,3,EX,NA,GERMANTOWN
G0221D K00016,2015,55,3,EX,NA,GERMANTOWN
G0221D K00002,2015,50,3,EX,NA,GERMANTOWN
G0221D J00036,2010,45,3,VG,NA,GERMANTOWN
C0258X A00026,2006,50,3,VG,NA,COLLIERVILLE
C0233R B00001,2012,50,3,EX,NA,COLLIERVILLE
C0233R B00045,2013,50,3,EX,NA,COLLIERVILLE
C0233R B00002,2015,50,3,EX,NA,COLLIERVILLE
C0234E F00075,1993,40,3,VG,NA,COLLIERVILLE
C0258R B00019,2008,50,3,VG,NA,COLLIERVILLE
G0221E F00016,2008,55,3,EX,NA,GERMANTOWN
C0233M K00059,2013,50,3,VG,NA,COLLIERVILLE
C0233M K00058,2013,50,3,VG,NA,COLLIERVILLE
C0233M K00057,2013,50,3,VG,NA,COLLIERVILLE
C0233M K00056,2013,50,3,EX,NA,COLLIERVILLE
C0233M K00055,2014,50,3,EX,NA,COLLIERVILLE
C0233M K00054,2014,50,3,EX,NA,COLLIERVILLE
C0233M K00053,2013,50,3,EX,NA,COLLIERVILLE
C0233M K00052,2013,50,3,EX,NA,COLLIERVILLE
G0221D J00046,2012,45,3,EX,NA,GERMANTOWN
G0221D J00029,2013,45,3,EX,NA,GERMANTOWN
G0221D J00017,2011,45,3,VG,NA,GERMANTOWN
C0234E F00041,1993,40,3,VG,NA,COLLIERVILLE
C0244  A00671,2015,40,4,GD,NA,COLLIERVILLE
C0258X A00055,2006,50,3,VG,NA,COLLIERVILLE
G0221D K00018,2015,55,3,EX,NA,GERMANTOWN
C0245X B00046,1994,40,3,VG,Y,COLLIERVILLE
C0244W C00022,1986,40,3,VG,Y,COLLIERVILLE
C0234E G00033,1993,40,3,VG,NA,COLLIERVILLE
C0234E G00062,1993,40,3,VG,NA,COLLIERVILLE
C0233A F00007,1983,40,3,GD,Y,COLLIERVILLE
C0244P E00005,1956,35,3,GD,Y,COLLIERVILLE
G0232T A00005,1971,50,3,EX,Y,GERMANTOWN
G0232   00282,1968,40,3,VG,Y,GERMANTOWN
C0245O K00008,2003,40,3,GD,NA,COLLIERVILLE
C0245T D00027,1990,35,3,VG,NA,COLLIERVILLE
G0232D B00018,2008,65,3,EX,NA,GERMANTOWN
C0233A E00006,1988,35,3,GD,Y,COLLIERVILLE
C0234D B00009,1995,40,3,VG,Y,COLLIERVILLE
C0234E G00079,1994,40,3,VG,NA,COLLIERVILLE
C0233B F00018,1978,35,3,GD,Y,COLLIERVILLE
G0232E B00020,2004,45,3,VG,NA,GERMANTOWN
G0232E B00019,2005,45,3,VG,NA,GERMANTOWN
C0245Y D00040,1990,40,3,GD,Y,COLLIERVILLE
C0243V A00019,1989,40,3,VG,Y,COLLIERVILLE
C0244P G00127,1987,35,3,GD,Y,COLLIERVILLE
C0244W F00049C,1995,45,3,VG,Y,COLLIERVILLE
C0243R C00014,1987,40,3,VG,Y,COLLIERVILLE
C0245T F00085,1989,35,3,VG,Y,COLLIERVILLE
C0244Q D00030,1985,40,3,GD,Y,COLLIERVILLE
C0244R D00001,1985,40,3,GD,Y,COLLIERVILLE
C0245T I00028,1993,35,4,GD,NA,COLLIERVILLE
C0244R B00042,1985,40,3,GD,Y,COLLIERVILLE
C0245T D00048,1989,35,3,GD,Y,COLLIERVILLE
C0243P A00022,1987,40,3,VG,Y,COLLIERVILLE
C0245T H00015,1989,35,3,GD,Y,COLLIERVILLE
C0245T D00016,1986,35,3,GD,Y,COLLIERVILLE
C0245S A00046,1986,35,3,VG,Y,COLLIERVILLE
C0244U C00023,1976,35,3,GD,Y,COLLIERVILLE
C0243U A00042,1996,45,3,VG,Y,COLLIERVILLE
C0243   00326,1998,40,3,GD,N,COLLIERVILLE
C0243L E00012,1995,40,3,GD,Y,COLLIERVILLE
C0243L A00016,1997,45,3,VG,N,COLLIERVILLE
C0243L K00026,2000,40,3,GD,NA,COLLIERVILLE
C0243L C00017,1996,40,3,GD,NA,COLLIERVILLE
D0211   00191,2021,50,3,VG,NA,SHELBY COUNTY
C0243L F00011,1997,40,3,VG,Y,COLLIERVILLE
C0243L F00029,2002,40,3,GD,NA,COLLIERVILLE
C0244M B00028,1966,30,3,FR,Y,COLLIERVILLE
C0244   00163,1940,15,1,PR,Y,COLLIERVILLE
C0243L D00043,1996,40,3,VG,NA,COLLIERVILLE
C0244M B00017,1968,25,3,FR,Y,COLLIERVILLE
C0244   00286,1890,40,3,GD,Y,COLLIERVILLE
C0244   00287,1890,40,3,GD,Y,COLLIERVILLE
D0215P D00261,2003,40,3,GD,NA,SHELBY COUNTY
G0221E F00020,2007,55,3,EX,NA,GERMANTOWN
G0221E F00031,2008,55,3,EX,NA,GERMANTOWN
G0221E F00021,2012,60,3,EX,NA,GERMANTOWN
G0221E F00019,2013,55,3,EX,NA,GERMANTOWN
G0221E F00030,2012,55,3,EX,NA,GERMANTOWN
G0221E F00029,2008,60,3,EX,NA,GERMANTOWN
G0221E F00028,2007,60,3,EX,NA,GERMANTOWN
091109  00017C,1987,30,3,AV,Y,MEMPHIS
C0233L A00018,1995,35,3,GD,Y,COLLIERVILLE
C0233L A00019,1995,35,3,GD,NA,COLLIERVILLE
C0233L A00020,1995,35,3,GD,NA,COLLIERVILLE
C0233L A00021,1994,40,3,GD,Y,COLLIERVILLE
G0231   00617,2015,65,3,EX,NA,GERMANTOWN
C0258M C00098,2004,45,3,VG,NA,COLLIERVILLE
G0221D I00007,2013,60,3,EX,NA,GERMANTOWN
D0210   00468,2004,65,3,EX,NA,SHELBY COUNTY
C0258M C00097,2005,45,3,VG,NA,COLLIERVILLE
C0258M C00096,2004,45,3,VG,NA,COLLIERVILLE
C0244D B00010,2017,55,3,EX,NA,COLLIERVILLE
C0244   00033,1955,40,3,GD,Y,COLLIERVILLE
C0244  A00678,2016,45,3,VG,NA,COLLIERVILLE
C0244   00762,1984,40,3,GD,Y,COLLIERVILLE
C0244   00764,1983,40,3,GD,Y,COLLIERVILLE
C0244   00766,1983,40,3,GD,Y,COLLIERVILLE
C0244   00034,1950,35,3,GD,Y,COLLIERVILLE
C0244   00035,1954,30,3,AV,Y,COLLIERVILLE
C0244   00036C,1950,35,3,AV,Y,COLLIERVILLE
C0244   00809C,1893,20,1,PR,Y,COLLIERVILLE
C0244U B00004,1976,40,4,GD,Y,COLLIERVILLE
C0244U H00007,2015,55,3,EX,NA,COLLIERVILLE
C0244U G00012,2007,45,3,VG,NA,COLLIERVILLE
C0244U H00008,2015,50,3,EX,NA,COLLIERVILLE
C0244U H00010,2014,50,3,EX,NA,COLLIERVILLE
C0244U H00011,2015,55,3,EX,NA,COLLIERVILLE
C0244U H00012,2016,50,3,EX,NA,COLLIERVILLE
C0244U H00001,2016,55,3,EX,NA,COLLIERVILLE
C0244U H00006,2015,55,3,EX,NA,COLLIERVILLE
C0244U H00005,2018,55,3,EX,NA,COLLIERVILLE
C0244U H00013,2017,50,3,EX,NA,COLLIERVILLE
C0244U H00003,2016,60,3,EX,NA,COLLIERVILLE
C0244U H00004,2016,55,3,EX,NA,COLLIERVILLE
C0244U H00002,2016,50,3,EX,NA,COLLIERVILLE
G0231   00615,2015,60,3,EX,NA,GERMANTOWN
C0244P G00056,1989,35,3,GD,Y,COLLIERVILLE
G0221E F00010,2013,60,3,EX,NA,GERMANTOWN
091106  00011,1983,40,3,GD,Y,MEMPHIS
091108  00034,1979,40,3,GD,Y,MEMPHIS
D0215Q B00006,2005,35,3,AV,NA,SHELBY COUNTY
D0223N B00032,2016,55,3,VG,NA,SHELBY COUNTY
D0223N A00001,2007,55,3,EX,NA,SHELBY COUNTY
D0223N A00072,2011,45,3,VG,NA,SHELBY COUNTY
D0223N A00074,2017,50,3,EX,NA,SHELBY COUNTY
D0223N C00003,2014,45,3,EX,NA,SHELBY COUNTY
D0223N C00015,2016,55,3,EX,NA,SHELBY COUNTY
D0223N A00065,2011,45,3,VG,NA,SHELBY COUNTY
D0223N A00042,2007,55,3,EX,NA,SHELBY COUNTY
D0223N A00047,2013,55,3,EX,NA,SHELBY COUNTY
D0223N A00013,2007,55,3,EX,NA,SHELBY COUNTY
D0223N A00032,2007,55,3,EX,NA,SHELBY COUNTY
D0223N A00062,2007,55,3,VG,NA,SHELBY COUNTY
D0223N A00011,2007,55,3,EX,NA,SHELBY COUNTY
D0223N A00009,2007,55,3,EX,NA,SHELBY COUNTY
D0223N A00028,2007,55,3,EX,NA,SHELBY COUNTY
D0223N A00051,2007,55,3,EX,NA,SHELBY COUNTY
D0223N A00052,2017,55,3,EX,NA,SHELBY COUNTY
D0223N A00006,2007,55,3,EX,NA,SHELBY COUNTY
D0223N A00002,2007,55,3,EX,NA,SHELBY COUNTY
D0223N D00003,2017,55,3,EX,NA,SHELBY COUNTY
D0223N A00075,2013,50,3,EX,NA,SHELBY COUNTY
D0223N B00002,2014,50,3,EX,NA,SHELBY COUNTY
D0223N B00008,2013,55,3,EX,NA,SHELBY COUNTY
D0223N A00039,2015,55,3,EX,NA,SHELBY COUNTY
D0223N A00017,2008,55,3,EX,NA,SHELBY COUNTY
D0223N A00022,2012,50,3,EX,NA,SHELBY COUNTY
D0223N A00105,2020,65,3,EX,NA,SHELBY COUNTY
D0223N C00014,2015,50,3,EX,NA,SHELBY COUNTY
D0223N A00069,2013,55,3,EX,NA,SHELBY COUNTY
D0223N A00078,2009,55,3,EX,NA,SHELBY COUNTY
D0223N A00016,2010,50,3,EX,NA,SHELBY COUNTY
D0223N A00048,2013,55,3,EX,NA,SHELBY COUNTY
D0223N A00044,2012,50,3,EX,NA,SHELBY COUNTY
D0223N D00015,2017,55,3,EX,NA,SHELBY COUNTY
D0223N A00054,2007,60,3,EX,NA,SHELBY COUNTY
D0223N A00025,2012,50,3,EX,NA,SHELBY COUNTY
C0233N B00029,2003,45,3,VG,NA,COLLIERVILLE
C0233N B00031,2002,45,3,VG,Y,COLLIERVILLE
C0233N B00032,2002,45,3,VG,Y,COLLIERVILLE
C0233N B00033,2002,45,3,VG,Y,COLLIERVILLE
C0233N B00034,2002,45,3,VG,NA,COLLIERVILLE
C0233N B00023,2004,45,3,VG,NA,COLLIERVILLE
C0233N B00025,2004,45,3,VG,NA,COLLIERVILLE
C0244E C00008,2016,50,3,VG,NA,COLLIERVILLE
C0257P A00021,2002,40,3,VG,Y,COLLIERVILLE
C0244E C00009,2016,50,3,VG,NA,COLLIERVILLE
C0244E C00007,2016,50,3,VG,NA,COLLIERVILLE
C0244   00462,1947,25,3,AV,Y,COLLIERVILLE
C0244   00229,1934,45,4,VG,Y,COLLIERVILLE
D0223   00034C,2012,50,3,VG,NA,SHELBY COUNTY
C0244   00230,1928,40,3,GD,NA,COLLIERVILLE
C0244   00222,1939,35,3,AV,Y,COLLIERVILLE
C0234E K00005,2015,50,3,VG,NA,COLLIERVILLE
C0234E K00011,2017,45,3,VG,NA,COLLIERVILLE
C0234E K00008,2017,45,3,VG,NA,COLLIERVILLE
C0244   00516,1900,25,2,FR,Y,COLLIERVILLE
C0234E K00010,2016,50,3,VG,NA,COLLIERVILLE
C0234E K00009,2015,45,3,VG,NA,COLLIERVILLE
C0234E K00004,2015,45,3,VG,NA,COLLIERVILLE
C0258   00261,1997,50,3,EX,NA,COLLIERVILLE
C0258   00291,1994,45,3,EX,Y,COLLIERVILLE
C0244G I00046,2003,25,3,FR,NA,COLLIERVILLE
D0210U B00022,1996,50,3,VG,Y,SHELBY COUNTY
D0210U B00009,1998,50,3,VG,NA,SHELBY COUNTY
D0210U B00008,1999,50,3,VG,Y,SHELBY COUNTY
D0210U B00026,2000,50,3,VG,Y,SHELBY COUNTY
D0210U B00002,2004,50,3,VG,NA,SHELBY COUNTY
D0210U A00016,1999,50,3,VG,Y,SHELBY COUNTY
D0210U C00005,2000,60,3,EX,Y,SHELBY COUNTY
D0210   00162,1988,45,3,VG,Y,SHELBY COUNTY
D0210U C00023,2003,55,4,EX,NA,SHELBY COUNTY
D0210U A00006,1999,50,3,VG,Y,SHELBY COUNTY
D0210   00435,2000,55,3,EX,Y,SHELBY COUNTY
D0210   00230C,1996,60,3,EX,Y,SHELBY COUNTY
D0210   00432,2007,50,3,VG,NA,SHELBY COUNTY
D0210   00447,2002,45,3,VG,NA,SHELBY COUNTY
D0210   00404,2007,45,3,VG,NA,SHELBY COUNTY
D0222   00211,1975,40,3,GD,Y,SHELBY COUNTY
D0222   00211,1900,10,3,FR,Y,SHELBY COUNTY
D0222   00211,1900,10,3,FR,Y,SHELBY COUNTY
D0222   00208,1999,35,3,AV,NA,SHELBY COUNTY
D0210R A00003,2005,55,3,VG,NA,SHELBY COUNTY
D0210Q A00003,2000,50,3,VG,Y,SHELBY COUNTY
D0211   00052,1979,40,3,GD,Y,SHELBY COUNTY
D0211   00052,1999,20,3,FR,NA,SHELBY COUNTY
D0210R B00001,2004,45,3,VG,NA,SHELBY COUNTY
D0210   00296,1996,45,3,VG,Y,SHELBY COUNTY
D0211   00129,1977,35,3,GD,Y,SHELBY COUNTY
D0209   00280,2001,60,4,EX,Y,SHELBY COUNTY
D0210   00218,1997,45,3,VG,Y,SHELBY COUNTY
D0209   00281,1994,35,3,GD,Y,SHELBY COUNTY
D0211   00024,1959,35,2,VP,Y,SHELBY COUNTY
D0210   00281,2002,55,3,EX,NA,SHELBY COUNTY
D0211   00074,1980,35,3,GD,Y,SHELBY COUNTY
D0211   00028,1996,55,3,VG,Y,SHELBY COUNTY
D0211   00088C,1988,35,3,GD,Y,SHELBY COUNTY
D0211   00089,1955,30,3,AV,Y,SHELBY COUNTY
D0209   00257,1999,45,3,GD,Y,SHELBY COUNTY
D0211   00087,1950,20,3,AV,Y,SHELBY COUNTY
D0209   00478,1931,20,3,PR,NA,SHELBY COUNTY
D0210   00239,1999,50,3,VG,Y,SHELBY COUNTY
D0209   00183,1989,35,3,AV,Y,SHELBY COUNTY
D0209   00182,1986,35,3,AV,Y,SHELBY COUNTY
D0210   00032,2000,30,3,AV,Y,SHELBY COUNTY
D0211   00080,1987,35,3,GD,Y,SHELBY COUNTY
D0211   00082,1987,35,3,GD,Y,SHELBY COUNTY
D0211   00032,2014,55,3,EX,NA,SHELBY COUNTY
D0211   00084,1986,40,3,GD,Y,SHELBY COUNTY
D0211   00031,1998,40,3,GD,N,SHELBY COUNTY
D0210H A00033,2018,55,3,EX,NA,SHELBY COUNTY
D0210F A00001,1996,45,3,VG,Y,SHELBY COUNTY
D0211J A00004,2006,45,3,VG,NA,SHELBY COUNTY
D0210H A00034,2008,55,3,EX,NA,SHELBY COUNTY
D0210F A00007,1998,50,3,VG,Y,SHELBY COUNTY
D0211   00033,1945,35,3,GD,Y,SHELBY COUNTY
D0210H A00001,2018,50,3,EX,NA,SHELBY COUNTY
D0210H A00021,2020,50,3,VG,NA,SHELBY COUNTY
D0210   00186,1994,40,3,VG,Y,SHELBY COUNTY
D0210H A00025,2001,45,3,EX,Y,SHELBY COUNTY
D0210F A00008,1996,50,3,VG,Y,SHELBY COUNTY
D0210H A00003,2017,50,3,EX,NA,SHELBY COUNTY
D0210H A00041,2007,50,3,VG,NA,SHELBY COUNTY
D0210F B00003,2009,45,3,GD,NA,SHELBY COUNTY
D0210F B00005,1996,50,3,VG,Y,SHELBY COUNTY
D0210   00100,1952,30,3,GD,Y,SHELBY COUNTY
D0210H A00069,2017,55,3,EX,NA,SHELBY COUNTY
D0210H A00006,2005,50,3,EX,NA,SHELBY COUNTY
D0210H A00048,2001,50,3,EX,NA,SHELBY COUNTY
D0210H A00067,2007,60,3,EX,NA,SHELBY COUNTY
D0210H A00008,2007,50,3,EX,NA,SHELBY COUNTY
D0210H A00062,2004,55,3,EX,NA,SHELBY COUNTY
D0210H A00063,2020,55,3,EX,NA,SHELBY COUNTY
D0210H A00064,2008,55,3,EX,NA,SHELBY COUNTY
D0210F B00010,1998,45,3,VG,Y,SHELBY COUNTY
D0210H A00071,2006,60,3,EX,NA,SHELBY COUNTY
D0210   00242,1993,50,3,VG,NA,SHELBY COUNTY
D0210B A00002,1986,40,3,GD,Y,SHELBY COUNTY
D0209   00127,1989,45,3,GD,Y,SHELBY COUNTY
D0210H A00073,2002,55,3,EX,Y,SHELBY COUNTY
D0210   00295,1995,45,3,VG,NA,SHELBY COUNTY
D0210H A00080C,2019,55,3,EX,NA,SHELBY COUNTY
D0210H A00077,2006,55,3,EX,NA,SHELBY COUNTY
D0210H A00075,2005,55,5,EX,NA,SHELBY COUNTY
D0210B B00001,1983,40,3,GD,Y,SHELBY COUNTY
D0210   00128,1969,30,3,AV,Y,SHELBY COUNTY
D0210B A00011,1988,45,3,VG,Y,SHELBY COUNTY
D0210   00411,2000,50,3,VG,Y,SHELBY COUNTY
D0210B A00010,1985,40,3,VG,NA,SHELBY COUNTY
D0210B B00004,1991,40,3,VG,Y,SHELBY COUNTY
D0210   00423,2000,60,3,VG,Y,SHELBY COUNTY
D0210   00335C,1998,45,3,VG,Y,SHELBY COUNTY
D0210B A00008,1984,35,3,GD,Y,SHELBY COUNTY
D0211   00138,1997,30,3,AV,Y,SHELBY COUNTY
D0210   00039,1940,20,0,UN,Y,SHELBY COUNTY
D0210B D00017,1992,45,3,VG,NA,SHELBY COUNTY
D0210B D00009,1993,45,3,VG,NA,SHELBY COUNTY
D0210B D00004,1995,45,3,VG,Y,SHELBY COUNTY
D0210B D00002,1993,45,3,VG,NA,SHELBY COUNTY
