PARCELID,YRBLT,GRADE,COND,CDU,USER1,TAXDIST
090068  00003,1971,30,3,FR,Y,MEMPHIS
086011  00019,1968,30,3,FR,Y,MEMPHIS
D0147A A00054,1990,30,3,AV,NA,SHELBY COUNTY
086011  00018,1969,30,3,FR,Y,MEMPHIS
090068  00005,1971,30,3,FR,Y,MEMPHIS
D0147A A00053,1990,30,3,AV,NA,SHELBY COUNTY
086011  00016,1971,30,3,FR,Y,MEMPHIS
090068  00006,1971,30,3,FR,Y,MEMPHIS
090067  00023,1972,30,3,FR,Y,MEMPHIS
090075  00013,2004,25,3,PR,NA,MEMPHIS
D0147A A00052,1989,30,3,FR,Y,SHELBY COUNTY
090058  00180,1974,30,3,FR,Y,MEMPHIS
086010  00014,1970,30,3,FR,Y,MEMPHIS
090067  00006,1972,30,3,FR,Y,MEMPHIS
090071  00050,1972,25,3,FR,Y,MEMPHIS
090065  00014,1974,25,3,FR,Y,MEMPHIS
090058  00077,1985,30,3,FR,Y,MEMPHIS
086010  00013,1971,30,3,FR,Y,MEMPHIS
086010  00012,1970,30,3,FR,Y,MEMPHIS
086015  00067,1966,35,3,AV,NA,MEMPHIS
086010  00011,1970,30,3,FR,Y,MEMPHIS
086010  00010,1970,30,3,FR,Y,MEMPHIS
086015  00065,1968,35,3,GD,Y,MEMPHIS
090068  00007,1971,30,3,FR,Y,MEMPHIS
086010  00009,1970,30,3,FR,Y,MEMPHIS
090066  00007,1973,30,3,FR,Y,MEMPHIS
090065  00016C,1974,30,3,FR,Y,MEMPHIS
090066  00019,1974,30,3,FR,Y,MEMPHIS
086010  00008,1968,30,3,FR,Y,MEMPHIS
086005  00003,1977,30,3,FR,Y,MEMPHIS
090065  00025,1973,25,3,FR,Y,MEMPHIS
086015 A00063,2004,35,3,GD,NA,MEMPHIS
086005  00004,1970,30,3,AV,Y,MEMPHIS
086015  00086,1984,35,3,AV,NA,MEMPHIS
090071  00045,1972,25,3,AV,Y,MEMPHIS
090071  00069,1985,25,3,FR,Y,MEMPHIS
086015 A00071,1979,35,3,VG,Y,MEMPHIS
D0147A D00002,1997,30,3,AV,Y,SHELBY COUNTY
D0147A D00058,1998,30,3,GD,Y,SHELBY COUNTY
D0147A D00001,1998,30,3,AV,Y,SHELBY COUNTY
090071  00009,1972,25,3,FR,Y,MEMPHIS
D0147A D00057,1998,30,3,AV,Y,SHELBY COUNTY
086015 A00074,1979,35,3,GD,Y,MEMPHIS
090075  00024,1995,25,3,FR,Y,MEMPHIS
D0147A A00044,1989,30,3,FR,Y,SHELBY COUNTY
D0147A A00045,1989,30,3,FR,Y,SHELBY COUNTY
D0147A D00056,1998,30,3,AV,Y,SHELBY COUNTY
D0147A A00049,1989,30,3,FR,Y,SHELBY COUNTY
090067  00022,1972,30,3,FR,Y,MEMPHIS
D0147A A00048,1990,30,3,AV,NA,SHELBY COUNTY
D0147A E00001,1998,30,3,AV,Y,SHELBY COUNTY
090075  00014,1974,30,2,FR,Y,MEMPHIS
090076  00049,2003,25,3,AV,NA,MEMPHIS
D0147A A00043,1989,30,3,FR,Y,SHELBY COUNTY
D0147A D00055,1998,30,3,AV,Y,SHELBY COUNTY
090071  00051,1972,25,3,FR,Y,MEMPHIS
090075  00022,1996,25,3,FR,Y,MEMPHIS
D0147A A00046,1989,30,3,FR,Y,SHELBY COUNTY
090067  00007,1971,30,3,FR,Y,MEMPHIS
090058  00078,1980,30,3,FR,Y,MEMPHIS
090071  00044,1973,25,3,FR,Y,MEMPHIS
090066  00008,1973,30,3,AV,Y,MEMPHIS
086015 A00016,1978,35,3,GD,Y,MEMPHIS
090066  00018,1974,30,3,FR,Y,MEMPHIS
090075  00023,1974,25,3,FR,Y,MEMPHIS
090068  00016,1971,25,2,PR,Y,MEMPHIS
086006  00002,1969,30,3,FR,Y,MEMPHIS
090065  00024,1980,25,3,FR,Y,MEMPHIS
086015  00087C,1985,35,3,GD,Y,MEMPHIS
090068  00015,1971,30,3,FR,Y,MEMPHIS
090071  00010,1972,25,3,FR,Y,MEMPHIS
D0147A D00054,1999,30,3,AV,NA,SHELBY COUNTY
090071  00068,1997,25,3,FR,Y,MEMPHIS
090075  00015,1974,25,2,FR,Y,MEMPHIS
090058  00079,1980,30,3,FR,Y,MEMPHIS
090058  00080C,1980,30,3,PR,Y,MEMPHIS
090058  00082C,2018,30,3,AV,NA,MEMPHIS
086015 A00001,1978,35,3,GD,Y,MEMPHIS
086006  00003,1968,30,3,FR,Y,MEMPHIS
086014  00075,1970,30,3,FR,Y,MEMPHIS
090065  00018,1974,30,3,FR,Y,MEMPHIS
086015 A00064,1978,35,3,GD,Y,MEMPHIS
090058  00084C,1980,30,3,FR,Y,MEMPHIS
086006  00004,1969,30,3,FR,Y,MEMPHIS
090071  00052,1972,25,3,FR,Y,MEMPHIS
090076  00050,1974,30,2,FR,Y,MEMPHIS
086006  00005,1968,30,3,FR,Y,MEMPHIS
086015 A00070,1978,35,3,GD,Y,MEMPHIS
090066  00009,1971,30,3,FR,Y,MEMPHIS
090067  00008,1971,30,3,PR,Y,MEMPHIS
090068  00022,1971,30,3,FR,Y,MEMPHIS
086015 A00075,1978,35,3,GD,Y,MEMPHIS
086015  00090,1963,35,3,GD,Y,MEMPHIS
086006  00008,1970,25,3,AV,Y,MEMPHIS
090066  00017,1974,30,3,FR,Y,MEMPHIS
090058  00182,1974,30,3,FR,Y,MEMPHIS
090075  00016,2008,25,3,FR,NA,MEMPHIS
086015 A00012,1979,35,3,GD,Y,MEMPHIS
086006  00009,1971,25,3,FR,Y,MEMPHIS
090068  00017,1971,30,2,FR,Y,MEMPHIS
086005  00030,1956,25,3,AV,Y,MEMPHIS
090071  00042,1972,25,3,FR,Y,MEMPHIS
086015 A00081,1979,35,3,GD,Y,MEMPHIS
086015  00066,1966,35,3,GD,Y,MEMPHIS
D0147B D00011,1995,35,3,AV,Y,SHELBY COUNTY
D0147B D00012,1995,35,3,AV,NA,SHELBY COUNTY
D0147A D00051,1998,30,3,AV,Y,SHELBY COUNTY
D0147B D00017,1995,35,4,GD,Y,SHELBY COUNTY
090068  00009,1971,25,3,FR,Y,MEMPHIS
090068  00014,1973,30,3,FR,Y,MEMPHIS
D0147B D00005,1995,35,3,AV,Y,SHELBY COUNTY
086007  00002,1970,30,3,FR,Y,MEMPHIS
086015 A00086,1978,35,3,GD,Y,MEMPHIS
D0147B D00004,1996,35,3,AV,Y,SHELBY COUNTY
090065  00023,1974,30,3,FR,Y,MEMPHIS
090071  00053,1972,25,3,FR,Y,MEMPHIS
D0147A E00002,1999,30,3,AV,Y,SHELBY COUNTY
090075  00017,1974,25,3,FR,Y,MEMPHIS
D0147B D00003,1996,35,3,AV,NA,SHELBY COUNTY
090065  00021,1974,35,3,AV,Y,MEMPHIS
090066  00010,1972,30,3,FR,Y,MEMPHIS
086008  00001,1970,30,3,FR,Y,MEMPHIS
D0147B C00019,1994,35,3,AV,Y,SHELBY COUNTY
090076  00051,2008,25,3,FR,NA,MEMPHIS
090067  00009,1971,30,3,FR,Y,MEMPHIS
086008  00002,1971,30,2,FR,Y,MEMPHIS
D0147B C00018,1993,35,3,AV,NA,SHELBY COUNTY
090068  00021,1971,30,3,FR,Y,MEMPHIS
D0147B C00013,1993,35,3,AV,NA,SHELBY COUNTY
090075  00020,1974,25,3,FR,Y,MEMPHIS
090067  00020,1972,30,3,FR,Y,MEMPHIS
090066  00016,1974,30,3,FR,Y,MEMPHIS
086015 A00094,1978,35,3,GD,Y,MEMPHIS
086015 A00065,1986,35,3,GD,Y,MEMPHIS
090076  00067,2003,30,3,FR,NA,MEMPHIS
090069  00015,1972,30,3,FR,Y,MEMPHIS
D0147B C00012,1993,35,3,AV,NA,SHELBY COUNTY
D0147A D00059,1998,30,3,GD,N,SHELBY COUNTY
D0147B E00015,1999,35,3,AV,Y,SHELBY COUNTY
090071  00028,1972,25,2,FR,Y,MEMPHIS
090075  00018,2008,25,3,FR,NA,MEMPHIS
D0147A D00097,1997,30,3,AV,Y,SHELBY COUNTY
086015 A00069,1979,35,3,GD,Y,MEMPHIS
086009  00002,1970,30,3,FR,Y,MEMPHIS
D0147B E00016,1998,35,3,AV,N,SHELBY COUNTY
086014  00074,1971,30,3,FR,Y,MEMPHIS
090058  00107,1981,30,2,VP,Y,MEMPHIS
D0147B E00017,1999,35,3,AV,NA,SHELBY COUNTY
086015 A00076,1985,35,4,GD,Y,MEMPHIS
090058  00104,1985,30,3,FR,Y,MEMPHIS
D0147B E00018,1999,35,3,AV,NA,SHELBY COUNTY
090058  00183,1974,30,3,FR,Y,MEMPHIS
090065  00020,1974,30,2,FR,Y,MEMPHIS
090058  00089,1980,30,3,FR,Y,MEMPHIS
086006  00018,1968,30,3,FR,Y,MEMPHIS
D0147A E00003,1999,30,3,GD,NA,SHELBY COUNTY
090071  00054,1973,25,3,FR,Y,MEMPHIS
D0147B E00020,1999,35,3,AV,Y,SHELBY COUNTY
086007  00010,1971,30,3,FR,Y,MEMPHIS
090076  00066,2006,30,3,FR,NA,MEMPHIS
090076  00052,2003,25,3,FR,NA,MEMPHIS
D0147B E00021,1999,35,3,AV,N,SHELBY COUNTY
086006  00017,1971,25,3,FR,Y,MEMPHIS
D0147B E00022,1998,35,3,AV,Y,SHELBY COUNTY
086006  00015,1970,30,3,FR,Y,MEMPHIS
090066  00015,1974,30,3,FR,Y,MEMPHIS
090067  00010,1971,30,3,FR,Y,MEMPHIS
D0147A D00050,1998,30,3,AV,NA,SHELBY COUNTY
D0147B D00020,1995,35,3,AV,NA,SHELBY COUNTY
086006  00014,1970,30,3,FR,Y,MEMPHIS
090068  00020,1971,30,3,FR,Y,MEMPHIS
090071  00040,1972,25,3,FR,Y,MEMPHIS
090069  00014,1972,30,3,FR,Y,MEMPHIS
090068  00019,1971,30,3,FR,Y,MEMPHIS
086006  00013,1970,30,3,FR,Y,MEMPHIS
090058  00109,1980,30,3,FR,Y,MEMPHIS
086008  00018,1970,30,3,FR,Y,MEMPHIS
086015 A00087,1987,35,3,AV,NA,MEMPHIS
D0147A D00049,1996,30,3,GD,Y,SHELBY COUNTY
090058  00225,1940,35,3,AV,Y,MEMPHIS
086006  00010,1971,30,3,FR,Y,MEMPHIS
086008  00003,1969,30,2,FR,Y,MEMPHIS
090068  00012,1973,30,3,FR,Y,MEMPHIS
090076  00065,1974,30,2,FR,Y,MEMPHIS
086009  00018,1969,30,3,FR,Y,MEMPHIS
D0147B D00006,1996,35,3,AV,Y,SHELBY COUNTY
090071  00025,1972,25,3,FR,Y,MEMPHIS
D0147B D00009,1995,35,3,GD,Y,SHELBY COUNTY
090068  00013,1972,30,3,FR,Y,MEMPHIS
090068  00018,1971,30,3,FR,Y,MEMPHIS
086009  00003,1970,30,2,FR,Y,MEMPHIS
D0147   00206,1948,20,2,FR,Y,SHELBY COUNTY
D0147A D00004,1998,30,3,AV,Y,SHELBY COUNTY
090071  00066,1972,25,3,AV,Y,MEMPHIS
090058  00092,1930,25,3,PR,Y,MEMPHIS
086015 A00068,1979,35,3,GD,Y,MEMPHIS
D0147A E00004,2000,30,3,AV,Y,SHELBY COUNTY
086014  00073,1970,30,3,FR,Y,MEMPHIS
086015 A00096,1984,35,3,GD,Y,MEMPHIS
086007  00009,1972,30,3,FR,Y,MEMPHIS
D0147B D00002,1995,35,3,AV,Y,SHELBY COUNTY
D0147B E00023,1998,35,3,AV,N,SHELBY COUNTY
086015 A00092,1981,35,3,GD,Y,MEMPHIS
086015 A00077,1979,35,3,GD,Y,MEMPHIS
090076  00064,2008,25,3,FR,NA,MEMPHIS
090071  00014,1972,25,3,FR,Y,MEMPHIS
086015 A00067,1987,35,3,GD,Y,MEMPHIS
090069  00013,1972,30,3,FR,Y,MEMPHIS
090067  00018,1972,30,3,FR,Y,MEMPHIS
086006  00012,1970,25,3,FR,Y,MEMPHIS
090071  00039,1972,25,3,FR,Y,MEMPHIS
090069  00021,1992,30,3,FR,NA,MEMPHIS
D0147B C00017,1995,35,3,AV,NA,SHELBY COUNTY
D0147A E00087,1999,30,3,AV,NA,SHELBY COUNTY
D0147A D00096,1999,30,3,AV,NA,SHELBY COUNTY
D0147B E00014,1999,35,3,AV,Y,SHELBY COUNTY
086015 A00005,1981,35,3,GD,Y,MEMPHIS
090071  00029,1972,25,3,FR,Y,MEMPHIS
D0147A D00061,1998,30,3,AV,NA,SHELBY COUNTY
090076  00054,1974,30,3,PR,Y,MEMPHIS
090058  00224,1966,30,3,FR,Y,MEMPHIS
090071  00065,1972,25,3,AV,Y,MEMPHIS
090076  00055,1997,25,3,AV,Y,MEMPHIS
090070  00001,1974,30,3,FR,Y,MEMPHIS
090070  00002,1974,30,3,FR,Y,MEMPHIS
086015 A00009,1986,35,3,GD,Y,MEMPHIS
090076  00063,1974,25,4,FR,Y,MEMPHIS
086008  00017,1970,30,3,FR,Y,MEMPHIS
086008  00004,1969,30,3,FR,Y,MEMPHIS
090071  00056,1973,25,3,FR,Y,MEMPHIS
090070  00003,1974,30,3,FR,Y,MEMPHIS
086006  00011,1970,25,3,FR,Y,MEMPHIS
D0147A D00048,1998,30,3,AV,N,SHELBY COUNTY
086009  00017,1969,30,3,FR,Y,MEMPHIS
090071  00015,1972,25,3,FR,Y,MEMPHIS
086015 A00088,2005,35,3,GD,NA,MEMPHIS
086009  00004,1970,30,3,FR,Y,MEMPHIS
D0147B D00015,1995,35,3,AV,NA,SHELBY COUNTY
090058  00185,1974,30,3,FR,Y,MEMPHIS
D0147A D00095,1998,30,3,AV,Y,SHELBY COUNTY
D0147B E00039,1998,35,3,AV,N,SHELBY COUNTY
086007  00008,1971,30,3,FR,Y,MEMPHIS
D0147B D00014,1996,35,3,AV,NA,SHELBY COUNTY
090067  00012,1971,30,3,FR,Y,MEMPHIS
090071  00064,1972,25,3,FR,Y,MEMPHIS
D0147A D00062,1998,30,3,AV,Y,SHELBY COUNTY
090076  00062,1974,25,3,FR,Y,MEMPHIS
D0147B E00040,2000,35,3,AV,N,SHELBY COUNTY
090076  00070,1973,25,3,FR,Y,MEMPHIS
086007  00005,1971,25,3,FR,Y,MEMPHIS
090069  00022,1996,30,3,AV,Y,MEMPHIS
D0147B E00013,1999,35,3,AV,Y,SHELBY COUNTY
090071  00024,1972,25,3,FR,Y,MEMPHIS
D0147B E00041,1999,35,3,AV,N,SHELBY COUNTY
D0147B D00008,1996,35,3,AV,Y,SHELBY COUNTY
090070  00004C,1974,30,3,FR,Y,MEMPHIS
D0147A E00086,1999,30,3,AV,Y,SHELBY COUNTY
086015 A00098,2005,35,3,GD,NA,MEMPHIS
D0147B E00042,1999,35,3,AV,Y,SHELBY COUNTY
D0147A D00006,1998,30,3,AV,Y,SHELBY COUNTY
086015 A00006,1983,35,3,GD,Y,MEMPHIS
090069  00010,1972,30,3,FR,Y,MEMPHIS
D0147B E00043,1998,35,3,AV,Y,SHELBY COUNTY
D0147B D00007,1996,35,3,AV,Y,SHELBY COUNTY
090058  00095,1980,30,3,FR,Y,MEMPHIS
090058  00097,1981,30,3,AV,Y,MEMPHIS
090058  00099,1981,30,3,FR,Y,MEMPHIS
090069  00002,1972,30,3,FR,Y,MEMPHIS
D0147A D00047,1997,30,3,AV,Y,SHELBY COUNTY
090076  00061,1997,25,3,FR,Y,MEMPHIS
090076  00071,1973,25,3,FR,Y,MEMPHIS
090071  00016,1972,25,3,FR,Y,MEMPHIS
D0147B C00015,1993,40,3,GD,NA,SHELBY COUNTY
D0147A D00094,1998,30,3,AV,Y,SHELBY COUNTY
090058  00101,1993,30,3,FR,NA,MEMPHIS
086005  00008,1971,30,3,FR,Y,MEMPHIS
086008  00005,1969,30,3,FR,Y,MEMPHIS
090070  00005C,1974,30,3,FR,Y,MEMPHIS
090071  00037,1972,25,3,FR,Y,MEMPHIS
D0147B E00024,1999,35,3,AV,Y,SHELBY COUNTY
D0147A E00006,1998,30,3,AV,Y,SHELBY COUNTY
D0147B C00016,1996,35,3,AV,Y,SHELBY COUNTY
086005  00009,1970,30,3,FR,Y,MEMPHIS
D0147A D00063,1998,30,3,AV,Y,SHELBY COUNTY
D0147   00214,1955,30,3,FR,Y,SHELBY COUNTY
086015 A00007,1979,35,3,GD,Y,MEMPHIS
090069  00003,1972,30,3,FR,Y,MEMPHIS
086009  00016,1970,30,3,FR,Y,MEMPHIS
090069  00012,1972,30,3,FR,Y,MEMPHIS
D0147A D00007,1998,30,3,AV,Y,SHELBY COUNTY
090058  00186C,2004,30,3,FR,NA,MEMPHIS
086007  00007,1970,30,3,FR,Y,MEMPHIS
090069  00004,1972,30,3,FR,Y,MEMPHIS
086005  00012,1971,30,3,FR,Y,MEMPHIS
086009  00005,1970,30,3,FR,Y,MEMPHIS
D0147B E00012,1999,35,3,AV,Y,SHELBY COUNTY
090069  00005,1971,30,3,FR,Y,MEMPHIS
090069  00008,1971,30,3,FR,Y,MEMPHIS
090076  00072,1973,25,3,FR,Y,MEMPHIS
086015 A00091,1980,35,3,GD,Y,MEMPHIS
090070  00011C,1979,25,3,FR,Y,MEMPHIS
D0147A E00085,1998,30,3,AV,Y,SHELBY COUNTY
090067  00013C,1971,30,3,FR,Y,MEMPHIS
090069  00007,1971,30,3,FR,Y,MEMPHIS
090070  00006C,1974,30,3,FR,Y,MEMPHIS
D0147A D00046,1998,30,3,AV,Y,SHELBY COUNTY
090070  00010C,1979,30,3,AV,Y,MEMPHIS
090071  00062,1972,25,3,FR,Y,MEMPHIS
090069  00011,1972,30,3,FR,Y,MEMPHIS
D0147B C00009,1995,35,3,AV,Y,SHELBY COUNTY
090071  00034,1972,25,3,FR,Y,MEMPHIS
D0147A D00093,1998,30,3,AV,Y,SHELBY COUNTY
D0147B E00038,2000,35,3,AV,NA,SHELBY COUNTY
090071  00031,1972,25,3,FR,Y,MEMPHIS
D0147A D00064,1997,30,3,AV,Y,SHELBY COUNTY
D0147B E00036,1999,35,3,AV,Y,SHELBY COUNTY
090076  00073,1973,25,2,FR,Y,MEMPHIS
090076  00059,2008,25,3,FR,NA,MEMPHIS
D0147A D00008,1998,30,3,AV,Y,SHELBY COUNTY
D0147B E00035,1999,35,3,AV,NA,SHELBY COUNTY
090067  00015C,1971,30,3,AV,Y,MEMPHIS
090069  00001C,1971,30,3,FR,Y,MEMPHIS
086008  00015,1970,30,3,FR,Y,MEMPHIS
090074  00010,1973,30,3,FR,Y,MEMPHIS
086008  00006,1970,30,3,FR,Y,MEMPHIS
D0147B E00025,1999,35,3,AV,N,SHELBY COUNTY
090071  00022,1973,25,3,AV,Y,MEMPHIS
090067  00014C,1971,30,3,FR,Y,MEMPHIS
086009  00015,1970,30,3,FR,Y,MEMPHIS
090071  00061,1972,25,3,FR,Y,MEMPHIS
090070  00009C,1979,25,3,FR,Y,MEMPHIS
D0147B D00024,1995,35,3,AV,NA,SHELBY COUNTY
086005  00014,1971,30,3,FR,NA,MEMPHIS
090076  00057,2004,25,3,FR,NA,MEMPHIS
D0147A E00084,1998,30,3,AV,Y,SHELBY COUNTY
086009  00006,1970,30,3,FR,Y,MEMPHIS
D0147B D00025,1996,35,3,AV,Y,SHELBY COUNTY
D0147A D00092,1998,30,3,AV,Y,SHELBY COUNTY
090076  00074,1973,25,3,GD,Y,MEMPHIS
086014  00070,1970,30,3,PR,Y,MEMPHIS
086020  00006,1967,30,3,FR,Y,MEMPHIS
D0147B D00026,1995,35,3,AV,NA,SHELBY COUNTY
D0147B E00045,1999,35,3,AV,N,SHELBY COUNTY
D0147B D00027,1995,35,3,AV,NA,SHELBY COUNTY
D0147A D00065,1998,30,3,AV,Y,SHELBY COUNTY
090074  00012,1973,25,2,FR,Y,MEMPHIS
086001 A00112,2004,30,3,FR,NA,MEMPHIS
090071  00019,1973,25,3,FR,Y,MEMPHIS
090070  00008C,1971,30,3,FR,Y,MEMPHIS
D0147B D00028,1995,35,3,AV,NA,SHELBY COUNTY
090071  00018,1972,25,3,FR,Y,MEMPHIS
086015 A00101,1988,30,3,GD,Y,MEMPHIS
090074  00009,1973,25,3,FR,Y,MEMPHIS
D0147B D00029,1995,35,3,AV,NA,SHELBY COUNTY
D0147A D00009,1998,30,3,AV,NA,SHELBY COUNTY
D0147B D00030,1995,35,3,AV,NA,SHELBY COUNTY
090071  00033,1972,25,3,FR,Y,MEMPHIS
D0147B C00008,1995,35,3,AV,Y,SHELBY COUNTY
D0147B D00031,1995,35,3,AV,NA,SHELBY COUNTY
090071  00020,1972,25,1,PR,Y,MEMPHIS
086005  00015,1971,30,3,AV,Y,MEMPHIS
086002  00004,1971,35,3,FR,Y,MEMPHIS
086020  00001,1966,30,3,FR,Y,MEMPHIS
D0147B C00001,1993,35,3,AV,NA,SHELBY COUNTY
090076  00075,1973,25,3,AV,Y,MEMPHIS
D0147A D00044,1998,30,3,AV,Y,SHELBY COUNTY
D0147   00505,1933,25,3,FR,Y,SHELBY COUNTY
086008  00014,1970,30,3,AV,Y,MEMPHIS
086001  00007,1971,30,3,FR,Y,MEMPHIS
D0147A D00091,1997,30,3,AV,NA,SHELBY COUNTY
090071  00059,1973,25,3,FR,Y,MEMPHIS
090074  00013,1973,25,1,VP,Y,MEMPHIS
D0147A E00008,2000,30,3,AV,Y,SHELBY COUNTY
086005  00016,1970,30,3,FR,Y,MEMPHIS
D0147B C00003,1995,35,3,AV,Y,SHELBY COUNTY
086003  00004,1973,30,3,FR,Y,MEMPHIS
090058  00214,1950,25,3,PR,Y,MEMPHIS
086008  00007,1970,30,3,FR,Y,MEMPHIS
D0147B C00004,1996,30,3,AV,Y,SHELBY COUNTY
090071  00060,1972,25,3,FR,Y,MEMPHIS
086003  00007,1972,30,3,FR,Y,MEMPHIS
D0147B E00046,1999,35,3,AV,Y,SHELBY COUNTY
D0147A E00083,1999,30,3,AV,Y,SHELBY COUNTY
086001 A00005,1979,25,3,FR,Y,MEMPHIS
086003  00008,1973,35,3,FR,Y,MEMPHIS
086005  00018,1970,30,3,FR,Y,MEMPHIS
D0147B E00034,1999,35,3,AV,N,SHELBY COUNTY
086009  00014,1970,30,3,FR,Y,MEMPHIS
086003  00009,1973,35,3,FR,Y,MEMPHIS
086005  00019,1970,30,3,FR,Y,MEMPHIS
086003  00010,1972,35,3,FR,Y,MEMPHIS
086001 A00111,2004,30,3,FR,NA,MEMPHIS
086009  00007,1970,30,3,FR,Y,MEMPHIS
090076  00076,1973,25,3,FR,Y,MEMPHIS
086014  00069,1970,30,3,FR,Y,MEMPHIS
086005  00020,1970,25,3,FR,Y,MEMPHIS
090074  00007,1973,25,2,PR,Y,MEMPHIS
090074  00031,1973,25,3,FR,Y,MEMPHIS
086001  00008,1972,30,3,FR,Y,MEMPHIS
D0147A D00043,1998,30,3,AV,N,SHELBY COUNTY
086005  00028,1970,25,3,FR,Y,MEMPHIS
D0147B E00027,1999,35,3,AV,N,SHELBY COUNTY
090074  00014,1973,25,3,FR,Y,MEMPHIS
086001 A00006,1979,25,3,FR,Y,MEMPHIS
D0147B C00007,1993,35,3,AV,Y,SHELBY COUNTY
D0147B E00009,1999,35,3,AV,N,SHELBY COUNTY
D0147A D00067,1997,30,3,GD,Y,SHELBY COUNTY
090058  00220,1963,25,3,AV,Y,MEMPHIS
090076  00077,1973,25,3,AV,Y,MEMPHIS
086008  00013,1970,30,3,FR,Y,MEMPHIS
D0147A D00011,1998,30,3,AV,Y,SHELBY COUNTY
090058  00213,1908,20,2,FR,Y,MEMPHIS
090074  00006,1973,25,2,FR,Y,MEMPHIS
086003  00012,1946,30,3,FR,Y,MEMPHIS
086001 A00079,1980,25,3,FR,Y,MEMPHIS
086001  00009,1972,30,3,FR,Y,MEMPHIS
086008  00008,1970,30,3,FR,Y,MEMPHIS
D0147A E00082,1999,30,3,AV,Y,SHELBY COUNTY
090074  00032,1973,25,3,AV,Y,MEMPHIS
D0147B E00033,1998,35,3,AV,NA,SHELBY COUNTY
086005  00027,1970,25,3,FR,Y,MEMPHIS
086001 A00007,1979,25,3,AV,Y,MEMPHIS
D0147A D00042,1998,30,3,AV,Y,SHELBY COUNTY
086009  00013,1970,30,3,AV,Y,MEMPHIS
086001 A00110,2004,30,3,FR,NA,MEMPHIS
090074  00015,1973,25,3,FR,Y,MEMPHIS
090074  00030,1973,25,3,FR,Y,MEMPHIS
086009  00008,1970,30,3,FR,Y,MEMPHIS
086014  00068,1970,30,3,FR,Y,MEMPHIS
D0147A D00089,1998,30,3,FR,Y,SHELBY COUNTY
D0156V A00014,1990,30,3,AV,NA,SHELBY COUNTY
D0147B E00028,1999,35,3,AV,N,SHELBY COUNTY
D0147B E00032,2000,35,3,AV,N,SHELBY COUNTY
D0147B E00008,1998,35,3,AV,Y,SHELBY COUNTY
D0147A D00068,1999,30,3,AV,Y,SHELBY COUNTY
090076  00078,1973,25,3,FR,Y,MEMPHIS
D0147B E00031,2000,35,3,AV,N,SHELBY COUNTY
D0156V A00016,1989,30,3,AV,Y,SHELBY COUNTY
090072  00013,1972,25,3,FR,Y,MEMPHIS
090072  00002,1972,25,3,FR,Y,MEMPHIS
D0156V A00018,1990,30,3,AV,NA,SHELBY COUNTY
D0147A E00010,1998,30,3,AV,N,SHELBY COUNTY
090076  00118,1951,30,3,FR,Y,MEMPHIS
086021  00026,1967,30,3,FR,Y,MEMPHIS
090074  00004,1973,25,3,FR,Y,MEMPHIS
D0147A E00081,1998,30,3,AV,N,SHELBY COUNTY
090072  00012,1972,25,3,FR,Y,MEMPHIS
086008  00012,1970,30,3,FR,Y,MEMPHIS
090072  00001,1972,25,3,FR,Y,MEMPHIS
086001 A00077,1977,25,2,FR,Y,MEMPHIS
D0147A D00088,1998,30,3,AV,Y,SHELBY COUNTY
086005  00023,1970,25,3,FR,Y,MEMPHIS
D0147B E00007,1998,35,3,AV,N,SHELBY COUNTY
090074  00016,1973,25,3,AV,Y,MEMPHIS
086008  00009,1968,30,3,FR,Y,MEMPHIS
086005  00022,1970,25,3,FR,Y,MEMPHIS
086001 A00009,1979,30,3,AV,Y,MEMPHIS
D0147A D00069,1997,30,3,AV,Y,SHELBY COUNTY
090074  00033,1973,25,3,FR,Y,MEMPHIS
090072  00011,1972,25,3,FR,Y,MEMPHIS
086005  00021,1970,30,3,FR,Y,MEMPHIS
086001 A00109,2004,30,2,FR,NA,MEMPHIS
086009  00012,1968,30,3,FR,Y,MEMPHIS
090074  00029,1973,25,3,FR,Y,MEMPHIS
086001 A00081,1978,25,3,PR,Y,MEMPHIS
090076  00079,1973,25,3,FR,Y,MEMPHIS
086003  00031,1972,35,3,FR,Y,MEMPHIS
D0156V A00013,1989,30,3,AV,Y,SHELBY COUNTY
D0147A D00013,1998,30,3,GD,Y,SHELBY COUNTY
086009  00009,1971,30,3,FR,Y,MEMPHIS
090076 A00060,2019,30,3,FR,NA,MEMPHIS
086014  00067,1969,30,3,FR,Y,MEMPHIS
090074  00003,1973,25,3,FR,Y,MEMPHIS
086003  00029,1972,35,3,FR,Y,MEMPHIS
086003  00028,1972,35,3,FR,Y,MEMPHIS
086021  00025,1965,30,3,FR,Y,MEMPHIS
D0147B E00006,1999,35,3,AV,Y,SHELBY COUNTY
086003  00027,1972,35,3,FR,Y,MEMPHIS
D0147A D00040,1999,30,3,AV,Y,SHELBY COUNTY
086001 A00010,1979,25,3,FR,Y,MEMPHIS
086019  00002,1965,30,3,FR,Y,MEMPHIS
D0147A D00087,1998,30,3,AV,Y,SHELBY COUNTY
D0147A D00070,1998,30,3,AV,Y,SHELBY COUNTY
D0147A E00080,1998,30,3,AV,N,SHELBY COUNTY
090072  00015,1972,25,3,FR,Y,MEMPHIS
D0156V A00022,1990,30,3,AV,NA,SHELBY COUNTY
D0156V A00019,1990,30,3,AV,NA,SHELBY COUNTY
090074  00044,1973,25,3,FR,Y,MEMPHIS
087078  00012C,1958,30,3,FR,Y,MEMPHIS
