PARCELID,YRBLT,GRADE,COND,CDU,USER1,TAXDIST
074098  00006,1968,30,3,FR,Y,MEMPHIS
074001  00046,1966,30,3,FR,Y,MEMPHIS
073022  00217,1959,30,3,FR,Y,MEMPHIS
074098  00001,1966,30,3,FR,Y,MEMPHIS
074099  00003,1966,30,3,FR,Y,MEMPHIS
073022 A00002,1961,30,3,FR,Y,MEMPHIS
074062  00017,1965,30,3,FR,Y,MEMPHIS
074100  00001,1966,30,3,PR,Y,MEMPHIS
074062  00007,1965,30,3,FR,Y,MEMPHIS
074098  00042,1966,30,3,FR,Y,MEMPHIS
074098  00017,1966,30,3,FR,Y,MEMPHIS
074098  00018,1966,30,3,FR,Y,MEMPHIS
073022 A00006,1967,30,3,FR,Y,MEMPHIS
073022 A00007,1961,30,3,FR,Y,MEMPHIS
073022 A00008,1967,30,3,FR,Y,MEMPHIS
074001  00044,1964,35,3,FR,Y,MEMPHIS
074098  00019,1966,30,3,FR,Y,MEMPHIS
074062  00008,1965,30,3,FR,Y,MEMPHIS
073022 A00016,1967,30,3,FR,Y,MEMPHIS
074100  00006,1966,30,3,FR,Y,MEMPHIS
074001  00082,1966,30,3,FR,Y,MEMPHIS
073022 B00002,1968,30,2,FR,Y,MEMPHIS
073022 B00003,1968,30,3,AV,Y,MEMPHIS
073023  00002,1959,30,3,FR,Y,MEMPHIS
073022 B00005,1968,30,3,FR,Y,MEMPHIS
073023  00004,1960,30,3,FR,Y,MEMPHIS
073022 B00010,1967,30,3,FR,Y,MEMPHIS
073023  00007,1959,30,3,FR,Y,MEMPHIS
073023  00011,1960,30,3,FR,Y,MEMPHIS
073022 B00017,1967,30,3,FR,Y,MEMPHIS
073022 A00034,1967,30,3,FR,Y,MEMPHIS
073022 A00032,1971,30,3,FR,Y,MEMPHIS
074089 C00050,1973,30,3,FR,NA,MEMPHIS
074099  00007,1966,30,3,FR,Y,MEMPHIS
074099  00006,1966,30,3,FR,Y,MEMPHIS
074089 C00052,1973,30,3,FR,NA,MEMPHIS
074089 C00001,1973,30,3,FR,NA,MEMPHIS
074089 C00053,1973,30,3,FR,NA,MEMPHIS
074089 C00055,1973,30,3,FR,NA,MEMPHIS
074001  00042,1964,30,3,FR,Y,MEMPHIS
074099  00024,1968,30,3,FR,Y,MEMPHIS
074089 C00002,1973,30,3,FR,NA,MEMPHIS
074062  00020,1965,30,3,FR,Y,MEMPHIS
073022 A00029,1967,30,3,FR,Y,MEMPHIS
074098  00025,1966,30,3,FR,Y,MEMPHIS
073022 A00027,1967,30,3,FR,Y,MEMPHIS
074089 C00003,1973,30,3,FR,NA,MEMPHIS
073023  00022,1959,30,3,FR,Y,MEMPHIS
074089 C00004,1973,30,3,FR,NA,MEMPHIS
073023  00020,1958,30,3,FR,Y,MEMPHIS
074098  00021,1966,30,3,FR,Y,MEMPHIS
073022 A00019,1967,30,3,FR,Y,MEMPHIS
073023  00019,1958,30,3,FR,Y,MEMPHIS
073022 B00036,1967,30,3,FR,Y,MEMPHIS
073022 B00035,1967,30,3,FR,Y,MEMPHIS
073022 B00034,1967,30,3,FR,Y,MEMPHIS
073023  00014,1958,30,3,FR,Y,MEMPHIS
073022 B00032,1967,30,3,FR,Y,MEMPHIS
073022 B00031,1967,30,0,FR,Y,MEMPHIS
074089 C00006,1973,30,3,FR,NA,MEMPHIS
074062  00026,1965,30,3,FR,Y,MEMPHIS
074001  00085,1969,30,3,FR,Y,MEMPHIS
073022 B00028,1967,30,3,PR,Y,MEMPHIS
074089 C00044,1973,30,3,FR,NA,MEMPHIS
073022 B00022,1967,30,3,FR,Y,MEMPHIS
074062  00024,1961,30,3,FR,Y,MEMPHIS
074062  00013,1964,30,3,FR,Y,MEMPHIS
074089 C00047,1973,30,3,FR,NA,MEMPHIS
073022  00263,1966,30,3,FR,Y,MEMPHIS
073022 B00020,1967,30,3,FR,Y,MEMPHIS
074089 C00008,1973,30,3,FR,NA,MEMPHIS
073022  00264,1966,30,3,FR,Y,MEMPHIS
073022  00267,1966,30,3,FR,Y,MEMPHIS
073022  00272,1966,30,3,FR,Y,MEMPHIS
074098  00031,1966,30,3,FR,Y,MEMPHIS
073022  00274,1966,30,3,FR,Y,MEMPHIS
074098  00035,1966,30,3,FR,Y,MEMPHIS
074098  00036,1966,30,3,FR,Y,MEMPHIS
073022  00275,1966,30,3,FR,Y,MEMPHIS
073022  00276,1966,30,3,FR,Y,MEMPHIS
074098  00038,1966,30,3,FR,Y,MEMPHIS
074098  00029,1965,30,3,FR,Y,MEMPHIS
073022 C00001,1967,30,3,FR,Y,MEMPHIS
074001  00037,1965,35,3,AV,Y,MEMPHIS
073022 C00006,1967,30,3,FR,Y,MEMPHIS
073022 C00008,1967,30,3,FR,Y,MEMPHIS
073022 C00011,1967,30,3,FR,Y,MEMPHIS
073022 C00013,1967,30,3,FR,Y,MEMPHIS
073022 C00014,1967,30,3,FR,Y,MEMPHIS
074100  00011,1968,30,3,FR,Y,MEMPHIS
073022 C00017,1967,30,3,FR,Y,MEMPHIS
074063  00009,1965,30,3,FR,Y,MEMPHIS
073025  00002,1958,30,2,FR,Y,MEMPHIS
074089 C00036,1973,30,3,FR,NA,MEMPHIS
074089 C00019,1973,30,3,FR,NA,MEMPHIS
074089 C00018,1973,30,3,FR,NA,MEMPHIS
074089 C00035,1973,30,3,FR,NA,MEMPHIS
074063  00008,1965,30,3,FR,Y,MEMPHIS
074089 C00016,1973,30,3,FR,NA,MEMPHIS
074089 C00015,1973,30,3,FR,NA,MEMPHIS
073024  00002,1957,30,3,FR,Y,MEMPHIS
074089 C00014,1973,30,3,FR,NA,MEMPHIS
074089 C00012,1973,30,3,FR,NA,MEMPHIS
073024  00003,1957,30,3,FR,Y,MEMPHIS
073024  00005,1958,30,3,FR,Y,MEMPHIS
073022  00297,1966,30,3,FR,Y,MEMPHIS
074063  00005,1966,30,3,AV,Y,MEMPHIS
073022  00290,1968,30,3,FR,Y,MEMPHIS
074063  00003,1966,30,3,AV,Y,MEMPHIS
073022  00288,1966,30,3,FR,Y,MEMPHIS
074063  00002,1961,30,3,FR,Y,MEMPHIS
074100  00031,1966,30,3,FR,Y,MEMPHIS
074097  00001,1966,30,4,FR,Y,MEMPHIS
073022  00281,1966,30,3,FR,Y,MEMPHIS
074097  00007,1966,30,3,FR,Y,MEMPHIS
074001  00110,1966,30,3,FR,Y,MEMPHIS
074001  00107,1966,30,3,FR,Y,MEMPHIS
073022 C00035,1967,30,3,FR,Y,MEMPHIS
073022 C00033,1966,30,3,FR,Y,MEMPHIS
074001  00104,1967,30,3,FR,Y,MEMPHIS
073022 C00030,1966,30,3,FR,Y,MEMPHIS
073022 C00028,1966,30,3,FR,Y,MEMPHIS
074090 A00270,1973,25,3,FR,NA,MEMPHIS
074090 A00274,1973,25,3,FR,NA,MEMPHIS
074090 A00267,1973,25,3,FR,NA,MEMPHIS
074090 A00320,1973,25,3,FR,NA,MEMPHIS
074001  00101,1965,30,3,FR,Y,MEMPHIS
073022 C00026,1966,30,3,FR,Y,MEMPHIS
074090 A00276,1973,25,3,FR,NA,MEMPHIS
073022 C00023,1967,30,3,FR,Y,MEMPHIS
074001  00097,1965,30,3,FR,Y,MEMPHIS
073025  00013,1956,30,3,FR,Y,MEMPHIS
073022  00202,1965,30,3,FR,Y,MEMPHIS
074090 A00268,1973,25,3,FR,NA,MEMPHIS
074090 A00272,1973,25,3,FR,NA,MEMPHIS
074001  00096,1965,30,3,FR,Y,MEMPHIS
074001  00095,1964,30,3,FR,Y,MEMPHIS
073022  00201,1965,30,3,FR,Y,MEMPHIS
074089 C00027,1973,30,3,AV,NA,MEMPHIS
074001  00094,1965,30,3,FR,Y,MEMPHIS
074001  00033,1964,30,3,FR,Y,MEMPHIS
073022  00199,1965,30,3,FR,Y,MEMPHIS
074001  00092,1964,30,3,FR,Y,MEMPHIS
074001  00034,1964,30,3,FR,Y,MEMPHIS
074090 A00262,1973,25,3,FR,NA,MEMPHIS
073022  00193,1965,30,3,FR,Y,MEMPHIS
074090 A00010,1973,25,3,FR,NA,MEMPHIS
074100  00030,1979,30,3,FR,NA,MEMPHIS
073022  00192,1965,30,3,FR,Y,MEMPHIS
073022  00164,1965,30,3,FR,Y,MEMPHIS
074090 A00006,1973,25,3,FR,NA,MEMPHIS
074089 C00029,1973,30,3,FR,NA,MEMPHIS
073022  00186,1965,30,3,FR,Y,MEMPHIS
074090 A00280,1973,25,3,FR,NA,MEMPHIS
074001  00032,1965,30,3,FR,Y,MEMPHIS
073022  00145,1966,30,3,FR,Y,MEMPHIS
074090 A00254,1973,25,3,FR,NA,MEMPHIS
074100  00024,1964,30,2,FR,Y,MEMPHIS
074089 C00030,1973,30,3,FR,NA,MEMPHIS
074090 A00013,1973,25,3,FR,NA,MEMPHIS
073022  00128,1965,30,3,FR,Y,MEMPHIS
074089  00074,1968,35,3,AV,Y,MEMPHIS
073022  00183,1966,30,3,FR,Y,MEMPHIS
074100  00020,1963,30,3,FR,Y,MEMPHIS
074090 A00257,1973,25,3,FR,NA,MEMPHIS
074089  00107,1971,35,3,AV,Y,MEMPHIS
074063  00021,1964,30,3,FR,Y,MEMPHIS
074090 A00314,1973,25,3,FR,NA,MEMPHIS
073022  00178,1966,30,3,FR,Y,MEMPHIS
074090 A00018,1973,25,3,FR,NA,MEMPHIS
073022  00175,1966,30,3,FR,Y,MEMPHIS
074090 A00021,1973,25,3,FR,NA,MEMPHIS
074097  00022,1963,30,3,FR,Y,MEMPHIS
073022  00174,1966,30,3,FR,Y,MEMPHIS
074090 A00022,1973,25,3,FR,NA,MEMPHIS
074097  00016,1963,30,3,FR,Y,MEMPHIS
074089 C00032,1973,30,3,FR,NA,MEMPHIS
074090 A00313,1973,25,3,FR,NA,MEMPHIS
073022  00173,1966,30,3,FR,Y,MEMPHIS
074097  00021,1963,30,3,FR,Y,MEMPHIS
074097  00017,1963,30,3,FR,Y,MEMPHIS
073022  00092,1965,30,3,AV,Y,MEMPHIS
073022  00171,1966,30,3,FR,Y,MEMPHIS
074090 A00311,1973,25,3,FR,NA,MEMPHIS
074090 A00248,1973,25,3,FR,NA,MEMPHIS
074089  00105,1971,35,3,AV,Y,MEMPHIS
073022  00169,1966,30,3,FR,Y,MEMPHIS
073022  00090,1965,30,3,FR,Y,MEMPHIS
074090 A00285,1973,25,3,FR,NA,MEMPHIS
074090 A00023,1973,25,3,FR,NA,MEMPHIS
073022  00074,1965,30,3,FR,Y,MEMPHIS
074090 A00310,1973,25,3,FR,NA,MEMPHIS
074001  00113,1966,30,3,AV,Y,MEMPHIS
073022  00148,1965,30,3,FR,Y,MEMPHIS
074089  00108,1968,35,3,AV,Y,MEMPHIS
073047  00002,1965,30,3,FR,Y,MEMPHIS
074002  00005,1966,30,3,FR,Y,MEMPHIS
074090 A00289,1973,25,3,FR,NA,MEMPHIS
074002  00010,1966,30,3,FR,Y,MEMPHIS
074002  00012,1966,30,3,FR,Y,MEMPHIS
074089  00072,1968,35,3,AV,Y,MEMPHIS
073047  00010,1965,30,3,FR,Y,MEMPHIS
074090 A00030,1973,25,3,FR,NA,MEMPHIS
074002  00015,1965,30,3,FR,Y,MEMPHIS
074090 A00243,1973,25,3,FR,NA,MEMPHIS
074089  00104,1968,35,3,AV,Y,MEMPHIS
073022  00126,1965,30,3,FR,Y,MEMPHIS
073047  00015,1965,30,3,FR,Y,MEMPHIS
073047  00016,1965,30,3,FR,Y,MEMPHIS
074090 A00305,1973,25,3,FR,NA,MEMPHIS
074089  00083,1970,35,3,AV,Y,MEMPHIS
074090 A00242,1973,25,3,FR,NA,MEMPHIS
073022  00032,1965,30,3,FR,Y,MEMPHIS
073022  00031,1965,30,3,AV,Y,MEMPHIS
073025  00010,1956,30,3,FR,Y,MEMPHIS
073022  00029,1963,30,3,AV,Y,MEMPHIS
074001  00031,1964,30,3,FR,Y,MEMPHIS
073048  00004,1966,30,3,FR,Y,MEMPHIS
073022  00161,1965,30,3,FR,Y,MEMPHIS
073048  00005,1965,30,3,FR,Y,MEMPHIS
074002  00032,1966,30,3,AV,Y,MEMPHIS
073022  00075,1966,30,3,FR,Y,MEMPHIS
074090 A00236,1973,25,3,FR,NA,MEMPHIS
074090 A00293,1973,25,3,FR,NA,MEMPHIS
073022  00071,1965,30,3,FR,Y,MEMPHIS
073048  00011,1965,30,3,FR,Y,MEMPHIS
074001  00028,1965,30,3,FR,Y,MEMPHIS
073022  00143,1965,30,3,FR,Y,MEMPHIS
074065  00001,1965,30,3,FR,Y,MEMPHIS
074089  00103,1968,35,3,AV,Y,MEMPHIS
074090 A00233,1973,25,3,FR,NA,MEMPHIS
073047  00044,1962,30,0,UN,Y,MEMPHIS
074090 A00237,1973,25,3,FR,NA,MEMPHIS
074064  00008,1965,30,3,FR,Y,MEMPHIS
073047  00031,1963,30,3,FR,Y,MEMPHIS
074090 A00297,1973,25,3,FR,NA,MEMPHIS
074064  00006,1966,30,3,FR,Y,MEMPHIS
073047  00030,1963,30,3,FR,Y,MEMPHIS
074064  00004,1965,30,3,FR,Y,MEMPHIS
074064  00003,1965,30,3,FR,Y,MEMPHIS
073024  00011,1958,30,1,PR,Y,MEMPHIS
074002  00026,1966,30,3,FR,Y,MEMPHIS
074064  00002,1965,30,3,FR,Y,MEMPHIS
074064  00001,1964,30,3,FR,Y,MEMPHIS
074002  00025,1967,30,3,FR,Y,MEMPHIS
073047  00028,1963,30,3,FR,Y,MEMPHIS
073025  00009,1956,30,3,FR,Y,MEMPHIS
073047  00027,1963,30,3,AV,Y,MEMPHIS
074090 A00040,1973,25,3,FR,NA,MEMPHIS
074059  00001,1963,30,3,FR,Y,MEMPHIS
074059  00002,1962,30,3,FR,Y,MEMPHIS
074061  00004,1964,30,3,FR,Y,MEMPHIS
074002  00022,1965,30,3,FR,Y,MEMPHIS
074090 A00045,1973,25,3,FR,NA,MEMPHIS
074090 A00230,1973,25,3,FR,NA,MEMPHIS
074002  00021,1965,30,3,FR,Y,MEMPHIS
073047  00023,1963,30,3,AV,Y,MEMPHIS
074059  00004,1964,30,3,FR,Y,MEMPHIS
074002  00020,1965,30,3,GD,NA,MEMPHIS
074059  00005,1964,30,2,FR,Y,MEMPHIS
073047  00020,1963,30,4,AV,Y,MEMPHIS
074002  00019,1966,30,3,FR,Y,MEMPHIS
074059  00006,1963,30,3,FR,Y,MEMPHIS
074002  00018,1965,30,3,FR,Y,MEMPHIS
073047  00018,1963,30,3,FR,Y,MEMPHIS
074090 A00229,1973,25,3,FR,NA,MEMPHIS
074090 A00048,1973,25,3,FR,NA,MEMPHIS
073047  00032,1963,30,3,FR,Y,MEMPHIS
074090 A00224,1973,25,3,FR,NA,MEMPHIS
073022  00124,1965,30,3,FR,Y,MEMPHIS
074002  00017,1965,30,3,FR,Y,MEMPHIS
073048  00035,1964,30,3,FR,Y,MEMPHIS
074090 A00226,1973,25,3,FR,NA,MEMPHIS
073022  00039,1965,30,3,FR,Y,MEMPHIS
073048  00033,1964,30,3,AV,Y,MEMPHIS
073048  00032,1964,30,3,FR,Y,MEMPHIS
074090 A00051,1973,25,3,FR,NA,MEMPHIS
074090 A00142,1973,25,3,FR,NA,MEMPHIS
074058  00022,1963,30,2,FR,Y,MEMPHIS
074004  00035,1965,30,3,FR,Y,MEMPHIS
073047  00042,1962,30,1,VP,Y,MEMPHIS
074090 A00143,1973,25,3,FR,NA,MEMPHIS
074090 A00054,1973,25,3,FR,NA,MEMPHIS
074090 A00060,1973,25,3,FR,NA,MEMPHIS
074090 A00145,1973,25,3,FR,NA,MEMPHIS
073065  00002,1965,30,3,FR,Y,MEMPHIS
074064  00011,1964,30,3,FR,Y,MEMPHIS
073048  00026,1964,30,3,FR,Y,MEMPHIS
074059  00007,1964,30,3,FR,Y,MEMPHIS
074090 A00061,1973,25,3,FR,NA,MEMPHIS
074090 A00149,1973,25,3,FR,NA,MEMPHIS
074001  00024,1965,30,3,FR,Y,MEMPHIS
074090 A00215,1973,25,3,FR,NA,MEMPHIS
074001  00023,1964,30,3,FR,Y,MEMPHIS
074004  00037,1964,30,3,FR,Y,MEMPHIS
073022  00152,1965,30,3,FR,Y,MEMPHIS
074090 A00214,1973,25,3,FR,NA,MEMPHIS
074003  00003,1965,30,3,AV,Y,MEMPHIS
073022  00096,1965,30,3,FR,Y,MEMPHIS
074059  00011,1964,30,3,AV,Y,MEMPHIS
074001  00026,1965,30,3,FR,Y,MEMPHIS
074004  00034,1966,30,3,FR,Y,MEMPHIS
074003  00004,1965,30,3,FR,Y,MEMPHIS
074090 A00138,1973,25,3,FR,NA,MEMPHIS
074089  00113,1968,35,3,AV,Y,MEMPHIS
074059  00008,1964,30,3,AV,Y,MEMPHIS
074003  00007,1966,30,3,FR,Y,MEMPHIS
074003  00008,1966,30,3,FR,Y,MEMPHIS
073026  00006,1958,30,3,FR,Y,MEMPHIS
074090 A00065,1973,25,3,FR,NA,MEMPHIS
073046  00001,1963,30,3,FR,Y,MEMPHIS
074003  00009,1965,30,3,FR,Y,MEMPHIS
073026  00007,1958,30,3,FR,Y,MEMPHIS
074090 A00136,1973,25,3,FR,NA,MEMPHIS
074090 A00154,1973,25,3,AV,NA,MEMPHIS
074061  00008,1965,30,3,FR,NA,MEMPHIS
073026  00008,1958,30,3,FR,Y,MEMPHIS
073022  00116,1966,30,3,FR,Y,MEMPHIS
074003  00011,1964,30,3,FR,Y,MEMPHIS
074089  00065,1968,35,3,AV,Y,MEMPHIS
073026  00009,1958,30,3,FR,Y,MEMPHIS
074090 A00066,1973,25,3,FR,NA,MEMPHIS
073046  00007,1963,30,3,FR,Y,MEMPHIS
074003  00013,1965,30,3,FR,Y,MEMPHIS
073065  00029,1965,30,3,FR,Y,MEMPHIS
074090 A00067,1973,25,3,FR,NA,MEMPHIS
074001  00118,1967,30,3,FR,Y,MEMPHIS
074090 A00133,1973,25,3,FR,NA,MEMPHIS
074003  00032,1967,30,3,FR,Y,MEMPHIS
074090 A00157,1973,25,3,FR,NA,MEMPHIS
073046  00005,1963,30,3,FR,Y,MEMPHIS
074089  00068,1968,35,3,AV,Y,MEMPHIS
074089  00060,1967,35,4,AV,Y,MEMPHIS
073047  00034,1963,30,3,FR,Y,MEMPHIS
074090 A00202,1973,25,3,FR,NA,MEMPHIS
074090 A00199,1973,25,3,FR,NA,MEMPHIS
073049  00008,1963,30,3,FR,Y,MEMPHIS
074059  00027,1962,30,3,FR,Y,MEMPHIS
074090 A00159,1973,25,3,FR,NA,MEMPHIS
073048  00024,1964,30,3,FR,Y,MEMPHIS
074090 A00200,1973,25,3,FR,NA,MEMPHIS
074089  00114,1969,35,3,AV,Y,MEMPHIS
074089  00141,1972,35,3,AV,Y,MEMPHIS
074057  00005,1964,30,3,FR,Y,MEMPHIS
073046  00028,1963,30,3,FR,Y,MEMPHIS
074057  00006,1963,30,3,FR,Y,MEMPHIS
074003  00030,1967,30,3,FR,Y,MEMPHIS
074057  00007,1963,30,3,FR,Y,MEMPHIS
074089  00067,1968,35,3,AV,Y,MEMPHIS
074057  00008,1963,30,3,FR,Y,MEMPHIS
074090 A00079,1973,25,3,FR,NA,MEMPHIS
074003  00028,1967,30,3,FR,Y,MEMPHIS
074090 A00197,1973,25,3,FR,NA,MEMPHIS
074065  00007,1964,30,3,AV,Y,MEMPHIS
073022  00154,1965,30,3,FR,Y,MEMPHIS
074090 A00072,1973,25,3,FR,NA,MEMPHIS
074057  00012,1963,30,3,FR,NA,MEMPHIS
074057  00052,1963,30,3,FR,Y,MEMPHIS
074003  00016,1966,30,3,FR,Y,MEMPHIS
074003  00023,1965,30,3,FR,Y,MEMPHIS
073026  00015,1957,30,3,FR,Y,MEMPHIS
073022  00080,1965,30,3,FR,Y,MEMPHIS
073022  00100,1965,30,3,FR,Y,MEMPHIS
073022  00136,1964,30,3,FR,Y,MEMPHIS
074003  00022,1965,30,3,FR,Y,MEMPHIS
073022  00120,1965,30,3,FR,Y,MEMPHIS
074090 A00083,1973,25,3,FR,NA,MEMPHIS
074001  00019,1964,30,3,AV,Y,MEMPHIS
074090 A00194,1973,25,3,FR,NA,MEMPHIS
073026  00012,1958,30,3,AV,Y,MEMPHIS
073022  00118,1965,30,3,FR,Y,MEMPHIS
074090 A00190,1973,25,3,AV,NA,MEMPHIS
073049  00014,1964,30,3,FR,Y,MEMPHIS
074060  00001,1963,30,3,FR,Y,MEMPHIS
074060  00004,1963,30,3,FR,Y,MEMPHIS
074060  00005,1963,30,3,FR,NA,MEMPHIS
073047  00038,1962,30,3,FR,Y,MEMPHIS
074065  00008,1964,30,3,FR,NA,MEMPHIS
074090 A00185,1973,25,3,FR,NA,MEMPHIS
074090 A00182,1973,25,3,FR,NA,MEMPHIS
074090 A00188,1973,25,3,FR,NA,MEMPHIS
074090 A00189,1973,25,3,FR,NA,MEMPHIS
073022  00083,1965,30,3,FR,Y,MEMPHIS
074090 A00105,1973,25,3,FR,NA,MEMPHIS
073022  00081,1965,30,3,FR,Y,MEMPHIS
074089  00059,1968,35,3,AV,Y,MEMPHIS
073047  00036,1963,30,3,FR,Y,MEMPHIS
073049  00016,1964,30,3,FR,Y,MEMPHIS
