PARCELID,YRBLT,GRADE,COND,CDU,USER1,TAXDIST
B0156   00241,1923,30,3,AV,Y,BARTLETT
B0156L A00025,1955,30,3,AV,Y,BARTLETT
B0148   00624,1928,30,3,AV,Y,BARTLETT
B0150O D00057,2013,45,3,VG,NA,BARTLETT
B0150O D00062,2013,45,3,VG,NA,BARTLETT
B0150O D00067,2013,45,3,VG,NA,BARTLETT
B0150O D00066,2014,45,0,VG,NA,BARTLETT
B0150O D00065,2014,45,3,VG,NA,BARTLETT
B0150O D00064,2013,45,3,VG,NA,BARTLETT
B0150O D00063,2013,45,3,VG,NA,BARTLETT
B0150O B00030,2006,45,3,VG,NA,BARTLETT
B0150O D00037,2015,45,3,VG,NA,BARTLETT
B0150O D00025,2013,45,3,VG,NA,BARTLETT
B0159X B00036,1994,50,3,VG,NA,BARTLETT
L0159J C00023,1992,35,3,GD,Y,LAKELAND
B0149   00509,1983,35,3,GD,Y,BARTLETT
B0150Y A00007,2006,50,3,VG,NA,BARTLETT
B0157W K00009,1994,35,3,GD,Y,BARTLETT
B0158   00024,1953,30,3,GD,Y,BARTLETT
B0148   00882,1976,30,3,GD,Y,BARTLETT
B0148   00579,2020,35,3,GD,NA,BARTLETT
B0157J F00004,1983,30,3,AV,Y,BARTLETT
L0150I A00045,2002,45,3,VG,Y,LAKELAND
B0149   00886C,1996,40,3,GD,Y,BARTLETT
B0149T A00040,2016,45,3,VG,NA,BARTLETT
B0149T A00060,2016,45,3,VG,NA,BARTLETT
B0149T A00059,2016,45,3,VG,NA,BARTLETT
L0150G A00009,2006,55,3,EX,NA,LAKELAND
L0150G A00011,2006,60,3,EX,NA,LAKELAND
L0150G A00010,2006,60,3,EX,NA,LAKELAND
L0150G A00014,2006,60,3,EX,NA,LAKELAND
B0149S G00018,2000,35,3,GD,N,BARTLETT
B0150O A00031,2003,45,3,VG,NA,BARTLETT
B0149S G00024,2006,35,3,GD,NA,BARTLETT
B0149S G00023,2004,35,3,GD,NA,BARTLETT
B0149S G00021,2001,35,3,VG,Y,BARTLETT
B0149S G00022,2001,35,3,GD,Y,BARTLETT
B0149S G00019,2000,35,3,GD,N,BARTLETT
B0149S G00001,2003,35,3,GD,NA,BARTLETT
B0149S G00016,2000,35,3,GD,NA,BARTLETT
B0148   00826C,1970,40,3,GD,Y,BARTLETT
B0148X D00051,2015,40,4,VG,NA,BARTLETT
B0157W F00121,1991,30,3,AV,N,BARTLETT
B0159X B00037,1988,50,3,VG,Y,BARTLETT
B0157V D00034,1990,35,3,AV,NA,BARTLETT
L0150K B00004,2005,50,3,VG,NA,LAKELAND
B0157S F00010,1978,35,3,GD,Y,BARTLETT
B0165U A00077,1973,35,3,AV,Y,BARTLETT
B0157W F00119,1991,30,3,AV,Y,BARTLETT
L0150   00385,1995,40,3,AV,Y,LAKELAND
B0157S E00007,1979,35,3,VG,Y,BARTLETT
B0157F H00020,1993,35,3,GD,Y,BARTLETT
B0157M E00021,1994,40,3,GD,NA,BARTLETT
B0156K M00036,1986,35,3,AV,Y,BARTLETT
B0138A A00052,2014,40,3,GD,NA,BARTLETT
B0138A A00077,2016,40,3,GD,NA,BARTLETT
B0138A A00076,2013,40,3,GD,NA,BARTLETT
B0138A A00075,2014,40,3,GD,NA,BARTLETT
B0138A A00074,2016,40,3,GD,NA,BARTLETT
B0158   00448,1957,35,3,GD,Y,BARTLETT
B0157W G00053,1992,40,3,GD,NA,BARTLETT
L0159A C00026,2008,55,3,EX,NA,LAKELAND
L0159A C00004,2016,55,3,EX,NA,LAKELAND
L0150A E00004,2021,55,3,EX,NA,LAKELAND
L0150   00365C,1999,35,3,GD,N,LAKELAND
L0159V D00002,2003,45,3,VG,NA,LAKELAND
L0159V C00002,2003,45,3,VG,NA,LAKELAND
L0159V C00028,2004,45,3,VG,NA,LAKELAND
L0159V C00008,2003,45,3,VG,NA,LAKELAND
L0159V C00006,2003,45,3,VG,NA,LAKELAND
L0159V C00043,2004,45,3,VG,NA,LAKELAND
L0159V C00049,2004,45,3,VG,NA,LAKELAND
L0159V C00047,2003,45,3,VG,NA,LAKELAND
L0159V C00032,2004,45,3,VG,NA,LAKELAND
L0159V C00050,2004,45,3,VG,NA,LAKELAND
L0159V C00046,2003,45,3,VG,NA,LAKELAND
L0159V D00025,2003,45,3,VG,NA,LAKELAND
L0159V D00004,2004,45,3,VG,NA,LAKELAND
L0159V C00024,2004,45,3,VG,NA,LAKELAND
L0159V C00051,2004,45,3,VG,NA,LAKELAND
L0159V C00045,2004,45,3,VG,NA,LAKELAND
L0159V C00042,2005,45,3,VG,NA,LAKELAND
L0159V C00031,2004,45,3,VG,NA,LAKELAND
L0159V D00027,2003,45,3,VG,NA,LAKELAND
L0159V C00009,2003,45,3,VG,NA,LAKELAND
L0159V D00011,2003,45,3,VG,NA,LAKELAND
L0159V D00003,2004,45,3,VG,NA,LAKELAND
L0159V D00005,2005,45,3,VG,NA,LAKELAND
L0159V D00008,2003,45,3,VG,NA,LAKELAND
L0159V D00014,2003,45,3,VG,NA,LAKELAND
B0149S G00002,2005,35,3,GD,NA,BARTLETT
L0150I A00006,2003,45,3,VG,NA,LAKELAND
B0150O D00054,2014,45,3,VG,NA,BARTLETT
B0150O D00052,2014,45,3,VG,NA,BARTLETT
B0150O D00053,2014,45,3,VG,NA,BARTLETT
B0158   00389C,1955,35,3,GD,Y,BARTLETT
B0158L E00016,2017,40,3,GD,NA,BARTLETT
B0158   00247,1970,30,3,AV,Y,BARTLETT
B0157W F00118,1991,30,3,AV,Y,BARTLETT
B0158L E00014,2017,40,3,GD,NA,BARTLETT
B0158L E00015,2015,40,3,GD,NA,BARTLETT
B0158   00140,1951,30,3,AV,Y,BARTLETT
B0149V D00048,2004,35,3,VG,NA,BARTLETT
B0139   00178,1980,40,3,VG,Y,BARTLETT
B0139   00179,1976,40,3,GD,Y,BARTLETT
B0139   00185,1987,40,3,AV,Y,BARTLETT
B0139   00181,1980,35,3,GD,Y,BARTLETT
B0138   00087,1980,30,3,AV,Y,BARTLETT
B0139   00182,1988,40,3,GD,Y,BARTLETT
B0138C E00032,2004,40,3,GD,NA,BARTLETT
B0138B B00007,1998,35,3,GD,Y,BARTLETT
B0139D A00034,1985,45,3,VG,Y,BARTLETT
B0138B B00006,1999,35,3,GD,Y,BARTLETT
B0138B B00008,1999,35,3,GD,Y,BARTLETT
B0138B B00005,1999,35,3,GD,Y,BARTLETT
B0139  A00008,1973,40,3,GD,Y,BARTLETT
B0138B B00010,1999,35,3,GD,N,BARTLETT
B0139D A00012,1988,35,3,GD,Y,BARTLETT
B0138B B00011,1999,35,3,GD,NA,BARTLETT
L0150   00406,1986,35,3,GD,Y,LAKELAND
B0138B B00003,1998,35,3,GD,Y,BARTLETT
B0138B B00002,1998,35,3,GD,NA,BARTLETT
B0138B B00012,1999,35,3,GD,Y,BARTLETT
B0138B B00001,1998,35,3,GD,NA,BARTLETT
B0139D A00013,1983,35,3,GD,Y,BARTLETT
B0138B B00014,1999,35,3,GD,NA,BARTLETT
B0139  A00010,1976,35,3,GD,Y,BARTLETT
B0138B A00024,1998,35,3,GD,Y,BARTLETT
B0138B B00016,1999,35,3,GD,Y,BARTLETT
B0138B A00025,1997,35,3,GD,NA,BARTLETT
B0138B A00026,1998,35,3,GD,Y,BARTLETT
B0138B B00028,1998,35,3,GD,Y,BARTLETT
B0138B A00022,1998,35,3,GD,Y,BARTLETT
B0138B B00027,1998,35,3,GD,Y,BARTLETT
B0139  A00011,2001,45,3,GD,Y,BARTLETT
B0138B B00026,1998,35,3,GD,Y,BARTLETT
B0138B B00025,1999,35,3,GD,NA,BARTLETT
B0139D A00019,1984,45,3,GD,Y,BARTLETT
B0138B A00027,1997,35,3,GD,NA,BARTLETT
B0138B A00028,1998,35,3,GD,Y,BARTLETT
B0138B A00030,1998,35,3,GD,Y,BARTLETT
B0138B A00031,1998,35,3,GD,Y,BARTLETT
B0138B A00032,1999,35,3,GD,NA,BARTLETT
B0138B A00033,1998,35,3,GD,Y,BARTLETT
B0138B A00038,1998,35,3,GD,NA,BARTLETT
B0138B A00040,1998,35,3,GD,Y,BARTLETT
B0138B A00041,1998,35,3,GD,Y,BARTLETT
B0138B A00043,1997,35,3,GD,NA,BARTLETT
D0140   00056,1910,25,2,VP,Y,SHELBY COUNTY
B0139  A00005,1973,35,3,GD,Y,BARTLETT
B0138C A00001,2000,35,3,GD,Y,BARTLETT
B0138B A00020,1998,35,3,VG,NA,BARTLETT
B0138B A00018,1998,35,3,GD,Y,BARTLETT
B0138C A00004,2001,35,3,VG,NA,BARTLETT
B0138B A00016,1997,35,3,GD,Y,BARTLETT
B0138B A00015,1997,35,3,GD,Y,BARTLETT
D0139   00066,1939,25,3,AV,Y,SHELBY COUNTY
B0138B A00014,1998,35,3,GD,Y,BARTLETT
B0138B A00013,1998,35,3,GD,Y,BARTLETT
B0138B A00012,1997,35,3,GD,Y,BARTLETT
D0139   00067,1955,30,3,AV,Y,SHELBY COUNTY
B0138B A00011,1997,35,3,GD,Y,BARTLETT
B0138B A00008,1998,35,3,GD,NA,BARTLETT
B0138B A00007,1998,35,3,GD,NA,BARTLETT
B0138B A00006,1997,35,3,GD,Y,BARTLETT
B0138B A00005,1998,35,3,GD,Y,BARTLETT
B0138C A00007,2000,35,3,GD,N,BARTLETT
B0138B A00004,1997,35,3,VG,Y,BARTLETT
B0138B A00048,1997,35,3,GD,NA,BARTLETT
B0138B A00002,1997,35,3,GD,Y,BARTLETT
B0138C A00006,2001,35,3,GD,NA,BARTLETT
B0138C A00041,2000,35,3,GD,N,BARTLETT
B0148V E00033,1998,35,3,VG,NA,BARTLETT
B0148V E00032,1999,35,3,GD,Y,BARTLETT
B0138C A00008,2000,35,3,VG,NA,BARTLETT
B0148V E00031,1998,35,3,GD,N,BARTLETT
B0148V E00029,1998,35,3,GD,NA,BARTLETT
B0148V E00028,1999,35,3,GD,Y,BARTLETT
B0149V D00041,2002,35,3,GD,NA,BARTLETT
B0148V C00008,1996,35,3,GD,Y,BARTLETT
B0138C A00042,2000,35,3,GD,Y,BARTLETT
B0148V C00007,1996,35,3,GD,Y,BARTLETT
B0149V D00040,2003,35,3,GD,NA,BARTLETT
B0148V C00006,1997,35,3,GD,N,BARTLETT
B0138C B00009,2001,40,3,GD,NA,BARTLETT
B0149V D00039,2002,35,3,GD,NA,BARTLETT
B0148V E00001,1998,35,3,GD,Y,BARTLETT
B0148V C00005,1996,35,3,GD,Y,BARTLETT
B0149V D00038,2003,35,3,GD,NA,BARTLETT
B0148V C00004,1997,35,3,GD,Y,BARTLETT
B0149V D00035,2002,35,3,GD,NA,BARTLETT
B0148V C00001,1996,35,3,GD,Y,BARTLETT
B0149V D00034,2002,35,3,GD,NA,BARTLETT
B0148V B00053,1996,35,3,GD,NA,BARTLETT
B0139  A00004,1974,35,3,GD,Y,BARTLETT
B0138C B00044,2001,40,3,GD,Y,BARTLETT
B0148V B00051,1995,35,3,GD,NA,BARTLETT
B0138C B00043,2002,40,3,GD,Y,BARTLETT
B0148V E00002,1999,35,3,GD,Y,BARTLETT
B0138C A00043,2000,35,3,GD,NA,BARTLETT
B0149W B00060,2001,40,3,GD,NA,BARTLETT
B0138C B00010,2003,40,3,GD,NA,BARTLETT
B0138C A00046,2001,35,3,GD,NA,BARTLETT
B0149W B00058,2002,40,3,GD,Y,BARTLETT
B0138C B00007,2003,40,3,GD,NA,BARTLETT
B0149W B00057,2002,40,3,VG,NA,BARTLETT
B0138C A00009,2002,35,3,GD,N,BARTLETT
B0148V E00009,1999,35,3,GD,Y,BARTLETT
B0149W B00056,2002,40,3,GD,NA,BARTLETT
B0138C A00039,2000,35,3,GD,Y,BARTLETT
B0138C B00045,2003,40,3,GD,NA,BARTLETT
B0149V D00022,2000,35,3,GD,Y,BARTLETT
B0149W B00055,2003,40,3,GD,NA,BARTLETT
B0149V D00023,2001,35,4,GD,Y,BARTLETT
B0138C A00010,2003,35,3,VG,NA,BARTLETT
B0148V E00027,1999,35,3,GD,Y,BARTLETT
B0149V D00024,2001,35,3,GD,NA,BARTLETT
B0149W B00054,2002,40,3,GD,NA,BARTLETT
B0138C B00042,2003,40,3,GD,NA,BARTLETT
B0148V C00009,1996,35,3,GD,Y,BARTLETT
B0149V D00025,2001,35,3,GD,NA,BARTLETT
B0149V D00027,2000,35,3,GD,N,BARTLETT
B0148V C00020,1996,35,3,GD,Y,BARTLETT
B0148V C00021,1997,35,3,GD,NA,BARTLETT
B0149V D00028,2003,35,3,GD,NA,BARTLETT
B0139D A00016,1979,30,3,GD,Y,BARTLETT
B0149W B00062,2003,40,3,VG,NA,BARTLETT
B0148V C00023,1996,35,3,GD,NA,BARTLETT
B0149V D00030,2003,35,3,GD,NA,BARTLETT
B0149V C00070,2000,40,3,GD,N,BARTLETT
B0138C B00011,2003,40,4,GD,NA,BARTLETT
B0149V D00031,2000,35,3,VG,NA,BARTLETT
B0149V D00032,2002,35,3,GD,NA,BARTLETT
B0148V C00035,1996,35,3,GD,Y,BARTLETT
B0138C A00044,2002,35,3,GD,Y,BARTLETT
B0138C B00006,2002,40,3,GD,NA,BARTLETT
B0148V B00054,1996,35,3,GD,Y,BARTLETT
B0149V C00067,2000,40,3,GD,N,BARTLETT
B0148V B00066,1996,35,3,GD,NA,BARTLETT
B0138C B00046,2002,40,3,GD,NA,BARTLETT
B0149V C00066,2000,40,3,GD,N,BARTLETT
L0150   00118,1997,40,3,VG,Y,LAKELAND
B0148V B00067,1995,35,3,GD,NA,BARTLETT
L0151   00072,1985,40,3,VG,Y,LAKELAND
B0138C A00038,2000,35,3,GD,Y,BARTLETT
B0148V E00004,1999,35,3,GD,Y,BARTLETT
B0138C B00041,2002,40,3,GD,N,BARTLETT
B0149V C00064,2000,40,3,GD,NA,BARTLETT
B0148V E00011,1999,35,3,GD,Y,BARTLETT
B0138C A00015,2000,35,3,GD,N,BARTLETT
B0149V C00028,2001,40,4,GD,Y,BARTLETT
B0148V E00026,1998,35,3,GD,Y,BARTLETT
B0138C A00014,2000,35,4,GD,N,BARTLETT
B0138C A00031,2000,35,3,GD,Y,BARTLETT
B0149V B00021,1998,35,3,GD,Y,BARTLETT
B0149V B00020,1999,35,3,GD,NA,BARTLETT
B0149V C00026,2000,40,3,GD,Y,BARTLETT
B0138C B00012,2002,40,3,GD,NA,BARTLETT
B0149W B00063,2002,40,3,GD,NA,BARTLETT
B0149V B00019,1998,35,3,GD,Y,BARTLETT
B0138C B00005,2003,40,3,GD,NA,BARTLETT
B0138C A00013,2001,35,3,GD,Y,BARTLETT
B0148V C00024,1996,35,3,GD,Y,BARTLETT
B0149V B00018,1998,35,3,GD,N,BARTLETT
B0149W B00047,2002,45,3,VG,NA,BARTLETT
B0138C B00036,2001,40,3,GD,Y,BARTLETT
B0149V B00017,1998,35,3,VG,Y,BARTLETT
B0138C A00012,2002,35,3,GD,NA,BARTLETT
B0149V B00016,1998,35,3,GD,N,BARTLETT
B0149W B00048,2002,40,3,GD,NA,BARTLETT
B0148V C00018,1997,35,3,GD,NA,BARTLETT
B0148V C00034,1996,35,3,GD,Y,BARTLETT
B0149V B00015,1998,35,3,GD,Y,BARTLETT
B0149W B00049,2002,40,3,GD,NA,BARTLETT
B0148V C00017,1996,35,3,GD,Y,BARTLETT
B0148V B00055,1996,35,3,GD,NA,BARTLETT
B0149V B00014,1998,35,3,GD,N,BARTLETT
B0149V B00013,1999,35,3,GD,Y,BARTLETT
B0148V B00065,1996,35,3,GD,Y,BARTLETT
B0149W B00051,2003,40,3,GD,NA,BARTLETT
B0138C A00037,2001,35,3,GD,Y,BARTLETT
B0138C A00034,2003,35,3,GD,NA,BARTLETT
B0148V E00012,1999,35,3,GD,Y,BARTLETT
B0149W B00052,2004,40,3,GD,NA,BARTLETT
B0138C A00036,2000,35,3,GD,Y,BARTLETT
B0148V E00005,1999,35,3,VG,Y,BARTLETT
B0148V B00068,1996,35,3,GD,NA,BARTLETT
B0148V C00011,1996,35,3,GD,Y,BARTLETT
B0148V E00025,1999,35,3,VG,N,BARTLETT
B0149V C00063,2001,40,3,GD,Y,BARTLETT
B0149V C00080,2001,40,3,GD,Y,BARTLETT
B0138C B00004,2003,40,3,GD,NA,BARTLETT
B0148V E00006,1999,35,3,GD,Y,BARTLETT
B0139  A00014,1972,35,3,GD,Y,BARTLETT
B0138C B00037,2002,40,3,GD,Y,BARTLETT
B0149V C00082,2000,40,3,GD,N,BARTLETT
B0148V C00033,1996,35,3,GD,Y,BARTLETT
B0149W B00046,2003,40,3,GD,NA,BARTLETT
B0149V C00083,2000,40,3,GD,NA,BARTLETT
B0138C B00048,2002,40,3,GD,NA,BARTLETT
B0148V B00056,1996,35,3,GD,Y,BARTLETT
B0149V C00084,2000,40,3,VG,Y,BARTLETT
B0149V C00085,2000,40,3,GD,Y,BARTLETT
B0148V B00064,1995,35,3,GD,Y,BARTLETT
B0138C B00039,2002,40,3,GD,NA,BARTLETT
B0148V E00013,1998,35,3,GD,N,BARTLETT
B0149V C00025,2001,40,3,VG,NA,BARTLETT
B0149   00420,1910,20,3,FR,Y,BARTLETT
B0148V C00012,1997,35,3,VG,Y,BARTLETT
B0148V B00069,1995,35,3,GD,NA,BARTLETT
B0148V E00016,1998,35,3,VG,NA,BARTLETT
B0149W B00044,2002,40,3,GD,NA,BARTLETT
B0148V E00024,1999,35,3,GD,NA,BARTLETT
B0149W B00043,2003,40,3,GD,NA,BARTLETT
B0149V C00074,2000,40,3,GD,N,BARTLETT
B0138C B00003,2001,40,3,GD,NA,BARTLETT
B0138C B00014,2001,40,3,GD,NA,BARTLETT
B0148V C00026,1996,35,3,GD,Y,BARTLETT
B0149V C00062,2001,40,3,GD,NA,BARTLETT
B0139D A00017,1991,40,3,VG,NA,BARTLETT
B0149W B00041,2003,40,3,GD,NA,BARTLETT
B0149V C00079,2001,40,3,GD,Y,BARTLETT
B0148V C00016,1996,35,3,GD,Y,BARTLETT
B0149W B00040,2002,40,3,VG,NA,BARTLETT
B0138C A00020,2001,35,3,GD,Y,BARTLETT
B0148V E00015,1999,35,3,GD,Y,BARTLETT
B0148V C00032,1996,35,3,GD,Y,BARTLETT
B0138C B00049,2002,40,3,GD,NA,BARTLETT
B0138C A00021,2001,35,3,VG,Y,BARTLETT
B0138C A00028,2001,35,3,GD,Y,BARTLETT
B0148V B00057,1995,35,3,GD,Y,BARTLETT
B0138C A00017,2000,35,3,GD,Y,BARTLETT
B0148V B00063,1995,35,3,GD,NA,BARTLETT
B0149V C00024,2001,40,3,GD,NA,BARTLETT
B0138C A00026,2000,35,3,GD,Y,BARTLETT
B0138C A00023,2002,35,3,GD,Y,BARTLETT
B0149W B00068,2005,40,3,GD,NA,BARTLETT
B0149V D00052,2003,35,3,GD,NA,BARTLETT
B0138C A00024,2000,35,3,GD,Y,BARTLETT
B0138C A00025,2000,35,3,GD,Y,BARTLETT
B0149V C00090,2000,40,3,GD,Y,BARTLETT
B0149V C00030,2002,40,3,GD,NA,BARTLETT
B0149V C00089,2000,40,3,GD,Y,BARTLETT
B0148V C00013,1997,35,3,VG,Y,BARTLETT
B0148V B00070,1995,35,3,GD,NA,BARTLETT
B0149V C00088,2000,40,3,GD,NA,BARTLETT
B0148X C00028,2000,40,3,GD,N,BARTLETT
B0149V C00087,2000,40,3,GD,N,BARTLETT
B0148V E00023,1998,35,3,GD,N,BARTLETT
B0138C B00015,2003,40,3,GD,NA,BARTLETT
B0149V C00061,2000,40,3,GD,N,BARTLETT
B0149V C00078,2000,40,3,GD,N,BARTLETT
B0138C B00050,2002,40,3,GD,NA,BARTLETT
B0148V C00031,1996,35,3,GD,Y,BARTLETT
B0148V B00062,1995,35,3,GD,NA,BARTLETT
B0139  A00016,1974,35,3,GD,Y,BARTLETT
B0138C B00001,2003,40,3,GD,NA,BARTLETT
B0148V D00010,1997,35,3,VG,Y,BARTLETT
B0148V D00009,1997,35,3,GD,Y,BARTLETT
B0148V D00012,1997,35,3,GD,Y,BARTLETT
B0149V B00008,1998,35,3,GD,Y,BARTLETT
B0148V C00028,1996,35,3,GD,Y,BARTLETT
B0148V C00030,1996,35,3,GD,NA,BARTLETT
B0148W B00009,2003,40,3,GD,NA,BARTLETT
B0149V D00053,2000,35,3,GD,Y,BARTLETT
B0148W B00010,2003,40,3,GD,NA,BARTLETT
B0149W B00036,2001,40,3,GD,Y,BARTLETT
B0139  A00022,1976,35,3,GD,Y,BARTLETT
B0148V C00029,1996,35,3,GD,Y,BARTLETT
B0148W B00011,2002,40,3,GD,NA,BARTLETT
B0149V B00007,1999,35,3,GD,Y,BARTLETT
B0149V C00076,2001,40,3,GD,Y,BARTLETT
B0148X C00026,2000,40,3,GD,N,BARTLETT
B0149V C00060,2000,40,3,GD,N,BARTLETT
B0148V B00060,1995,35,3,GD,NA,BARTLETT
B0149V C00091,2000,40,3,GD,N,BARTLETT
B0149V C00092,2000,40,3,GD,N,BARTLETT
B0138C B00052,2001,40,3,GD,NA,BARTLETT
B0148V D00013,1997,35,3,GD,Y,BARTLETT
B0148V E00021,1999,35,3,VG,Y,BARTLETT
