PARCELID,YRBLT,GRADE,COND,CDU,USER1,TAXDIST
D0256T I00020,2018,35,3,GD,NA,SHELBY COUNTY
D0256T I00019,2019,35,3,GD,NA,SHELBY COUNTY
D0256T I00017,2019,40,4,GD,NA,SHELBY COUNTY
D0256T I00026,2014,35,3,GD,NA,SHELBY COUNTY
D0256T I00044,2018,35,3,GD,NA,SHELBY COUNTY
D0256T I00043,2018,40,3,GD,NA,SHELBY COUNTY
D0256T I00046,2017,40,3,GD,NA,SHELBY COUNTY
D0256T I00034,2015,40,3,GD,NA,SHELBY COUNTY
D0256T I00031,2018,40,3,GD,NA,SHELBY COUNTY
D0256T I00018,2019,40,3,GD,NA,SHELBY COUNTY
D0256T I00011,2017,40,3,GD,NA,SHELBY COUNTY
D0256T I00010,2017,40,3,GD,NA,SHELBY COUNTY
D0256T I00042,2018,40,3,GD,NA,SHELBY COUNTY
D0256T I00041,2018,40,3,GD,NA,SHELBY COUNTY
D0256T I00040,2020,40,3,GD,NA,SHELBY COUNTY
D0256T I00047,2017,40,3,GD,NA,SHELBY COUNTY
D0256T I00033,2019,35,3,GD,NA,SHELBY COUNTY
D0256T I00037,2016,40,3,GD,NA,SHELBY COUNTY
D0256T I00032,2016,35,3,GD,NA,SHELBY COUNTY
D0256T I00038,2016,40,3,GD,NA,SHELBY COUNTY
D0256T I00039,2016,35,3,GD,NA,SHELBY COUNTY
D0256T I00030,2016,40,3,GD,NA,SHELBY COUNTY
D0256T I00029,2016,40,3,GD,NA,SHELBY COUNTY
D0256T I00023,2016,40,3,GD,NA,SHELBY COUNTY
D0256T I00045,2018,40,3,GD,NA,SHELBY COUNTY
D0256T I00014,2018,40,3,VG,NA,SHELBY COUNTY
D0256T I00015,2019,40,4,GD,NA,SHELBY COUNTY
D0256T I00016,2014,35,3,GD,NA,SHELBY COUNTY
D0256T I00048,2015,40,3,GD,NA,SHELBY COUNTY
C0257X A00012,2006,45,3,VG,NA,COLLIERVILLE
C0257X A00017,2006,45,3,VG,NA,COLLIERVILLE
D0256Y D00035,2014,40,3,GD,NA,SHELBY COUNTY
D0256Y D00051,2016,40,3,GD,NA,SHELBY COUNTY
D0256Y D00046,2016,35,3,GD,NA,SHELBY COUNTY
D0256Y D00044,2013,40,3,GD,NA,SHELBY COUNTY
D0256Y D00043,2015,35,3,GD,NA,SHELBY COUNTY
C0257   00172,2006,50,3,VG,NA,COLLIERVILLE
C0257X A00018,2006,45,3,VG,NA,COLLIERVILLE
C0257X A00019,2006,45,3,VG,NA,COLLIERVILLE
C0257X A00020,2006,45,3,VG,NA,COLLIERVILLE
C0257X A00021,2005,45,3,VG,NA,COLLIERVILLE
C0257X A00022,2006,45,3,VG,NA,COLLIERVILLE
C0257X A00023,2005,45,3,VG,NA,COLLIERVILLE
C0257X A00006,2006,45,3,VG,NA,COLLIERVILLE
C0257   00319,2000,50,3,VG,N,COLLIERVILLE
D0256W A00055,1996,40,3,GD,Y,SHELBY COUNTY
D0256S B00052,2006,40,3,GD,NA,SHELBY COUNTY
D0256S B00051,2008,40,3,GD,NA,SHELBY COUNTY
D0256S B00075,2009,40,3,GD,NA,SHELBY COUNTY
D0256S B00050,2010,35,3,GD,NA,SHELBY COUNTY
D0256S B00076,2006,40,3,GD,NA,SHELBY COUNTY
D0256S B00049,2009,40,3,GD,NA,SHELBY COUNTY
D0256S B00048,2011,40,3,GD,NA,SHELBY COUNTY
D0256S B00047,2010,40,3,GD,NA,SHELBY COUNTY
D0256S B00046,2011,35,3,GD,NA,SHELBY COUNTY
D0256S B00045,2009,40,3,GD,NA,SHELBY COUNTY
C0257   00424,1990,40,3,EX,NA,COLLIERVILLE
C0257   00170,2010,50,3,VG,NA,COLLIERVILLE
C0257   00168,1988,50,3,VG,Y,COLLIERVILLE
G0242V A00014,1995,60,3,EX,Y,GERMANTOWN
G0242V A00013,1980,50,3,EX,Y,GERMANTOWN
G0242V G00019,2012,60,3,EX,NA,GERMANTOWN
G0242V G00020,2013,65,3,EX,NA,GERMANTOWN
G0242V G00024,2009,65,4,EX,NA,GERMANTOWN
G0242V G00023,2014,60,3,EX,NA,GERMANTOWN
G0242V G00022,2014,60,3,EX,NA,GERMANTOWN
G0242P F00001,2013,65,3,EX,NA,GERMANTOWN
081087 C00006,2015,45,3,VG,NA,MEMPHIS
081087 C00008,2016,45,3,GD,NA,MEMPHIS
081087 C00002,2006,40,3,GD,NA,MEMPHIS
081087 C00001,2006,40,3,GD,NA,MEMPHIS
081087 C00014,2007,40,3,GD,NA,MEMPHIS
G0242V G00018,2017,65,3,EX,NA,GERMANTOWN
093511 A00068,1978,30,3,AV,Y,MEMPHIS
G0242P F00005,2012,60,3,EX,NA,GERMANTOWN
G0242P F00007,2012,60,3,EX,NA,GERMANTOWN
C0257   00432,2017,30,3,GD,NA,COLLIERVILLE
G0242P F00006,2019,55,3,EX,NA,GERMANTOWN
C0257   00176,1989,50,3,VG,Y,COLLIERVILLE
D0255V G00077,1990,40,3,AV,NA,SHELBY COUNTY
G0242V G00012,2008,70,3,EX,NA,GERMANTOWN
G0242V G00016,2013,65,3,EX,NA,GERMANTOWN
G0242V G00015,2015,65,3,EX,NA,GERMANTOWN
G0242V G00021,2015,60,3,EX,NA,GERMANTOWN
G0242V G00011,2018,60,3,EX,NA,GERMANTOWN
G0242P F00002,2013,65,3,EX,NA,GERMANTOWN
G0242P F00003,2013,65,3,EX,NA,GERMANTOWN
G0242P F00004,2012,60,3,EX,NA,GERMANTOWN
093106 D00080,1973,25,3,PR,NA,MEMPHIS
D0242O C00037,1999,30,3,FR,NA,SHELBY COUNTY
093512 A00031,1986,35,3,AV,Y,MEMPHIS
D0242O A00072,1996,30,3,AV,Y,SHELBY COUNTY
D0242O A00037,1997,30,3,AV,NA,SHELBY COUNTY
093511 G00002,1987,35,3,AV,Y,MEMPHIS
D0242C H00009,2014,40,3,GD,NA,SHELBY COUNTY
D0242C D00055,2000,40,4,GD,NA,SHELBY COUNTY
093512 A00060,1986,35,4,AV,Y,MEMPHIS
C0257   00115,1983,40,3,GD,Y,COLLIERVILLE
093205 N00015,1983,30,3,FR,Y,MEMPHIS
093205 V00009,1986,30,3,FR,Y,MEMPHIS
093205 N00019,1983,30,3,FR,Y,MEMPHIS
093205 V00006,1985,30,3,FR,Y,MEMPHIS
093205 N00020,1983,30,3,FR,Y,MEMPHIS
093205 V00002,1985,30,3,FR,Y,MEMPHIS
093205 V00019,1985,35,3,AV,Y,MEMPHIS
093205 C00029,1974,35,2,AV,Y,MEMPHIS
093205 P00002,1983,30,3,FR,Y,MEMPHIS
093205 V00022,1985,30,3,FR,Y,MEMPHIS
093205 P00003,1983,30,3,FR,Y,MEMPHIS
093205 W00015,1985,30,3,FR,Y,MEMPHIS
093205 W00010,1985,30,3,FR,Y,MEMPHIS
093205 Q00002,1984,30,3,FR,Y,MEMPHIS
093205 C00025,1973,35,3,AV,Y,MEMPHIS
093205 U00011,1985,30,3,FR,Y,MEMPHIS
093205 P00005,1983,30,3,FR,Y,MEMPHIS
093205 W00009,1985,30,3,AV,Y,MEMPHIS
093205 Q00003,1984,30,3,FR,Y,MEMPHIS
093205 W00016,1985,30,3,FR,Y,MEMPHIS
093205 U00008,1985,30,3,FR,Y,MEMPHIS
093205 U00013,1986,30,3,FR,Y,MEMPHIS
093205 P00007,1983,30,3,FR,Y,MEMPHIS
093205 C00024,1973,35,3,AV,Y,MEMPHIS
093205 W00008,1985,30,3,FR,Y,MEMPHIS
093205 Q00005,1984,30,3,FR,Y,MEMPHIS
093205 W00017,1986,30,3,FR,Y,MEMPHIS
093205 P00008,1983,30,3,FR,Y,MEMPHIS
081076 A00005,1999,40,3,AV,Y,MEMPHIS
093205 Q00006,1984,30,3,FR,Y,MEMPHIS
093205 U00014,1985,30,3,FR,Y,MEMPHIS
093205 P00009,1983,30,3,FR,Y,MEMPHIS
093205 W00007,1985,30,3,FR,Y,MEMPHIS
081078 B00026,1995,40,3,AV,Y,MEMPHIS
081077  00022,1985,40,3,VG,Y,MEMPHIS
093205 P00012,1983,30,3,FR,Y,MEMPHIS
093205 P00014,1983,30,3,FR,Y,MEMPHIS
093205 C00023,1973,35,3,AV,Y,MEMPHIS
093205 U00004,1985,30,3,FR,Y,MEMPHIS
093205 R00001,1984,30,3,AV,Y,MEMPHIS
081076  00017,1978,40,3,GD,Y,MEMPHIS
093205 Q00013,1984,30,3,AV,Y,MEMPHIS
093205 W00021,1986,30,3,FR,Y,MEMPHIS
093205 Q00014,1984,30,3,FR,Y,MEMPHIS
093205 W00004,1985,30,3,FR,Y,MEMPHIS
081076  00011,1977,40,3,GD,Y,MEMPHIS
093205 R00003,1984,30,3,FR,Y,MEMPHIS
081077  00020,1985,40,3,GD,Y,MEMPHIS
093205 R00005,1984,30,3,FR,Y,MEMPHIS
093205 U00002,1985,30,3,FR,Y,MEMPHIS
093205 C00033,1973,35,3,AV,Y,MEMPHIS
081076  00010,1977,40,3,GD,Y,MEMPHIS
093205 W00003,1985,30,3,FR,Y,MEMPHIS
093205 U00018,1985,30,3,FR,Y,MEMPHIS
093205 H00014,1982,30,3,FR,Y,MEMPHIS
093205 R00004,1984,30,3,FR,Y,MEMPHIS
093205 J00020,1982,30,3,AV,Y,MEMPHIS
093205 U00001,1985,30,3,FR,Y,MEMPHIS
093205 J00019,1982,30,3,FR,Y,MEMPHIS
093205 R00007,1984,30,3,AV,Y,MEMPHIS
081078 B00024,1989,40,3,GD,Y,MEMPHIS
081078 B00021,1989,40,3,GD,Y,MEMPHIS
093205 J00011,1982,30,3,FR,Y,MEMPHIS
081077  00019,1979,40,3,GD,Y,MEMPHIS
081077  00023,1984,40,3,GD,Y,MEMPHIS
093205 T00004,1984,30,3,FR,Y,MEMPHIS
093205 T00017,1984,30,3,FR,Y,MEMPHIS
093205 W00001,1985,30,3,FR,Y,MEMPHIS
093205 T00016,1984,30,3,FR,Y,MEMPHIS
093205 B00064,1974,35,3,AV,Y,MEMPHIS
093205 R00011,1984,30,3,FR,Y,MEMPHIS
081078 B00003,1989,40,3,GD,Y,MEMPHIS
093205 H00001,1982,30,3,FR,Y,MEMPHIS
093205 H00002,1982,30,3,FR,Y,MEMPHIS
081076  00009,1979,40,3,GD,Y,MEMPHIS
081077  00018,1983,40,3,GD,Y,MEMPHIS
093205 G00008,1980,35,3,AV,Y,MEMPHIS
093205 J00003,1982,30,3,FR,Y,MEMPHIS
093205 J00006,1982,30,3,FR,Y,MEMPHIS
093205 J00007,1982,30,4,GD,Y,MEMPHIS
093205 T00008,1984,30,3,FR,Y,MEMPHIS
093205 A00032,1974,35,3,AV,Y,MEMPHIS
093205 T00005,1984,30,3,FR,Y,MEMPHIS
081078 B00014,1996,40,3,VG,Y,MEMPHIS
081076  00007,1976,40,3,GD,Y,MEMPHIS
093205 T00010,1984,30,3,FR,Y,MEMPHIS
093205 G00035,2003,35,3,AV,NA,MEMPHIS
093205 S00010,1985,30,3,FR,Y,MEMPHIS
081076  00008,1977,40,3,GD,Y,MEMPHIS
093205 S00005,1985,30,3,FR,Y,MEMPHIS
093205 S00006,1985,30,3,FR,Y,MEMPHIS
081076  00006,1978,40,3,AV,Y,MEMPHIS
093205 A00033,1973,35,3,AV,Y,MEMPHIS
093205 D00030,1974,35,3,AV,Y,MEMPHIS
093205 R00020,1985,30,3,FR,Y,MEMPHIS
081077  00025,1984,40,3,GD,Y,MEMPHIS
081076  00005,1978,40,3,GD,Y,MEMPHIS
081078 B00005,2000,40,3,GD,Y,MEMPHIS
093205 R00018,1985,30,3,FR,Y,MEMPHIS
081077  00010,1984,40,3,GD,Y,MEMPHIS
081078 B00015,1990,40,3,AV,NA,MEMPHIS
081077  00014,1983,35,3,GD,Y,MEMPHIS
093205 A00016C,1974,35,3,AV,Y,MEMPHIS
093205 G00006,1981,35,3,AV,Y,MEMPHIS
093205 D00015,1973,35,2,FR,Y,MEMPHIS
093205 D00003,1976,35,3,AV,Y,MEMPHIS
081079 A00006,1987,40,3,GD,Y,MEMPHIS
081077  00003,1977,40,3,GD,Y,MEMPHIS
093205 A00025,1974,35,3,AV,Y,MEMPHIS
081079 A00008,1999,40,3,GD,Y,MEMPHIS
093205 D00032,1974,35,3,AV,Y,MEMPHIS
081079 A00011,1990,40,3,GD,NA,MEMPHIS
081079 A00013,1998,40,3,GD,Y,MEMPHIS
081079 A00015,1997,40,3,GD,Y,MEMPHIS
081077  00001,1978,40,3,GD,Y,MEMPHIS
093205 G00038,1980,35,3,AV,Y,MEMPHIS
081079 B00001,1990,40,3,GD,Y,MEMPHIS
081079 B00002,1997,40,3,GD,NA,MEMPHIS
081078 B00010,1995,40,3,GD,Y,MEMPHIS
081087  00025,1986,40,3,GD,Y,MEMPHIS
081079 A00004,1995,40,3,GD,Y,MEMPHIS
081079 B00006,1995,40,3,GD,Y,MEMPHIS
081078 B00007,1994,40,3,GD,Y,MEMPHIS
093205 D00033,1976,35,3,AV,Y,MEMPHIS
093205 D00013,1970,35,3,AV,Y,MEMPHIS
081079 B00009,1997,40,3,GD,N,MEMPHIS
093205 D00010,1973,35,3,AV,Y,MEMPHIS
093205 D00009,1973,35,3,AV,Y,MEMPHIS
093205 A00036,1974,35,3,AV,Y,MEMPHIS
081077  00043,1979,40,3,GD,Y,MEMPHIS
081078 B00008,1993,40,3,GD,N,MEMPHIS
081079 A00068,1987,45,3,GD,Y,MEMPHIS
081077  00006,1983,35,3,GD,Y,MEMPHIS
081079 A00099,1999,40,3,GD,Y,MEMPHIS
081079 A00097,1988,40,3,GD,Y,MEMPHIS
081079 A00003,1989,45,3,AV,Y,MEMPHIS
081079 B00058,1994,40,3,GD,Y,MEMPHIS
081090 A00052,1987,30,3,AV,Y,MEMPHIS
093205 D00035,1974,35,3,AV,Y,MEMPHIS
081079 B00060,1995,40,3,GD,Y,MEMPHIS
081079 B00024,1998,40,3,GD,Y,MEMPHIS
081079 B00065,1998,40,3,GD,Y,MEMPHIS
081090 A00050,1987,30,3,AV,Y,MEMPHIS
093205 D00042,1976,35,3,AV,Y,MEMPHIS
081077  00034,1983,40,3,GD,Y,MEMPHIS
081087  00029,1985,40,3,GD,Y,MEMPHIS
093205 D00043,1978,35,3,AV,Y,MEMPHIS
081078  00016,1995,45,3,VG,Y,MEMPHIS
081090 A00048,1987,30,3,AV,Y,MEMPHIS
081090 A00001,1987,30,3,AV,Y,MEMPHIS
081078 A00022,1992,50,3,GD,Y,MEMPHIS
093205 G00001,1980,35,3,AV,Y,MEMPHIS
081078 A00018,1989,45,3,GD,Y,MEMPHIS
081079 B00057,1999,40,3,GD,Y,MEMPHIS
081079 B00012,1997,40,3,GD,Y,MEMPHIS
081077  00044,1983,40,3,GD,Y,MEMPHIS
081079 B00093,1997,40,3,GD,Y,MEMPHIS
081079 B00092,1997,40,3,GD,Y,MEMPHIS
081088 A00011,1980,35,4,GD,Y,MEMPHIS
081079 B00025,1999,45,3,GD,NA,MEMPHIS
093205 A00044,1973,35,3,AV,Y,MEMPHIS
081087  00032,1980,40,3,GD,Y,MEMPHIS
081077  00037C,1981,40,3,GD,Y,MEMPHIS
081088 A00012,1980,35,4,AV,Y,MEMPHIS
093106 C00046,1973,35,3,AV,Y,MEMPHIS
081087  00037,1981,40,3,GD,Y,MEMPHIS
081079 B00056,1997,40,3,GD,Y,MEMPHIS
081090 A00042,1988,30,3,GD,Y,MEMPHIS
081087  00010,1979,40,3,GD,Y,MEMPHIS
081079 A00051,1987,40,3,GD,Y,MEMPHIS
093106 C00047,1973,35,3,AV,Y,MEMPHIS
081079 A00093,1990,40,3,VG,NA,MEMPHIS
093205 A00048,1973,35,3,AV,Y,MEMPHIS
081079 B00026,1998,40,3,GD,Y,MEMPHIS
093205 A00049,1973,35,3,AV,Y,MEMPHIS
081088 A00009,1981,35,3,AV,Y,MEMPHIS
081078  00014C,1988,50,3,VG,NA,MEMPHIS
081087  00009,1979,40,3,GD,Y,MEMPHIS
081079 B00081,1997,40,3,GD,Y,MEMPHIS
081078 A00015,1996,45,3,GD,Y,MEMPHIS
081090 A00013,1992,30,3,AV,N,MEMPHIS
093106 C00048,1973,35,3,GD,Y,MEMPHIS
081087  00011,1981,40,3,GD,Y,MEMPHIS
081090 A00014,1992,30,3,AV,N,MEMPHIS
081079 A00063,1987,40,3,GD,Y,MEMPHIS
081079 B00027,1998,40,3,GD,Y,MEMPHIS
081078 A00027,1991,45,3,VG,Y,MEMPHIS
093205 A00007,1973,35,3,AV,Y,MEMPHIS
081087  00008,1979,40,3,GD,Y,MEMPHIS
081079 A00053,1987,40,3,GD,Y,MEMPHIS
081079 A00062,1991,40,3,GD,NA,MEMPHIS
093205 A00054,1974,35,3,AV,Y,MEMPHIS
081079 A00073,1988,40,3,GD,Y,MEMPHIS
081079 B00070,1999,40,3,GD,NA,MEMPHIS
081079 B00074,1999,50,3,GD,NA,MEMPHIS
081078 A00011,1990,50,3,GD,NA,MEMPHIS
081079 A00022,1998,40,3,GD,NA,MEMPHIS
081090 A00021,1991,30,3,AV,NA,MEMPHIS
081078 A00009,1993,45,3,GD,N,MEMPHIS
081090 A00029,1992,30,3,AV,Y,MEMPHIS
093106 D00078,1973,25,3,PR,NA,MEMPHIS
093106 D00077,1973,25,3,PR,NA,MEMPHIS
093106 D00073,1973,25,3,PR,NA,MEMPHIS
081087  00014,1981,40,3,GD,Y,MEMPHIS
093205 A00059,1973,35,3,AV,Y,MEMPHIS
093106 D00071,1973,25,3,PR,NA,MEMPHIS
093205 A00061,1973,35,3,AV,Y,MEMPHIS
093106 D00009,1973,25,3,PR,NA,MEMPHIS
093205 A00063,1973,35,3,AV,Y,MEMPHIS
081087  00042,1980,45,3,GD,Y,MEMPHIS
081090 A00025,1990,30,3,AV,NA,MEMPHIS
081087  00045,1979,40,3,GD,NA,MEMPHIS
081079 A00085,1995,45,3,AV,Y,MEMPHIS
093106 D00007,1973,25,3,PR,NA,MEMPHIS
093106 D00028,1973,25,3,FR,NA,MEMPHIS
081079 B00072,1995,40,3,GD,Y,MEMPHIS
081088  00015,1983,40,3,GD,Y,MEMPHIS
081079 B00094,1991,40,3,GD,NA,MEMPHIS
081079 A00055,1989,40,3,GD,Y,MEMPHIS
081079 B00096,1997,40,3,GD,Y,MEMPHIS
081079 A00075,1987,40,3,GD,Y,MEMPHIS
093106 D00041,1973,25,3,PR,NA,MEMPHIS
093106 D00042,1973,25,3,PR,NA,MEMPHIS
093106 D00030,1973,25,3,PR,NA,MEMPHIS
081078 A00007,1993,45,3,VG,NA,MEMPHIS
093106 D00065,1973,25,3,PR,NA,MEMPHIS
093106 D00066,1973,25,3,PR,NA,MEMPHIS
093106 D00067,1973,25,3,PR,NA,MEMPHIS
081088  00016,1984,35,3,GD,Y,MEMPHIS
081078 A00001,1993,45,3,VG,NA,MEMPHIS
093205 F00004,1976,35,3,AV,Y,MEMPHIS
081087  00043,1976,45,3,GD,Y,MEMPHIS
081079 B00103,1997,40,3,GD,Y,MEMPHIS
093106 D00034,1973,25,3,PR,NA,MEMPHIS
093205 F00009,1976,35,3,GD,Y,MEMPHIS
093106 D00037,1973,25,3,PR,NA,MEMPHIS
093106 D00038,1973,25,3,PR,NA,MEMPHIS
093106 D00002,1973,25,3,PR,NA,MEMPHIS
081079 B00050,1997,40,3,GD,Y,MEMPHIS
081079 A00025,1989,40,3,GD,Y,MEMPHIS
093205 F00015,1979,35,3,AV,Y,MEMPHIS
093106 D00051,1973,25,3,PR,NA,MEMPHIS
081079 B00034,1998,40,3,GD,Y,MEMPHIS
081087  00088,1981,40,3,GD,Y,MEMPHIS
093205 A00002,1973,35,3,AV,Y,MEMPHIS
093106 C00054,1973,35,3,AV,Y,MEMPHIS
081079 A00082,1989,40,3,GD,Y,MEMPHIS
081079 A00057,1989,45,3,GD,Y,MEMPHIS
081079 A00077,1987,40,3,GD,Y,MEMPHIS
081079 A00027,1993,40,3,GD,Y,MEMPHIS
081079 B00039,1997,40,3,GD,Y,MEMPHIS
081079 B00106,1998,40,3,GD,Y,MEMPHIS
081079 A00041,1989,40,3,FR,Y,MEMPHIS
081079 B00036,1995,40,3,GD,Y,MEMPHIS
081087  00083,1983,35,3,AV,Y,MEMPHIS
081088  00021,1984,40,3,GD,Y,MEMPHIS
081087  00062,1987,45,3,EX,Y,MEMPHIS
081088 B00001,1983,30,3,VG,NA,MEMPHIS
081088 B00004,1983,30,3,VG,NA,MEMPHIS
081088  00023,1984,40,3,GD,Y,MEMPHIS
081079 C00001,1998,45,3,VG,Y,MEMPHIS
081079 C00006,2000,40,3,GD,Y,MEMPHIS
081079 C00012,1999,45,3,GD,Y,MEMPHIS
081087  00059,1984,45,3,GD,Y,MEMPHIS
081088 C00015,1995,30,3,AV,Y,MEMPHIS
081088 C00011,1996,30,3,AV,Y,MEMPHIS
081079 C00019,2003,40,3,GD,NA,MEMPHIS
081088  00026,1985,40,3,GD,Y,MEMPHIS
